universe_id,target,logm_mean,logm_std,logm_min,logm_max,logm_median,x_std,y_std,z_std,position_spread,vx_mean,vy_mean,vz_mean,vx_std,vy_std,vz_std,velocity_spread,velocity_norm_mean,velocity_norm_std
LH_405,0.3409999907016754,0.24235475,0.2129064,0.0,1.0,0.17559591,0.34108207,0.2652358,0.26288497,0.2897343,0.46439415,0.44383407,0.45522407,0.21203099,0.19973516,0.22144808,0.21107137,0.8411127,0.21517341
LH_406,0.2526000142097473,0.23554297,0.21663444,0.0,1.0,0.1843605,0.28628507,0.23066975,0.21347684,0.24347723,0.55066806,0.58018905,0.47383025,0.16616698,0.19969092,0.2105017,0.19211988,0.9703503,0.18598112
LH_407,0.25780001282691956,0.2403598,0.21162492,0.0,1.0,0.19196002,0.32205287,0.26557338,0.29164863,0.29309162,0.6274067,0.43358582,0.5020608,0.18516126,0.1461276,0.19787003,0.1763863,0.94524354,0.18709905
LH_408,0.358599990606308,0.21966639,0.23052205,0.0,1.0,0.12358853,0.33518082,0.27664867,0.23288475,0.2815714,0.5091887,0.5072851,0.45689186,0.18030348,0.1812341,0.2040683,0.18853529,0.89006513,0.2003612
LH_409,0.48980000615119934,0.22300817,0.20416108,0.0,1.0,0.13866033,0.27533752,0.25688958,0.29414853,0.27545854,0.365154,0.5015788,0.28821778,0.15663438,0.15282036,0.16763122,0.15902866,0.7243061,0.1391317
LH_410,0.40779998898506165,0.29820222,0.26668462,0.0,1.0,0.20361999,0.34232616,0.30679,0.31141648,0.32017756,0.43625972,0.50698,0.5088303,0.18933223,0.15741982,0.19265093,0.179801,0.8801925,0.17106335
LH_411,0.28540000319480896,0.23640852,0.22229977,0.0,1.0,0.19103393,0.28095764,0.23753013,0.25292033,0.25713602,0.35630363,0.54088,0.5591444,0.14204046,0.18351576,0.20354627,0.17636748,0.89361596,0.16994436
LH_412,0.12139999866485596,0.1868302,0.18051946,0.0,1.0,0.11787638,0.25380033,0.2831849,0.30063412,0.27920642,0.38963294,0.5732824,0.5652028,0.14831859,0.14872979,0.14948812,0.1488455,0.9219093,0.12833409
LH_413,0.27300000190734863,0.23803023,0.22891071,0.0,1.0,0.16952235,0.26090914,0.30449837,0.29772565,0.28771105,0.38203883,0.41491517,0.46044004,0.1625286,0.16877279,0.16764368,0.166315,0.76222456,0.1792519
LH_414,0.29820001125335693,0.28713495,0.23417495,0.0,1.0,0.21530437,0.2537546,0.2587069,0.2931734,0.26854494,0.408729,0.6038962,0.5187963,0.17831758,0.16527228,0.14825523,0.16394836,0.9238913,0.16857132
LH_415,0.44620001316070557,0.20731355,0.19736539,0.0,1.0,0.13745575,0.25949726,0.2620365,0.26251924,0.261351,0.2589734,0.5386165,0.28658503,0.15099457,0.16539684,0.12558088,0.1473241,0.6903274,0.16935167
LH_416,0.43380001187324524,0.25404862,0.23177701,0.0,1.0,0.1731192,0.29089347,0.29895014,0.2600315,0.28329167,0.4591319,0.55742705,0.5533011,0.16230972,0.18764701,0.1785583,0.1761717,0.93936706,0.19671692
LH_417,0.29899999499320984,0.20243713,0.19127908,0.0,1.0,0.15247217,0.2774142,0.27867106,0.25159878,0.26922798,0.27261376,0.5557211,0.5245055,0.13122793,0.20891845,0.2050381,0.18172814,0.85238165,0.18602167
LH_418,0.10379999876022339,0.25217748,0.22101803,0.0,1.0,0.1904448,0.35569337,0.23183537,0.27225357,0.28659406,0.51967055,0.5910596,0.5135044,0.16091204,0.1893932,0.14793082,0.16607869,0.97186667,0.14905258
LH_419,0.2994000017642975,0.21596318,0.20584375,0.0,1.0,0.1484209,0.26015726,0.23933668,0.31634068,0.27194485,0.52022874,0.45616826,0.45428455,0.16755387,0.17099515,0.17562613,0.17139173,0.8627009,0.17031474
LH_420,0.4625999927520752,0.20784812,0.20267604,0.0,1.0,0.11994482,0.3170697,0.3071499,0.31803018,0.31408325,0.42009103,0.5804479,0.6685254,0.17401408,0.14975037,0.14225511,0.15533985,1.0045078,0.15565643
LH_421,0.17219999432563782,0.23264512,0.19895461,0.0,1.0,0.1812146,0.28744668,0.29888716,0.28957987,0.29197124,0.61911535,0.49480474,0.49053863,0.15754052,0.19120196,0.15541199,0.16805148,0.9621795,0.16883227
LH_422,0.49900001287460327,0.22397214,0.19538535,0.0,1.0,0.166257,0.29143262,0.2893524,0.33122,0.30400166,0.5356191,0.4104987,0.50962365,0.16781893,0.11747213,0.20068176,0.16199094,0.877001,0.16798428
LH_423,0.23739999532699585,0.16570528,0.17587471,0.0,1.0,0.12134202,0.25950724,0.26731756,0.23446995,0.25376493,0.50487894,0.46542063,0.5370984,0.17083167,0.15408911,0.1442136,0.15637814,0.90222067,0.14041331
LH_424,0.2085999995470047,0.2674278,0.22411688,0.0,1.0,0.21087298,0.32830685,0.30767465,0.31969026,0.3185573,0.4769759,0.4532732,0.5086796,0.18875565,0.19872084,0.14247797,0.1766515,0.8730516,0.15785138
LH_425,0.4745999872684479,0.15755308,0.17554533,0.0,1.0,0.089791685,0.21365626,0.27561054,0.27490574,0.25472417,0.53104585,0.34515178,0.31596765,0.11914612,0.11818319,0.14505637,0.1274619,0.7287905,0.13799919
LH_426,0.3346000015735626,0.21026562,0.19289772,0.0,1.0,0.1463946,0.31475407,0.286113,0.24736224,0.2827431,0.41332757,0.5235021,0.49100503,0.12085321,0.15720929,0.16277458,0.1469457,0.85107315,0.16574155
LH_427,0.20100000500679016,0.21413654,0.18910609,0.0,1.0,0.17091201,0.34445575,0.3097815,0.20510419,0.28644714,0.36641452,0.5744284,0.43836552,0.13992694,0.13752703,0.2087239,0.16205929,0.8447994,0.15736896
LH_428,0.4941999912261963,0.2317466,0.20268986,0.0,1.0,0.19930536,0.23537722,0.3005711,0.29922843,0.27839226,0.48429793,0.4764058,0.49438694,0.17673625,0.23095728,0.12155253,0.17641537,0.8766426,0.19176897
LH_429,0.34540000557899475,0.23954284,0.20899867,0.0,1.0,0.16378236,0.245867,0.27095228,0.27658898,0.26446941,0.4267567,0.4395241,0.5156824,0.19016562,0.19212501,0.1664978,0.18292947,0.8430497,0.17690337
LH_430,0.20900000631809235,0.22135217,0.21371971,0.0,1.0,0.16314813,0.3286802,0.32438308,0.25388834,0.3023172,0.46788886,0.5199124,0.49758407,0.17580621,0.22872488,0.15603833,0.18685646,0.8977403,0.19609196
LH_431,0.36579999327659607,0.19471706,0.20140462,0.0,1.0,0.13954027,0.27980617,0.3130744,0.22166087,0.27151382,0.66835344,0.5183771,0.53206307,0.1621397,0.14902772,0.19347811,0.1682152,1.0261847,0.17714326
LH_432,0.46700000762939453,0.21959653,0.21175212,0.0,1.0,0.15637308,0.30355716,0.32103738,0.318598,0.31439748,0.6624015,0.5823788,0.573642,0.12942657,0.1549031,0.1925758,0.1589685,1.0760512,0.16416873
LH_433,0.12219999730587006,0.20156439,0.18076432,0.0,1.0,0.16278279,0.3306051,0.26899698,0.2819239,0.293842,0.4441001,0.4827286,0.5127548,0.1439643,0.21305768,0.16361718,0.17354639,0.87190664,0.16074155
LH_434,0.18700000643730164,0.24285807,0.2112034,0.0,1.0,0.20637086,0.32426456,0.31517276,0.29192272,0.31045333,0.39091083,0.36880004,0.48333603,0.18974794,0.16484715,0.15754122,0.17071211,0.7571139,0.19291262
LH_435,0.48260000348091125,0.20928541,0.19553524,0.0,1.0,0.15134144,0.2854398,0.3182382,0.33006337,0.3112471,0.400994,0.64378905,0.46336806,0.18345428,0.15848184,0.15861726,0.16685112,0.92304957,0.1479233
LH_436,0.4729999899864197,0.2473039,0.21458852,0.0,1.0,0.20073313,0.31570718,0.29062,0.29009002,0.29880574,0.6702147,0.6442582,0.49140418,0.17089719,0.1402134,0.16785122,0.15965395,1.0766562,0.15357491
LH_437,0.32019999623298645,0.19486427,0.19912422,0.0,1.0,0.1410153,0.3051703,0.26315004,0.31091052,0.29307693,0.63797367,0.32746097,0.66971534,0.1561976,0.16802727,0.17624371,0.16682285,1.0125679,0.14546199
LH_438,0.41339999437332153,0.22271654,0.20565893,0.0,1.0,0.16948384,0.24848086,0.28286788,0.33297095,0.28810653,0.46786347,0.55395216,0.5412504,0.15852702,0.17638205,0.15471898,0.16320933,0.935416,0.15455614
LH_439,0.4957999885082245,0.25810853,0.23154867,0.0,1.0,0.2194817,0.3561549,0.36966333,0.24920924,0.32500917,0.42963055,0.5762999,0.5321079,0.20347813,0.19792506,0.17552252,0.19230856,0.9344406,0.1950623
LH_440,0.13899999856948853,0.281701,0.22735688,0.0,1.0,0.20737466,0.22513036,0.25891766,0.27919906,0.25441572,0.5363231,0.5888885,0.5147461,0.23352239,0.15006326,0.14472304,0.17610288,0.9831909,0.17529312
LH_441,0.45739999413490295,0.23661293,0.22296764,0.0,1.0,0.16003463,0.31995517,0.27171052,0.28485474,0.2921735,0.27899665,0.4374993,0.31793863,0.15296416,0.1322058,0.11825939,0.13447644,0.6331962,0.15573713
LH_442,0.4733999967575073,0.17169708,0.18859313,0.0,1.0,0.11636414,0.34894043,0.3497343,0.3690055,0.35589346,0.5300164,0.4811231,0.486562,0.17074287,0.1261737,0.20510939,0.16734199,0.89690477,0.17844875
LH_443,0.36660000681877136,0.22351931,0.2008443,0.0,1.0,0.16140014,0.25732964,0.33462796,0.30038702,0.2974482,0.41429883,0.4139325,0.5446584,0.15306515,0.16214655,0.18867654,0.16796274,0.8330841,0.17585932
LH_444,0.17579999566078186,0.17771979,0.16319653,0.0,1.0,0.14876246,0.26139978,0.28624737,0.2746,0.2740824,0.48735473,0.6302287,0.40219903,0.17839004,0.12979777,0.13186997,0.14668594,0.91913605,0.1331008
LH_445,0.3149999976158142,0.20758818,0.19072838,0.0,1.0,0.16562851,0.24066018,0.26045832,0.36851278,0.2898771,0.5916034,0.74793375,0.46132398,0.16417527,0.13060214,0.18351838,0.15943192,1.0865897,0.13867696
LH_446,0.17180000245571136,0.24394813,0.21242315,0.0,1.0,0.17924312,0.25405812,0.2656031,0.30741924,0.2756935,0.5174568,0.538529,0.566497,0.23869602,0.16793592,0.18867028,0.19843407,0.97753686,0.20950043
LH_447,0.22059999406337738,0.23783903,0.19395344,0.0,1.0,0.19498438,0.30153716,0.25013614,0.32345143,0.29170826,0.53125364,0.4526337,0.40648177,0.18429509,0.18609565,0.16065428,0.177015,0.84421587,0.18450129
LH_448,0.2773999869823456,0.29584298,0.26097754,0.0,1.0,0.23468518,0.28406852,0.28832978,0.26304993,0.27848276,0.51522845,0.56451684,0.43803883,0.1743483,0.15923135,0.14046533,0.158015,0.91280556,0.13522509
LH_449,0.41620001196861267,0.24180658,0.22698094,0.0,1.0,0.15896589,0.31393057,0.24890086,0.3312889,0.29804012,0.48061535,0.66244566,0.60151964,0.2213521,0.14417776,0.16701072,0.17751354,1.0479116,0.1766613
LH_450,0.3837999999523163,0.28788176,0.24718207,0.0,1.0,0.1963811,0.26124895,0.29888964,0.30607387,0.2887375,0.62075555,0.4925884,0.46596423,0.18472727,0.1644085,0.15126635,0.16680072,0.94838697,0.17234145
LH_451,0.3598000109195709,0.1746874,0.17696731,0.0,1.0,0.12227154,0.24022682,0.24402241,0.23457445,0.23960789,0.51932484,0.5815604,0.42429057,0.20647572,0.18216905,0.13663241,0.17509238,0.92401695,0.16915095
LH_452,0.22339999675750732,0.22558567,0.20403205,0.0,1.0,0.17469676,0.20403276,0.29956758,0.35329223,0.28563082,0.45973378,0.47720745,0.47239658,0.16826256,0.17571798,0.19338182,0.1791208,0.8548516,0.16749595
LH_453,0.38260000944137573,0.17237778,0.17374992,0.0,1.0,0.10713467,0.25648862,0.25908554,0.31000376,0.27519265,0.3157798,0.4239231,0.4506497,0.14942175,0.12917379,0.116002105,0.13153256,0.7197355,0.13024151
LH_454,0.11580000072717667,0.19269943,0.18540259,0.0,1.0,0.1429972,0.27470183,0.30727926,0.27713934,0.28637347,0.5489687,0.62748826,0.62832624,0.19611703,0.16923295,0.1455179,0.17028928,1.0719465,0.17061621
LH_455,0.16820000112056732,0.19339205,0.19350772,0.0,1.0,0.13763449,0.25081822,0.29108536,0.25452644,0.26547667,0.52489305,0.44949368,0.5707557,0.12640746,0.17005274,0.1606959,0.15238537,0.91838247,0.1749653
LH_456,0.2818000018596649,0.1771379,0.17178354,0.0,1.0,0.1137422,0.24511835,0.32211813,0.25929236,0.27550963,0.57861227,0.42439622,0.562072,0.21042886,0.14596915,0.11865365,0.15835054,0.9409344,0.15854852
LH_457,0.3790000081062317,0.17286186,0.17251658,0.0,1.0,0.13724202,0.3350989,0.27034608,0.2796382,0.29502776,0.58843976,0.45995513,0.47339737,0.18831168,0.16164896,0.14746015,0.16580695,0.9186467,0.14611517
LH_458,0.23340000212192535,0.2117039,0.22863016,0.0,1.0,0.138551,0.32986608,0.22939558,0.24722888,0.26883018,0.41524532,0.56855494,0.35481194,0.14241646,0.21118478,0.14081712,0.16480611,0.82294774,0.1704194
LH_459,0.3301999866962433,0.24907953,0.21592648,0.0,1.0,0.18775353,0.27356613,0.31334823,0.2540137,0.28030932,0.61826384,0.41961873,0.6328792,0.19236344,0.16159621,0.1605448,0.17150147,1.0100639,0.1659181
LH_460,0.1469999998807907,0.24817304,0.2014696,0.0,1.0,0.20801389,0.34072417,0.24588208,0.26494852,0.2838516,0.51127917,0.56067836,0.4628151,0.20390598,0.1555253,0.18219842,0.18054323,0.9261232,0.17669815
LH_461,0.4410000145435333,0.23693678,0.2308228,0.0,1.0,0.16592479,0.2760025,0.3085827,0.22269024,0.2690918,0.47266132,0.43381283,0.60951525,0.204141,0.19891647,0.2075421,0.20353317,0.93584114,0.17784089
LH_462,0.29499998688697815,0.31851947,0.24964298,0.0,1.0,0.25479448,0.2884909,0.2290209,0.27817836,0.26523006,0.6092684,0.6046214,0.5124759,0.1516579,0.22223882,0.20349868,0.19246513,1.0385118,0.18628423
LH_463,0.3418000042438507,0.26496544,0.243573,0.0,1.0,0.19275557,0.286194,0.31322286,0.26485184,0.28808954,0.42866367,0.3515685,0.45108226,0.15731378,0.13140744,0.22269788,0.17047302,0.75453806,0.1819625
LH_464,0.21140000224113464,0.2736483,0.257327,0.0,1.0,0.1749331,0.2361548,0.28486425,0.2828053,0.26794145,0.4748434,0.42041984,0.5607825,0.17665112,0.16828734,0.22411527,0.18968457,0.8879824,0.19480078
LH_465,0.2985999882221222,0.2005276,0.19329797,0.0,1.0,0.1426663,0.331733,0.23772077,0.24682277,0.2720922,0.57277876,0.5808993,0.5133681,0.13358116,0.12286535,0.18731582,0.14792077,0.99089617,0.12336199
LH_466,0.3930000066757202,0.26449633,0.22668655,0.0,1.0,0.18024877,0.31200117,0.25353444,0.29395694,0.2864975,0.5534592,0.46471706,0.48501834,0.15763333,0.20683399,0.20135765,0.18860833,0.91606134,0.16287129
LH_467,0.23019999265670776,0.19840042,0.17750368,0.0,1.0,0.16010761,0.3195645,0.33712086,0.26417312,0.3069528,0.59180087,0.51430917,0.72281575,0.1397366,0.17470431,0.14634706,0.15359598,1.0897416,0.14537321
LH_468,0.45179998874664307,0.21965314,0.22030173,0.0,1.0,0.11589146,0.2936107,0.29730114,0.31293607,0.3012826,0.43385577,0.4057763,0.33782744,0.20121482,0.19074431,0.16429728,0.1854188,0.7354003,0.1733882
LH_469,0.4706000089645386,0.19483097,0.20398462,0.0,1.0,0.13142633,0.2572097,0.31715253,0.23346281,0.269275,0.48874786,0.5410713,0.413026,0.17591321,0.14211932,0.11155464,0.14319573,0.86481607,0.13380605
LH_470,0.3102000057697296,0.22455345,0.22099064,0.0,1.0,0.15302743,0.28514272,0.27616847,0.3193742,0.2935618,0.6501896,0.31439197,0.4039594,0.14383554,0.17047897,0.20716634,0.17382695,0.86895376,0.14953558
LH_471,0.32820001244544983,0.24313845,0.21309151,0.0,1.0,0.19832146,0.2775835,0.2841182,0.31317466,0.29162547,0.38886204,0.457221,0.41785136,0.17862134,0.19322911,0.18281557,0.18488868,0.7771277,0.18330719
LH_472,0.3601999878883362,0.24594423,0.23092155,0.0,1.0,0.18258326,0.25119433,0.26713926,0.31655756,0.27829704,0.45935997,0.56258136,0.4697918,0.18978314,0.17474256,0.19603242,0.18685271,0.90335894,0.19271156
LH_473,0.49459999799728394,0.24177724,0.21895497,0.0,1.0,0.18191518,0.2702837,0.31639397,0.31420395,0.30029386,0.4801494,0.41524082,0.5392295,0.21791853,0.14512107,0.14724898,0.1700962,0.8637894,0.19451384
LH_474,0.4713999927043915,0.21134636,0.20706712,0.0,1.0,0.15629037,0.2961769,0.28108755,0.25097504,0.27607983,0.4662424,0.44136822,0.6729861,0.13699566,0.13688011,0.13643156,0.13676912,0.9507624,0.13140137
LH_475,0.28700000047683716,0.26080456,0.23977801,0.0,1.0,0.18153936,0.31768748,0.3143792,0.3080306,0.3133658,0.5324024,0.495982,0.48907813,0.16506849,0.17030726,0.15097828,0.16211802,0.908025,0.15226652
LH_476,0.27459999918937683,0.18335791,0.16995244,0.0,1.0,0.13592598,0.22570384,0.32990098,0.31360555,0.28973678,0.52382773,0.6780494,0.48940477,0.15656064,0.15074772,0.15327932,0.15352923,1.0099933,0.15590985
LH_477,0.42660000920295715,0.21411519,0.18149847,0.0,1.0,0.17870449,0.2657967,0.2808332,0.29097256,0.27920082,0.72166663,0.35381472,0.2908725,0.17094217,0.19052045,0.12656482,0.16267584,0.88523847,0.16877538
LH_478,0.4230000078678131,0.15153384,0.15475628,0.0,1.0,0.09436266,0.3382122,0.2642387,0.23654965,0.2796668,0.6969346,0.35236263,0.5432463,0.14016081,0.13728647,0.15222926,0.1432255,0.9757633,0.120606706
LH_479,0.49540001153945923,0.13407949,0.14959441,0.0,1.0,0.09302704,0.21253738,0.23061587,0.22752954,0.22356093,0.48032293,0.45617822,0.50797045,0.14881182,0.15079509,0.14693743,0.14884812,0.86048424,0.15127566
LH_480,0.21459999680519104,0.16508442,0.16753034,0.0,1.0,0.12587976,0.29992542,0.28993687,0.2643975,0.28475326,0.41475967,0.46658757,0.53558075,0.15534098,0.15336041,0.13463037,0.14777724,0.8449311,0.1686509
LH_481,0.13099999725818634,0.20081018,0.18942572,0.0,1.0,0.14709753,0.24230894,0.26126277,0.19990729,0.23449302,0.29411945,0.5974378,0.51074994,0.11647395,0.1492224,0.18806387,0.15125342,0.8672355,0.15299621
LH_482,0.3165999948978424,0.2544938,0.2428417,0.0,1.0,0.14460862,0.26019275,0.31536707,0.26320416,0.279588,0.43818435,0.51788485,0.6622386,0.1647918,0.1743025,0.15353563,0.16420996,0.97086245,0.19315119
LH_483,0.30379998683929443,0.2379642,0.23478992,0.0,1.0,0.15437648,0.26290828,0.27922538,0.29013628,0.27742332,0.5241993,0.5502482,0.4218532,0.15445219,0.11600746,0.13157326,0.13401097,0.88928324,0.13898945
LH_484,0.22380000352859497,0.21137626,0.18086608,0.0,1.0,0.16464588,0.31754234,0.27144417,0.2995034,0.2961633,0.45800418,0.51803344,0.4393993,0.14654346,0.15064271,0.15051179,0.14923264,0.8457249,0.15089643
LH_485,0.19820000231266022,0.18760996,0.1963335,0.0,1.0,0.1336968,0.27045992,0.30949074,0.29343924,0.29112998,0.50831336,0.53294015,0.6053088,0.15144214,0.15967958,0.14374429,0.151622,0.97788894,0.1470859
LH_486,0.46459999680519104,0.27529177,0.22831796,0.0,1.0,0.21171764,0.27203244,0.30805027,0.32810643,0.30272973,0.4489066,0.44663152,0.51182497,0.18054512,0.19938076,0.18173951,0.18722178,0.85604715,0.18847659
LH_487,0.19300000369548798,0.19618349,0.16478433,0.0,1.0,0.16561383,0.22288558,0.27448782,0.2623258,0.25323305,0.5779791,0.52400005,0.4583556,0.1756097,0.2015147,0.13267586,0.1699334,0.9386548,0.16341045
LH_488,0.21979999542236328,0.22113045,0.22268969,0.0,1.0,0.13889661,0.33027512,0.28425202,0.28687796,0.30046836,0.5350853,0.51827985,0.61659926,0.18680467,0.2118203,0.16791947,0.18884814,1.0058012,0.17734097
LH_489,0.2125999927520752,0.21514697,0.19220239,0.0,1.0,0.1664511,0.31860462,0.28443864,0.2953173,0.2994535,0.61776364,0.60289395,0.6893395,0.19504578,0.14339441,0.17710155,0.17184727,1.1353879,0.14548573
LH_490,0.18379999697208405,0.26677078,0.22975165,0.0,1.0,0.20006658,0.31381536,0.26103723,0.29780295,0.29088518,0.49964234,0.49764174,0.42183986,0.20200892,0.17430513,0.17634562,0.18421988,0.8659034,0.16654623
LH_491,0.3594000041484833,0.22033323,0.23705055,0.0,1.0,0.12254624,0.2548618,0.3417935,0.30043468,0.29902998,0.40913132,0.631239,0.7253424,0.16290154,0.13787735,0.14917797,0.14998561,1.069614,0.12529743
LH_492,0.11299999803304672,0.31246892,0.23857787,0.0,1.0,0.30647156,0.27297923,0.3124303,0.35913745,0.314849,0.5045601,0.43465468,0.38393658,0.16681708,0.19279633,0.16611564,0.175243,0.8093316,0.16878417
LH_493,0.34459999203681946,0.20301588,0.20553103,0.0,1.0,0.13933396,0.2531128,0.32549572,0.23785701,0.27215517,0.46741006,0.5089491,0.40166295,0.13015684,0.20159198,0.13890405,0.15688431,0.83091384,0.15903153
LH_494,0.428600013256073,0.18748046,0.18630418,0.0,1.0,0.12710138,0.31859776,0.17218551,0.3408302,0.27720448,0.57090634,0.37800816,0.27263287,0.15656571,0.18782331,0.12703645,0.15714182,0.770178,0.1609576
LH_495,0.20020000636577606,0.1653167,0.17069088,0.0,1.0,0.11626368,0.23429675,0.29334006,0.27994525,0.269194,0.33184865,0.49118176,0.47270763,0.16921963,0.16698587,0.116032004,0.15074584,0.78724235,0.15832916
LH_496,0.27619999647140503,0.2215066,0.223818,0.0,1.0,0.14466646,0.29941383,0.26737863,0.21403745,0.26027665,0.5066113,0.4683898,0.6059756,0.14002281,0.15209477,0.15211797,0.14807852,0.94186425,0.14839582
LH_497,0.2770000100135803,0.25251794,0.22222744,0.0,1.0,0.22333762,0.25077513,0.3128677,0.22885144,0.26416472,0.47094902,0.52668864,0.57304025,0.19756444,0.17943525,0.18808934,0.188363,0.9473102,0.19177791
LH_498,0.2637999951839447,0.23841107,0.19011396,0.0,1.0,0.19379354,0.22915709,0.27709678,0.32275608,0.27633664,0.5407265,0.46123528,0.46473327,0.22075608,0.18956213,0.14025247,0.18352355,0.89007103,0.18224049
LH_499,0.23819999396800995,0.26326156,0.23870201,0.0,1.0,0.19721267,0.31222168,0.24023394,0.24540195,0.26595253,0.5037977,0.5260425,0.6017376,0.2032255,0.22215667,0.13519338,0.18685853,0.9821707,0.19207534
