model,k,seed,target,prediction,residual,plotted_y,test_mae,test_rmse,test_r2,test_pearson
EvolveGCN-H,6,123,0.20739999413490295,0.30141958594322205,0.09401959180831909,0.09401959180831909,0.09758303026358287,0.11615094361192303,-0.042097690611103245,-0.11065228731816482
EvolveGCN-H,6,123,0.3529999852180481,0.28498998284339905,-0.06801000237464905,-0.06801000237464905,0.09758303026358287,0.11615094361192303,-0.042097690611103245,-0.11065228731816482
EvolveGCN-H,6,123,0.15060000121593475,0.2966068983078003,0.14600689709186554,0.14600689709186554,0.09758303026358287,0.11615094361192303,-0.042097690611103245,-0.11065228731816482
EvolveGCN-H,6,123,0.10859999805688858,0.2889963984489441,0.1803964003920555,0.1803964003920555,0.09758303026358287,0.11615094361192303,-0.042097690611103245,-0.11065228731816482
EvolveGCN-H,6,123,0.4625999927520752,0.2771616280078888,-0.1854383647441864,-0.1854383647441864,0.09758303026358287,0.11615094361192303,-0.042097690611103245,-0.11065228731816482
EvolveGCN-H,6,123,0.2754000127315521,0.28130993247032166,0.005909919738769531,0.005909919738769531,0.09758303026358287,0.11615094361192303,-0.042097690611103245,-0.11065228731816482
EvolveGCN-H,6,123,0.19419999420642853,0.30815157294273376,0.11395157873630524,0.11395157873630524,0.09758303026358287,0.11615094361192303,-0.042097690611103245,-0.11065228731816482
EvolveGCN-H,6,123,0.40779998898506165,0.297527551651001,-0.11027243733406067,-0.11027243733406067,0.09758303026358287,0.11615094361192303,-0.042097690611103245,-0.11065228731816482
EvolveGCN-H,6,123,0.11940000206232071,0.29842934012413025,0.17902933806180954,0.17902933806180954,0.09758303026358287,0.11615094361192303,-0.042097690611103245,-0.11065228731816482
EvolveGCN-H,6,123,0.38499999046325684,0.28247353434562683,-0.10252645611763,-0.10252645611763,0.09758303026358287,0.11615094361192303,-0.042097690611103245,-0.11065228731816482
EvolveGCN-H,6,123,0.16699999570846558,0.285637229681015,0.11863723397254944,0.11863723397254944,0.09758303026358287,0.11615094361192303,-0.042097690611103245,-0.11065228731816482
EvolveGCN-H,6,123,0.27619999647140503,0.30983713269233704,0.03363713622093201,0.03363713622093201,0.09758303026358287,0.11615094361192303,-0.042097690611103245,-0.11065228731816482
EvolveGCN-H,6,123,0.4578000009059906,0.2890527546405792,-0.16874724626541138,-0.16874724626541138,0.09758303026358287,0.11615094361192303,-0.042097690611103245,-0.11065228731816482
EvolveGCN-H,6,123,0.4941999912261963,0.28870031237602234,-0.20549967885017395,-0.20549967885017395,0.09758303026358287,0.11615094361192303,-0.042097690611103245,-0.11065228731816482
EvolveGCN-H,6,123,0.24379999935626984,0.27454879879951477,0.030748799443244934,0.030748799443244934,0.09758303026358287,0.11615094361192303,-0.042097690611103245,-0.11065228731816482
EvolveGCN-H,6,123,0.10700000077486038,0.3018674850463867,0.19486748427152634,0.19486748427152634,0.09758303026358287,0.11615094361192303,-0.042097690611103245,-0.11065228731816482
EvolveGCN-H,6,123,0.18979999423027039,0.29928162693977356,0.10948163270950317,0.10948163270950317,0.09758303026358287,0.11615094361192303,-0.042097690611103245,-0.11065228731816482
EvolveGCN-H,6,123,0.2978000044822693,0.3010566532611847,0.0032566487789154053,0.0032566487789154053,0.09758303026358287,0.11615094361192303,-0.042097690611103245,-0.11065228731816482
EvolveGCN-H,6,123,0.35339999198913574,0.2907606065273285,-0.06263938546180725,-0.06263938546180725,0.09758303026358287,0.11615094361192303,-0.042097690611103245,-0.11065228731816482
EvolveGCN-H,6,123,0.10899999737739563,0.2893166244029999,0.18031662702560425,0.18031662702560425,0.09758303026358287,0.11615094361192303,-0.042097690611103245,-0.11065228731816482
EvolveGCN-H,6,123,0.16019999980926514,0.26742738485336304,0.1072273850440979,0.1072273850440979,0.09758303026358287,0.11615094361192303,-0.042097690611103245,-0.11065228731816482
EvolveGCN-H,6,123,0.29019999504089355,0.28902140259742737,-0.0011785924434661865,-0.0011785924434661865,0.09758303026358287,0.11615094361192303,-0.042097690611103245,-0.11065228731816482
EvolveGCN-H,6,123,0.17739999294281006,0.2793872356414795,0.10198724269866943,0.10198724269866943,0.09758303026358287,0.11615094361192303,-0.042097690611103245,-0.11065228731816482
EvolveGCN-H,6,123,0.2101999968290329,0.3077942728996277,0.09759427607059479,0.09759427607059479,0.09758303026358287,0.11615094361192303,-0.042097690611103245,-0.11065228731816482
EvolveGCN-H,6,123,0.26339998841285706,0.2878377139568329,0.02443772554397583,0.02443772554397583,0.09758303026358287,0.11615094361192303,-0.042097690611103245,-0.11065228731816482
EvolveGCN-H,6,123,0.4189999997615814,0.2688775956630707,-0.15012240409851074,-0.15012240409851074,0.09758303026358287,0.11615094361192303,-0.042097690611103245,-0.11065228731816482
EvolveGCN-H,6,123,0.1738000065088272,0.2909815013408661,0.11718149483203888,0.11718149483203888,0.09758303026358287,0.11615094361192303,-0.042097690611103245,-0.11065228731816482
EvolveGCN-H,6,123,0.4138000011444092,0.27692440152168274,-0.13687559962272644,-0.13687559962272644,0.09758303026358287,0.11615094361192303,-0.042097690611103245,-0.11065228731816482
EvolveGCN-H,6,123,0.11500000208616257,0.297009140253067,0.18200913816690445,0.18200913816690445,0.09758303026358287,0.11615094361192303,-0.042097690611103245,-0.11065228731816482
EvolveGCN-H,6,123,0.3693999946117401,0.3100210130214691,-0.059378981590270996,-0.059378981590270996,0.09758303026358287,0.11615094361192303,-0.042097690611103245,-0.11065228731816482
EvolveGCN-H,6,123,0.10419999808073044,0.3096696138381958,0.20546961575746536,0.20546961575746536,0.09758303026358287,0.11615094361192303,-0.042097690611103245,-0.11065228731816482
EvolveGCN-H,6,123,0.23980000615119934,0.2898646295070648,0.05006462335586548,0.05006462335586548,0.09758303026358287,0.11615094361192303,-0.042097690611103245,-0.11065228731816482
EvolveGCN-H,6,123,0.272599995136261,0.27740955352783203,0.004809558391571045,0.004809558391571045,0.09758303026358287,0.11615094361192303,-0.042097690611103245,-0.11065228731816482
EvolveGCN-H,6,123,0.38420000672340393,0.2917763888835907,-0.09242361783981323,-0.09242361783981323,0.09758303026358287,0.11615094361192303,-0.042097690611103245,-0.11065228731816482
EvolveGCN-H,6,123,0.4569999873638153,0.2728271484375,-0.1841728389263153,-0.1841728389263153,0.09758303026358287,0.11615094361192303,-0.042097690611103245,-0.11065228731816482
EvolveGCN-H,6,123,0.41620001196861267,0.2853609025478363,-0.13083910942077637,-0.13083910942077637,0.09758303026358287,0.11615094361192303,-0.042097690611103245,-0.11065228731816482
EvolveGCN-H,6,123,0.2770000100135803,0.2787311375141144,0.0017311275005340576,0.0017311275005340576,0.09758303026358287,0.11615094361192303,-0.042097690611103245,-0.11065228731816482
EvolveGCN-H,6,123,0.3578000068664551,0.2567928731441498,-0.1010071337223053,-0.1010071337223053,0.09758303026358287,0.11615094361192303,-0.042097690611103245,-0.11065228731816482
EvolveGCN-H,6,123,0.4406000077724457,0.28542375564575195,-0.15517625212669373,-0.15517625212669373,0.09758303026358287,0.11615094361192303,-0.042097690611103245,-0.11065228731816482
EvolveGCN-H,6,123,0.3418000042438507,0.28889310359954834,-0.05290690064430237,-0.05290690064430237,0.09758303026358287,0.11615094361192303,-0.042097690611103245,-0.11065228731816482
EvolveGCN-H,6,123,0.1462000012397766,0.28539618849754333,0.13919618725776672,0.13919618725776672,0.09758303026358287,0.11615094361192303,-0.042097690611103245,-0.11065228731816482
EvolveGCN-H,6,123,0.3357999920845032,0.2662390172481537,-0.06956097483634949,-0.06956097483634949,0.09758303026358287,0.11615094361192303,-0.042097690611103245,-0.11065228731816482
EvolveGCN-H,6,123,0.41019999980926514,0.2947268784046173,-0.11547312140464783,-0.11547312140464783,0.09758303026358287,0.11615094361192303,-0.042097690611103245,-0.11065228731816482
EvolveGCN-H,6,123,0.24500000476837158,0.2811260223388672,0.036126017570495605,0.036126017570495605,0.09758303026358287,0.11615094361192303,-0.042097690611103245,-0.11065228731816482
EvolveGCN-H,6,123,0.19820000231266022,0.2574765086174011,0.059276506304740906,0.059276506304740906,0.09758303026358287,0.11615094361192303,-0.042097690611103245,-0.11065228731816482
EvolveGCN-H,6,123,0.46459999680519104,0.2920801639556885,-0.17251983284950256,-0.17251983284950256,0.09758303026358287,0.11615094361192303,-0.042097690611103245,-0.11065228731816482
EvolveGCN-H,6,123,0.3901999890804291,0.28286847472190857,-0.10733151435852051,-0.10733151435852051,0.09758303026358287,0.11615094361192303,-0.042097690611103245,-0.11065228731816482
EvolveGCN-H,6,123,0.241799995303154,0.2858417332172394,0.04404173791408539,0.04404173791408539,0.09758303026358287,0.11615094361192303,-0.042097690611103245,-0.11065228731816482
EvolveGCN-H,6,123,0.32339999079704285,0.2968212962150574,-0.026578694581985474,-0.026578694581985474,0.09758303026358287,0.11615094361192303,-0.042097690611103245,-0.11065228731816482
EvolveGCN-H,6,123,0.23819999396800995,0.29600900411605835,0.0578090101480484,0.0578090101480484,0.09758303026358287,0.11615094361192303,-0.042097690611103245,-0.11065228731816482
EvolveGCN-H,6,123,0.4729999899864197,0.3034786283969879,-0.16952136158943176,-0.16952136158943176,0.09758303026358287,0.11615094361192303,-0.042097690611103245,-0.11065228731816482
EvolveGCN-H,6,123,0.4302000105381012,0.27556172013282776,-0.15463829040527344,-0.15463829040527344,0.09758303026358287,0.11615094361192303,-0.042097690611103245,-0.11065228731816482
EvolveGCN-H,6,123,0.35580000281333923,0.29420414566993713,-0.0615958571434021,-0.0615958571434021,0.09758303026358287,0.11615094361192303,-0.042097690611103245,-0.11065228731816482
EvolveGCN-H,6,123,0.43059998750686646,0.29293808341026306,-0.1376619040966034,-0.1376619040966034,0.09758303026358287,0.11615094361192303,-0.042097690611103245,-0.11065228731816482
EvolveGCN-H,6,123,0.2750000059604645,0.27197954058647156,-0.00302046537399292,-0.00302046537399292,0.09758303026358287,0.11615094361192303,-0.042097690611103245,-0.11065228731816482
EvolveGCN-H,6,123,0.41499999165534973,0.2973386347293854,-0.11766135692596436,-0.11766135692596436,0.09758303026358287,0.11615094361192303,-0.042097690611103245,-0.11065228731816482
EvolveGCN-H,6,123,0.3061999976634979,0.2941567897796631,-0.012043207883834839,-0.012043207883834839,0.09758303026358287,0.11615094361192303,-0.042097690611103245,-0.11065228731816482
EvolveGCN-H,6,123,0.22059999406337738,0.2740287482738495,0.05342875421047211,0.05342875421047211,0.09758303026358287,0.11615094361192303,-0.042097690611103245,-0.11065228731816482
EvolveGCN-H,6,123,0.4410000145435333,0.2860548496246338,-0.15494516491889954,-0.15494516491889954,0.09758303026358287,0.11615094361192303,-0.042097690611103245,-0.11065228731816482
EvolveGCN-H,6,123,0.34540000557899475,0.31930699944496155,-0.026093006134033203,-0.026093006134033203,0.09758303026358287,0.11615094361192303,-0.042097690611103245,-0.11065228731816482
EvolveGCN-H,6,123,0.19020000100135803,0.28832533955574036,0.09812533855438232,0.09812533855438232,0.09758303026358287,0.11615094361192303,-0.042097690611103245,-0.11065228731816482
EvolveGCN-H,6,123,0.20340000092983246,0.2681771218776703,0.06477712094783783,0.06477712094783783,0.09758303026358287,0.11615094361192303,-0.042097690611103245,-0.11065228731816482
EvolveGCN-H,6,123,0.2937999963760376,0.30057039856910706,0.006770402193069458,0.006770402193069458,0.09758303026358287,0.11615094361192303,-0.042097690611103245,-0.11065228731816482
EvolveGCN-H,6,123,0.2502000033855438,0.2750196158885956,0.024819612503051758,0.024819612503051758,0.09758303026358287,0.11615094361192303,-0.042097690611103245,-0.11065228731816482
EvolveGCN-H,6,123,0.2962000072002411,0.30115020275115967,0.004950195550918579,0.004950195550918579,0.09758303026358287,0.11615094361192303,-0.042097690611103245,-0.11065228731816482
EvolveGCN-H,6,123,0.3709999918937683,0.3232061564922333,-0.047793835401535034,-0.047793835401535034,0.09758303026358287,0.11615094361192303,-0.042097690611103245,-0.11065228731816482
EvolveGCN-H,6,123,0.17980000376701355,0.2861051559448242,0.10630515217781067,0.10630515217781067,0.09758303026358287,0.11615094361192303,-0.042097690611103245,-0.11065228731816482
Static GCN,6,123,0.11020000278949738,0.29917576909065247,0.1889757663011551,0.1889757663011551,0.09805974860986073,0.11404794841738845,-0.004703472397888486,-0.04742252192991157
Static GCN,6,123,0.2766000032424927,0.29917576909065247,0.02257576584815979,0.02257576584815979,0.09805974860986073,0.11404794841738845,-0.004703472397888486,-0.04742252192991157
Static GCN,6,123,0.4758000075817108,0.29917576909065247,-0.17662423849105835,-0.17662423849105835,0.09805974860986073,0.11404794841738845,-0.004703472397888486,-0.04742252192991157
Static GCN,6,123,0.17579999566078186,0.3011736571788788,0.12537366151809692,0.12537366151809692,0.09805974860986073,0.11404794841738845,-0.004703472397888486,-0.04742252192991157
Static GCN,6,123,0.4918000102043152,0.2908843755722046,-0.2009156346321106,-0.2009156346321106,0.09805974860986073,0.11404794841738845,-0.004703472397888486,-0.04742252192991157
Static GCN,6,123,0.12020000070333481,0.29659247398376465,0.17639247328042984,0.17639247328042984,0.09805974860986073,0.11404794841738845,-0.004703472397888486,-0.04742252192991157
Static GCN,6,123,0.3601999878883362,0.29917576909065247,-0.061024218797683716,-0.061024218797683716,0.09805974860986073,0.11404794841738845,-0.004703472397888486,-0.04742252192991157
Static GCN,6,123,0.29820001125335693,0.29917576909065247,0.0009757578372955322,0.0009757578372955322,0.09805974860986073,0.11404794841738845,-0.004703472397888486,-0.04742252192991157
Static GCN,6,123,0.20739999413490295,0.29917576909065247,0.09177577495574951,0.09177577495574951,0.09805974860986073,0.11404794841738845,-0.004703472397888486,-0.04742252192991157
Static GCN,6,123,0.3529999852180481,0.2953733205795288,-0.05762666463851929,-0.05762666463851929,0.09805974860986073,0.11404794841738845,-0.004703472397888486,-0.04742252192991157
Static GCN,6,123,0.15060000121593475,0.29917576909065247,0.1485757678747177,0.1485757678747177,0.09805974860986073,0.11404794841738845,-0.004703472397888486,-0.04742252192991157
Static GCN,6,123,0.10859999805688858,0.29917576909065247,0.19057577103376389,0.19057577103376389,0.09805974860986073,0.11404794841738845,-0.004703472397888486,-0.04742252192991157
Static GCN,6,123,0.4625999927520752,0.2955581545829773,-0.1670418381690979,-0.1670418381690979,0.09805974860986073,0.11404794841738845,-0.004703472397888486,-0.04742252192991157
Static GCN,6,123,0.2754000127315521,0.29917576909065247,0.023775756359100342,0.023775756359100342,0.09805974860986073,0.11404794841738845,-0.004703472397888486,-0.04742252192991157
Static GCN,6,123,0.19419999420642853,0.29917576909065247,0.10497577488422394,0.10497577488422394,0.09805974860986073,0.11404794841738845,-0.004703472397888486,-0.04742252192991157
Static GCN,6,123,0.40779998898506165,0.29917576909065247,-0.10862421989440918,-0.10862421989440918,0.09805974860986073,0.11404794841738845,-0.004703472397888486,-0.04742252192991157
Static GCN,6,123,0.11940000206232071,0.29917576909065247,0.17977576702833176,0.17977576702833176,0.09805974860986073,0.11404794841738845,-0.004703472397888486,-0.04742252192991157
Static GCN,6,123,0.38499999046325684,0.29917576909065247,-0.08582422137260437,-0.08582422137260437,0.09805974860986073,0.11404794841738845,-0.004703472397888486,-0.04742252192991157
Static GCN,6,123,0.16699999570846558,0.29917576909065247,0.1321757733821869,0.1321757733821869,0.09805974860986073,0.11404794841738845,-0.004703472397888486,-0.04742252192991157
Static GCN,6,123,0.27619999647140503,0.29917576909065247,0.022975772619247437,0.022975772619247437,0.09805974860986073,0.11404794841738845,-0.004703472397888486,-0.04742252192991157
Static GCN,6,123,0.4578000009059906,0.29917576909065247,-0.15862423181533813,-0.15862423181533813,0.09805974860986073,0.11404794841738845,-0.004703472397888486,-0.04742252192991157
Static GCN,6,123,0.4941999912261963,0.29917576909065247,-0.19502422213554382,-0.19502422213554382,0.09805974860986073,0.11404794841738845,-0.004703472397888486,-0.04742252192991157
Static GCN,6,123,0.24379999935626984,0.29917576909065247,0.05537576973438263,0.05537576973438263,0.09805974860986073,0.11404794841738845,-0.004703472397888486,-0.04742252192991157
Static GCN,6,123,0.10700000077486038,0.29917576909065247,0.19217576831579208,0.19217576831579208,0.09805974860986073,0.11404794841738845,-0.004703472397888486,-0.04742252192991157
Static GCN,6,123,0.18979999423027039,0.29917576909065247,0.10937577486038208,0.10937577486038208,0.09805974860986073,0.11404794841738845,-0.004703472397888486,-0.04742252192991157
Static GCN,6,123,0.2978000044822693,0.29917576909065247,0.0013757646083831787,0.0013757646083831787,0.09805974860986073,0.11404794841738845,-0.004703472397888486,-0.04742252192991157
Static GCN,6,123,0.35339999198913574,0.29845255613327026,-0.05494743585586548,-0.05494743585586548,0.09805974860986073,0.11404794841738845,-0.004703472397888486,-0.04742252192991157
Static GCN,6,123,0.10899999737739563,0.29797056317329407,0.18897056579589844,0.18897056579589844,0.09805974860986073,0.11404794841738845,-0.004703472397888486,-0.04742252192991157
Static GCN,6,123,0.16019999980926514,0.29917576909065247,0.13897576928138733,0.13897576928138733,0.09805974860986073,0.11404794841738845,-0.004703472397888486,-0.04742252192991157
Static GCN,6,123,0.29019999504089355,0.30064278841018677,0.010442793369293213,0.010442793369293213,0.09805974860986073,0.11404794841738845,-0.004703472397888486,-0.04742252192991157
Static GCN,6,123,0.17739999294281006,0.29917576909065247,0.12177577614784241,0.12177577614784241,0.09805974860986073,0.11404794841738845,-0.004703472397888486,-0.04742252192991157
Static GCN,6,123,0.2101999968290329,0.29917576909065247,0.08897577226161957,0.08897577226161957,0.09805974860986073,0.11404794841738845,-0.004703472397888486,-0.04742252192991157
Static GCN,6,123,0.26339998841285706,0.29831376671791077,0.03491377830505371,0.03491377830505371,0.09805974860986073,0.11404794841738845,-0.004703472397888486,-0.04742252192991157
Static GCN,6,123,0.4189999997615814,0.29917576909065247,-0.11982423067092896,-0.11982423067092896,0.09805974860986073,0.11404794841738845,-0.004703472397888486,-0.04742252192991157
Static GCN,6,123,0.1738000065088272,0.29917576909065247,0.12537576258182526,0.12537576258182526,0.09805974860986073,0.11404794841738845,-0.004703472397888486,-0.04742252192991157
Static GCN,6,123,0.4138000011444092,0.2987269461154938,-0.1150730550289154,-0.1150730550289154,0.09805974860986073,0.11404794841738845,-0.004703472397888486,-0.04742252192991157
Static GCN,6,123,0.11500000208616257,0.28392475843429565,0.1689247563481331,0.1689247563481331,0.09805974860986073,0.11404794841738845,-0.004703472397888486,-0.04742252192991157
Static GCN,6,123,0.3693999946117401,0.29917576909065247,-0.07022422552108765,-0.07022422552108765,0.09805974860986073,0.11404794841738845,-0.004703472397888486,-0.04742252192991157
Static GCN,6,123,0.10419999808073044,0.29917576909065247,0.19497577100992203,0.19497577100992203,0.09805974860986073,0.11404794841738845,-0.004703472397888486,-0.04742252192991157
Static GCN,6,123,0.23980000615119934,0.29917576909065247,0.059375762939453125,0.059375762939453125,0.09805974860986073,0.11404794841738845,-0.004703472397888486,-0.04742252192991157
Static GCN,6,123,0.272599995136261,0.29917576909065247,0.02657577395439148,0.02657577395439148,0.09805974860986073,0.11404794841738845,-0.004703472397888486,-0.04742252192991157
Static GCN,6,123,0.38420000672340393,0.29721736907958984,-0.08698263764381409,-0.08698263764381409,0.09805974860986073,0.11404794841738845,-0.004703472397888486,-0.04742252192991157
Static GCN,6,123,0.4569999873638153,0.29917576909065247,-0.15782421827316284,-0.15782421827316284,0.09805974860986073,0.11404794841738845,-0.004703472397888486,-0.04742252192991157
Static GCN,6,123,0.41620001196861267,0.29760849475860596,-0.11859151721000671,-0.11859151721000671,0.09805974860986073,0.11404794841738845,-0.004703472397888486,-0.04742252192991157
Static GCN,6,123,0.2770000100135803,0.29917576909065247,0.022175759077072144,0.022175759077072144,0.09805974860986073,0.11404794841738845,-0.004703472397888486,-0.04742252192991157
Static GCN,6,123,0.3578000068664551,0.30052709579467773,-0.057272911071777344,-0.057272911071777344,0.09805974860986073,0.11404794841738845,-0.004703472397888486,-0.04742252192991157
Static GCN,6,123,0.4406000077724457,0.300622820854187,-0.13997718691825867,-0.13997718691825867,0.09805974860986073,0.11404794841738845,-0.004703472397888486,-0.04742252192991157
Static GCN,6,123,0.3418000042438507,0.29840147495269775,-0.043398529291152954,-0.043398529291152954,0.09805974860986073,0.11404794841738845,-0.004703472397888486,-0.04742252192991157
Static GCN,6,123,0.1462000012397766,0.29917576909065247,0.15297576785087585,0.15297576785087585,0.09805974860986073,0.11404794841738845,-0.004703472397888486,-0.04742252192991157
Static GCN,6,123,0.3357999920845032,0.29917576909065247,-0.03662422299385071,-0.03662422299385071,0.09805974860986073,0.11404794841738845,-0.004703472397888486,-0.04742252192991157
Static GCN,6,123,0.41019999980926514,0.29917576909065247,-0.11102423071861267,-0.11102423071861267,0.09805974860986073,0.11404794841738845,-0.004703472397888486,-0.04742252192991157
Static GCN,6,123,0.24500000476837158,0.29917576909065247,0.054175764322280884,0.054175764322280884,0.09805974860986073,0.11404794841738845,-0.004703472397888486,-0.04742252192991157
Static GCN,6,123,0.19820000231266022,0.29597020149230957,0.09777019917964935,0.09777019917964935,0.09805974860986073,0.11404794841738845,-0.004703472397888486,-0.04742252192991157
Static GCN,6,123,0.46459999680519104,0.29917576909065247,-0.16542422771453857,-0.16542422771453857,0.09805974860986073,0.11404794841738845,-0.004703472397888486,-0.04742252192991157
Static GCN,6,123,0.3901999890804291,0.282859206199646,-0.10734078288078308,-0.10734078288078308,0.09805974860986073,0.11404794841738845,-0.004703472397888486,-0.04742252192991157
Static GCN,6,123,0.241799995303154,0.29917576909065247,0.057375773787498474,0.057375773787498474,0.09805974860986073,0.11404794841738845,-0.004703472397888486,-0.04742252192991157
Static GCN,6,123,0.32339999079704285,0.29917576909065247,-0.02422422170639038,-0.02422422170639038,0.09805974860986073,0.11404794841738845,-0.004703472397888486,-0.04742252192991157
Static GCN,6,123,0.23819999396800995,0.29917576909065247,0.06097577512264252,0.06097577512264252,0.09805974860986073,0.11404794841738845,-0.004703472397888486,-0.04742252192991157
Static GCN,6,123,0.4729999899864197,0.29917576909065247,-0.1738242208957672,-0.1738242208957672,0.09805974860986073,0.11404794841738845,-0.004703472397888486,-0.04742252192991157
Static GCN,6,123,0.4302000105381012,0.29917576909065247,-0.13102424144744873,-0.13102424144744873,0.09805974860986073,0.11404794841738845,-0.004703472397888486,-0.04742252192991157
Static GCN,6,123,0.35580000281333923,0.2973245084285736,-0.058475494384765625,-0.058475494384765625,0.09805974860986073,0.11404794841738845,-0.004703472397888486,-0.04742252192991157
Static GCN,6,123,0.43059998750686646,0.29917576909065247,-0.131424218416214,-0.131424218416214,0.09805974860986073,0.11404794841738845,-0.004703472397888486,-0.04742252192991157
Static GCN,6,123,0.2750000059604645,0.2969035506248474,0.021903544664382935,0.021903544664382935,0.09805974860986073,0.11404794841738845,-0.004703472397888486,-0.04742252192991157
Static GCN,6,123,0.41499999165534973,0.29917576909065247,-0.11582422256469727,-0.11582422256469727,0.09805974860986073,0.11404794841738845,-0.004703472397888486,-0.04742252192991157
Static GCN,6,123,0.3061999976634979,0.29917576909065247,-0.007024228572845459,-0.007024228572845459,0.09805974860986073,0.11404794841738845,-0.004703472397888486,-0.04742252192991157
Static GCN,6,123,0.22059999406337738,0.30062612891197205,0.08002613484859467,0.08002613484859467,0.09805974860986073,0.11404794841738845,-0.004703472397888486,-0.04742252192991157
Static GCN,6,123,0.4410000145435333,0.29917576909065247,-0.14182424545288086,-0.14182424545288086,0.09805974860986073,0.11404794841738845,-0.004703472397888486,-0.04742252192991157
Static GCN,6,123,0.34540000557899475,0.29917576909065247,-0.046224236488342285,-0.046224236488342285,0.09805974860986073,0.11404794841738845,-0.004703472397888486,-0.04742252192991157
Static GCN,6,123,0.19020000100135803,0.29917576909065247,0.10897576808929443,0.10897576808929443,0.09805974860986073,0.11404794841738845,-0.004703472397888486,-0.04742252192991157
Static GCN,6,123,0.20340000092983246,0.29917576909065247,0.09577576816082001,0.09577576816082001,0.09805974860986073,0.11404794841738845,-0.004703472397888486,-0.04742252192991157
Static GCN,6,123,0.2937999963760376,0.29917576909065247,0.005375772714614868,0.005375772714614868,0.09805974860986073,0.11404794841738845,-0.004703472397888486,-0.04742252192991157
Static GCN,6,123,0.2502000033855438,0.29917576909065247,0.04897576570510864,0.04897576570510864,0.09805974860986073,0.11404794841738845,-0.004703472397888486,-0.04742252192991157
Static GCN,6,123,0.2962000072002411,0.2983108460903168,0.0021108388900756836,0.0021108388900756836,0.09805974860986073,0.11404794841738845,-0.004703472397888486,-0.04742252192991157
Static GCN,6,123,0.3709999918937683,0.2967004179954529,-0.07429957389831543,-0.07429957389831543,0.09805974860986073,0.11404794841738845,-0.004703472397888486,-0.04742252192991157
Static GCN,6,123,0.17980000376701355,0.29917576909065247,0.11937576532363892,0.11937576532363892,0.09805974860986073,0.11404794841738845,-0.004703472397888486,-0.04742252192991157
EvolveGCN-H,8,123,0.11020000278949738,0.2980634868144989,0.18786348402500153,0.18786348402500153,0.09715090890725454,0.11527576105986659,-0.026452708498044153,-0.061257574640552176
EvolveGCN-H,8,123,0.2766000032424927,0.268879771232605,-0.007720232009887695,-0.007720232009887695,0.09715090890725454,0.11527576105986659,-0.026452708498044153,-0.061257574640552176
EvolveGCN-H,8,123,0.4758000075817108,0.3006244897842407,-0.1751755177974701,-0.1751755177974701,0.09715090890725454,0.11527576105986659,-0.026452708498044153,-0.061257574640552176
EvolveGCN-H,8,123,0.17579999566078186,0.2990689277648926,0.12326893210411072,0.12326893210411072,0.09715090890725454,0.11527576105986659,-0.026452708498044153,-0.061257574640552176
EvolveGCN-H,8,123,0.4918000102043152,0.2792001962661743,-0.21259981393814087,-0.21259981393814087,0.09715090890725454,0.11527576105986659,-0.026452708498044153,-0.061257574640552176
EvolveGCN-H,8,123,0.12020000070333481,0.31275543570518494,0.19255543500185013,0.19255543500185013,0.09715090890725454,0.11527576105986659,-0.026452708498044153,-0.061257574640552176
EvolveGCN-H,8,123,0.3601999878883362,0.29438796639442444,-0.06581202149391174,-0.06581202149391174,0.09715090890725454,0.11527576105986659,-0.026452708498044153,-0.061257574640552176
EvolveGCN-H,8,123,0.29820001125335693,0.27839696407318115,-0.01980304718017578,-0.01980304718017578,0.09715090890725454,0.11527576105986659,-0.026452708498044153,-0.061257574640552176
EvolveGCN-H,8,123,0.20739999413490295,0.30609557032585144,0.09869557619094849,0.09869557619094849,0.09715090890725454,0.11527576105986659,-0.026452708498044153,-0.061257574640552176
EvolveGCN-H,8,123,0.3529999852180481,0.2894393801689148,-0.0635606050491333,-0.0635606050491333,0.09715090890725454,0.11527576105986659,-0.026452708498044153,-0.061257574640552176
EvolveGCN-H,8,123,0.15060000121593475,0.3012642562389374,0.15066425502300262,0.15066425502300262,0.09715090890725454,0.11527576105986659,-0.026452708498044153,-0.061257574640552176
EvolveGCN-H,8,123,0.10859999805688858,0.29560768604278564,0.18700768798589706,0.18700768798589706,0.09715090890725454,0.11527576105986659,-0.026452708498044153,-0.061257574640552176
EvolveGCN-H,8,123,0.4625999927520752,0.2845880389213562,-0.178011953830719,-0.178011953830719,0.09715090890725454,0.11527576105986659,-0.026452708498044153,-0.061257574640552176
EvolveGCN-H,8,123,0.2754000127315521,0.28628233075141907,0.010882318019866943,0.010882318019866943,0.09715090890725454,0.11527576105986659,-0.026452708498044153,-0.061257574640552176
EvolveGCN-H,8,123,0.19419999420642853,0.31183624267578125,0.11763624846935272,0.11763624846935272,0.09715090890725454,0.11527576105986659,-0.026452708498044153,-0.061257574640552176
EvolveGCN-H,8,123,0.40779998898506165,0.30343037843704224,-0.10436961054801941,-0.10436961054801941,0.09715090890725454,0.11527576105986659,-0.026452708498044153,-0.061257574640552176
EvolveGCN-H,8,123,0.11940000206232071,0.30022603273391724,0.18082603067159653,0.18082603067159653,0.09715090890725454,0.11527576105986659,-0.026452708498044153,-0.061257574640552176
EvolveGCN-H,8,123,0.38499999046325684,0.2877182960510254,-0.09728169441223145,-0.09728169441223145,0.09715090890725454,0.11527576105986659,-0.026452708498044153,-0.061257574640552176
