epoch,train_mse,val_mse,best_val_mse,best_epoch,learning_rate
1,0.017471339851617813,0.015439314941565196,0.015439314941565196,1,0.001
2,0.014274583725657847,0.012186377296845118,0.012186377296845118,2,0.001
3,0.014502360253993953,0.014245932810008527,0.012186377296845118,2,0.001
4,0.014357382617225604,0.011799748676518599,0.011799748676518599,4,0.001
5,0.013898285385221244,0.011230583526194096,0.011230583526194096,5,0.001
6,0.01348757369177682,0.01217279435445865,0.011230583526194096,5,0.001
7,0.013221222192847304,0.010456811984380086,0.010456811984380086,7,0.001
8,0.012760000973939896,0.010223518225053947,0.010223518225053947,8,0.001
9,0.012671748806855508,0.009934350289404393,0.009934350289404393,9,0.001
10,0.012945142120921186,0.010522053924699624,0.009934350289404393,9,0.001
11,0.012340298471307116,0.010693043886373441,0.009934350289404393,9,0.001
12,0.012598707895459874,0.009934664033353328,0.009934350289404393,9,0.001
13,0.012377221324880209,0.01006858001773556,0.009934350289404393,9,0.001
14,0.012740752504074148,0.009466216036429009,0.009466216036429009,14,0.001
15,0.011954384978328432,0.009445737153291701,0.009445737153291701,15,0.001
16,0.0121314095386437,0.009273265196631353,0.009273265196631353,16,0.001
17,0.011714194316550025,0.009152658755580583,0.009152658755580583,17,0.001
18,0.01168774876743555,0.009215353665252527,0.009152658755580583,17,0.001
19,0.011705242725355284,0.009288061981399854,0.009152658755580583,17,0.001
20,0.011681334838005049,0.00923763113717238,0.009152658755580583,17,0.001
21,0.01165162648340421,0.009279208816587925,0.009152658755580583,17,0.001
22,0.011686205022436167,0.009416671910633643,0.009152658755580583,17,0.001
23,0.01170761766278052,0.009446026148895422,0.009152658755580583,17,0.001
24,0.011186913714877197,0.009131251377984881,0.009131251377984881,24,0.001
25,0.011035573837746468,0.009005848101029794,0.009005848101029794,25,0.001
26,0.011059813731948712,0.009648101720958948,0.009005848101029794,25,0.001
27,0.011504079434754594,0.008960078790163,0.008960078790163,27,0.001
28,0.011361524134076068,0.009829246035466591,0.008960078790163,27,0.001
29,0.01115957851654717,0.008925205791989962,0.008925205791989962,29,0.001
