epoch,train_mse,val_mse,best_val_mse,best_epoch,learning_rate
1,3.0739216804504395,1.5903794765472412,1.5903794765472412,1,0.001
2,2.0592274325234547,0.1405024230480194,0.1405024230480194,2,0.001
3,0.8728879008974347,0.07515516877174377,0.07515516877174377,3,0.001
4,0.36578412992613657,0.1870192289352417,0.07515516877174377,3,0.001
5,0.4367970143045698,0.09031946957111359,0.07515516877174377,3,0.001
6,0.2874646357127598,0.012078577652573586,0.012078577652573586,6,0.001
7,0.40274323735918316,0.03149447590112686,0.012078577652573586,6,0.001
8,0.283145615032741,0.06942801177501678,0.012078577652573586,6,0.001
9,0.17319208596433913,0.08670946210622787,0.012078577652573586,6,0.001
10,0.2608904072216579,0.10107250511646271,0.012078577652573586,6,0.001
11,0.15091916918754578,0.11384933441877365,0.012078577652573586,6,0.001
12,0.11567312053271703,0.09277688711881638,0.012078577652573586,6,0.001
13,0.05940357382808413,0.05737633630633354,0.012078577652573586,6,0.001
14,0.04850063472986221,0.028762144967913628,0.012078577652573586,6,0.001
15,0.05479766322033746,0.01638609543442726,0.012078577652573586,6,0.001
16,0.05198128122304167,0.013549532741308212,0.012078577652573586,6,0.001
17,0.03864665329456329,0.013061357662081718,0.012078577652573586,6,0.0005
18,0.04732169849531991,0.012216117233037949,0.012078577652573586,6,0.0005
19,0.030858090945652554,0.012339695356786251,0.012078577652573586,6,0.0005
20,0.053644057895456045,0.012895023450255394,0.012078577652573586,6,0.0005
21,0.05556956146444593,0.014592926017940044,0.012078577652573586,6,0.0005
22,0.02865055256656238,0.018263787031173706,0.012078577652573586,6,0.0005
23,0.025147603691688607,0.02030189335346222,0.012078577652573586,6,0.0005
24,0.016967959702014923,0.02167738974094391,0.012078577652573586,6,0.0005
25,0.031481754034757614,0.02242279052734375,0.012078577652573586,6,0.0005
26,0.06198500203234809,0.022149905562400818,0.012078577652573586,6,0.0005
27,0.02637027869267123,0.020701296627521515,0.012078577652573586,6,0.0005
28,0.027967262480940138,0.020793870091438293,0.012078577652573586,6,0.00025
29,0.020188930311373303,0.02086365967988968,0.012078577652573586,6,0.00025
30,0.03847589875970568,0.02059837430715561,0.012078577652573586,6,0.00025
31,0.03209523537329265,0.02057403139770031,0.012078577652573586,6,0.00025
32,0.05045312004429953,0.020451489835977554,0.012078577652573586,6,0.00025
33,0.059830228132861,0.01973525434732437,0.012078577652573586,6,0.00025
34,0.030535799052034105,0.018816284835338593,0.012078577652573586,6,0.00025
35,0.03284945924367223,0.01888633891940117,0.012078577652573586,6,0.00025
36,0.023578111082315445,0.01823420822620392,0.012078577652573586,6,0.00025
37,0.010204026475548744,0.017820321023464203,0.012078577652573586,6,0.00025
38,0.038268446390117915,0.017564283683896065,0.012078577652573586,6,0.00025
39,0.03575499142919268,0.017888106405735016,0.012078577652573586,6,0.000125
40,0.026012221617358073,0.018087150529026985,0.012078577652573586,6,0.000125
41,0.013583634713930743,0.018422991037368774,0.012078577652573586,6,0.000125
42,0.02567195945552417,0.01821362040936947,0.012078577652573586,6,0.000125
43,0.00831765721419028,0.018138065934181213,0.012078577652573586,6,0.000125
44,0.024292010015675,0.01807332970201969,0.012078577652573586,6,0.000125
45,0.023730905992644175,0.01788836345076561,0.012078577652573586,6,0.000125
46,0.04620621459824698,0.018042173236608505,0.012078577652573586,6,0.000125
