epoch,train_mse,val_mse,best_val_mse,best_epoch,learning_rate
1,7114.279847157796,379.14279190217604,379.14279190217604,1,0.001
2,608.0423759290907,432.5127122667101,379.14279190217604,1,0.001
3,347.6188276672363,373.4651819094263,373.4651819094263,3,0.001
4,241.8847600470649,84.42150404959014,84.42150404959014,4,0.001
5,163.03251273685032,303.54422243677004,84.42150404959014,4,0.001
6,81.46627332263523,76.03880871666803,76.03880871666803,6,0.001
7,111.60970034705268,135.5645506117079,76.03880871666803,6,0.001
8,60.31872836748759,145.27516313032672,76.03880871666803,6,0.001
9,52.19072512096829,217.83061449455494,76.03880871666803,6,0.001
10,38.13701441076067,117.47021607678346,76.03880871666803,6,0.001
11,28.063486208783257,10.388378528633503,10.388378528633503,11,0.001
12,21.424141658147175,60.794547109892875,10.388378528633503,11,0.001
13,18.746458962758382,67.47462440259528,10.388378528633503,11,0.001
14,16.259600673649047,22.65853841377027,10.388378528633503,11,0.001
15,18.727812806500328,2.899026132593251,2.899026132593251,15,0.001
16,14.559676475193765,25.852038027060154,2.899026132593251,15,0.001
17,11.413836545679304,55.92808424824416,2.899026132593251,15,0.001
18,7.700516131983863,4.554126807535537,2.899026132593251,15,0.001
19,8.158238371213278,16.144995159573025,2.899026132593251,15,0.001
20,3.587578360438347,5.794537019247961,2.899026132593251,15,0.001
21,3.865138411257002,4.122850073708428,2.899026132593251,15,0.001
22,2.0379385113716126,2.043224062582459,2.043224062582459,22,0.001
23,2.108462149567074,2.927968499636409,2.043224062582459,22,0.001
24,1.2366114169193638,0.365793770762405,0.365793770762405,24,0.001
25,2.09831516471174,0.2650160620158369,0.2650160620158369,25,0.001
26,1.5340525385240713,0.11293183071444733,0.11293183071444733,26,0.001
27,0.6670852475406395,0.10057432174381584,0.10057432174381584,27,0.001
28,0.348844188687702,0.1862976776831078,0.10057432174381584,27,0.001
29,0.9907058840824499,0.02817637018501909,0.02817637018501909,29,0.001
30,0.10095250272295542,0.02170978198204227,0.02170978198204227,30,0.001
31,0.06193395021268063,0.011056236163101564,0.011056236163101564,31,0.001
32,0.0780547489763962,0.0988218081418914,0.011056236163101564,31,0.001
33,0.12658200304023923,0.03646151977356034,0.011056236163101564,31,0.001
34,0.09617851346731186,0.11186345719327831,0.011056236163101564,31,0.001
35,0.029874751061563277,0.015733666943781303,0.011056236163101564,31,0.001
36,0.03918687626305554,0.026046659364694295,0.011056236163101564,31,0.001
37,0.023099225338600163,0.008621729411786854,0.008621729411786854,37,0.001
38,0.01921104459040281,0.017599135289213273,0.008621729411786854,37,0.001
39,0.014757337597354005,0.015562472451064322,0.008621729411786854,37,0.001
40,0.01797485084583362,0.036887170333001346,0.008621729411786854,37,0.001
41,0.020059201571986908,0.013411059430000758,0.008621729411786854,37,0.001
42,0.01675529326363984,0.010184822872168186,0.008621729411786854,37,0.001
43,0.012967762678033776,0.036769208771110784,0.008621729411786854,37,0.001
44,0.023437297825908494,0.038196134747880875,0.008621729411786854,37,0.001
45,0.015080638986805247,0.0767148555529238,0.008621729411786854,37,0.001
46,0.016665928760129546,0.02562008425593376,0.008621729411786854,37,0.001
47,0.010848366176813014,0.025622337605013992,0.008621729411786854,37,0.001
48,0.013132188078016043,0.055576792419558825,0.008621729411786854,37,0.0005
49,0.009559890491784446,0.036112366977966194,0.008621729411786854,37,0.0005
50,0.007736984816276365,0.030366006034492243,0.008621729411786854,37,0.0005
51,0.007366088738716725,0.04583964248498281,0.008621729411786854,37,0.0005
52,0.01352460761451059,0.06870168221719337,0.008621729411786854,37,0.0005
53,0.008223937881023933,0.025862165134061466,0.008621729411786854,37,0.0005
54,0.007900361787113879,0.03243636417042727,0.008621729411786854,37,0.0005
55,0.006972422611692714,0.046675388635409,0.008621729411786854,37,0.0005
56,0.007993885548526628,0.02788058617575602,0.008621729411786854,37,0.0005
57,0.007139156645991736,0.020057160332046374,0.008621729411786854,37,0.0005
58,0.00668999409975691,0.026460909124727202,0.008621729411786854,37,0.0005
59,0.007700509024628748,0.026588011420134342,0.008621729411786854,37,0.00025
60,0.007359132820986108,0.025569152500894334,0.008621729411786854,37,0.00025
61,0.005192714533768595,0.04505757185997385,0.008621729411786854,37,0.00025
62,0.006205434444774356,0.017323363196067136,0.008621729411786854,37,0.00025
63,0.006272933942058848,0.032281274822625244,0.008621729411786854,37,0.00025
64,0.005203720041835266,0.04976705311223714,0.008621729411786854,37,0.00025
65,0.005719215041026473,0.02839346026832407,0.008621729411786854,37,0.00025
66,0.004869559503276832,0.04394940836261017,0.008621729411786854,37,0.00025
67,0.00451716866163123,0.037776653099842745,0.008621729411786854,37,0.00025
68,0.0055883425158552,0.028929797443326074,0.008621729411786854,37,0.00025
69,0.005487245611536006,0.0302972359526338,0.008621729411786854,37,0.00025
70,0.005018956454781194,0.01965807844894101,0.008621729411786854,37,0.000125
71,0.004579754946494682,0.030136740418395612,0.008621729411786854,37,0.000125
72,0.003906516163325351,0.034239535060043284,0.008621729411786854,37,0.000125
73,0.0042885450015698245,0.02673934129151431,0.008621729411786854,37,0.000125
74,0.003698725312586046,0.02648956488554526,0.008621729411786854,37,0.000125
75,0.0034175815396722303,0.028083602248719246,0.008621729411786854,37,0.000125
76,0.0037328673399881357,0.04024867788709775,0.008621729411786854,37,0.000125
77,0.0035278640602094432,0.032388631103917806,0.008621729411786854,37,0.000125
