epoch,train_mse,val_mse,best_val_mse,best_epoch,learning_rate
1,1.3181106788771493,0.11536489001342229,0.11536489001342229,1,0.001
2,0.44813720158168246,0.12426553985902242,0.11536489001342229,1,0.001
3,0.25373745113611224,0.05237092822790146,0.05237092822790146,3,0.001
4,0.045703564264944624,0.026635136987481798,0.026635136987481798,4,0.001
5,0.05392357238701412,0.025765007361769676,0.025765007361769676,5,0.001
6,0.03643079306930304,0.03149817032473428,0.025765007361769676,5,0.001
7,0.0388613326208932,0.034374647840325324,0.025765007361769676,5,0.001
8,0.04210918183837618,0.03372141772082874,0.025765007361769676,5,0.001
9,0.040060350192444666,0.022928456908890178,0.022928456908890178,9,0.001
10,0.043531268622194016,0.02027456888130733,0.02027456888130733,10,0.001
11,0.04924926933433328,0.029447784647345543,0.02027456888130733,10,0.001
12,0.026774130974497115,0.01815942601699914,0.01815942601699914,12,0.001
13,0.020284352877310344,0.01702426852924483,0.01702426852924483,13,0.001
14,0.025327654315957,0.018728175599660193,0.01702426852924483,13,0.001
15,0.03318214464400496,0.017491556970136508,0.01702426852924483,13,0.001
16,0.027234671052013125,0.01797444705984422,0.01702426852924483,13,0.001
17,0.022366827779582567,0.02327971350002502,0.01702426852924483,13,0.001
18,0.0307306314685515,0.020914203686905757,0.01702426852924483,13,0.001
19,0.02329249967421804,0.019661457144788334,0.01702426852924483,13,0.001
20,0.017249346524477006,0.022400697427136556,0.01702426852924483,13,0.001
21,0.01889361116502966,0.020331757941416333,0.01702426852924483,13,0.001
22,0.020288323611021043,0.020839661891971315,0.01702426852924483,13,0.001
23,0.022250501651849067,0.020319130404719284,0.01702426852924483,13,0.001
24,0.017667514085769654,0.018806060510022298,0.01702426852924483,13,0.0005
25,0.02733647184712546,0.018556078363742148,0.01702426852924483,13,0.0005
26,0.022814357320645025,0.021580478509089777,0.01702426852924483,13,0.0005
27,0.024711725435086658,0.02010489029011556,0.01702426852924483,13,0.0005
28,0.027299317132149423,0.019763600347297534,0.01702426852924483,13,0.0005
29,0.018890498791422163,0.019679938043866838,0.01702426852924483,13,0.0005
30,0.020082187625978673,0.019274904924843992,0.01702426852924483,13,0.0005
31,0.0203206975545202,0.018779178549136435,0.01702426852924483,13,0.0005
32,0.022624561430088112,0.018336230223732337,0.01702426852924483,13,0.0005
33,0.02240509156669889,0.01634512735264642,0.01634512735264642,33,0.0005
34,0.02241802577461515,0.016127617231437137,0.016127617231437137,34,0.0005
35,0.01831005130495344,0.01616473070212773,0.016127617231437137,34,0.0005
36,0.015262753809137004,0.01593716988073928,0.01593716988073928,36,0.0005
37,0.016898791385548454,0.016525268288595334,0.01593716988073928,36,0.0005
38,0.017146775099847997,0.018376324591892108,0.01593716988073928,36,0.0005
39,0.016976304352283478,0.017801747524312565,0.01593716988073928,36,0.0005
40,0.018501130225402968,0.016890944380845343,0.01593716988073928,36,0.0005
41,0.017021467403641768,0.0167580246925354,0.01593716988073928,36,0.0005
42,0.019798885751515626,0.01846111100167036,0.01593716988073928,36,0.0005
43,0.0184721811275397,0.018941385006265982,0.01593716988073928,36,0.0005
44,0.021336356656891958,0.016928845484341894,0.01593716988073928,36,0.0005
45,0.013776100693004473,0.017159228878361837,0.01593716988073928,36,0.0005
46,0.02154921583299126,0.01932391763797828,0.01593716988073928,36,0.0005
47,0.014569425742541041,0.019356683029660156,0.01593716988073928,36,0.00025
48,0.01522776870323079,0.018528592373643602,0.01593716988073928,36,0.00025
49,0.012141651128019605,0.01828758737870625,0.01593716988073928,36,0.00025
50,0.013791838847100734,0.01853295655122825,0.01593716988073928,36,0.00025
51,0.0218868295529059,0.017600028908678463,0.01593716988073928,36,0.00025
52,0.01516558900475502,0.018109040867005075,0.01593716988073928,36,0.00025
53,0.018253578139202937,0.018693108643804277,0.01593716988073928,36,0.00025
54,0.014090761435883385,0.018339210988155434,0.01593716988073928,36,0.00025
55,0.016001181304454805,0.01832429426056998,0.01593716988073928,36,0.00025
56,0.016884010338357517,0.01799737462507827,0.01593716988073928,36,0.00025
57,0.01468758974224329,0.017957023744072233,0.01593716988073928,36,0.00025
58,0.021448172469224248,0.017727745696902275,0.01593716988073928,36,0.000125
59,0.014810352705951248,0.017797903823001043,0.01593716988073928,36,0.000125
60,0.015067291259765626,0.018113136291503906,0.01593716988073928,36,0.000125
61,0.015732249298266002,0.018080368105854307,0.01593716988073928,36,0.000125
62,0.01656534480197089,0.018012650843177522,0.01593716988073928,36,0.000125
63,0.0177117827215365,0.01827636414340564,0.01593716988073928,36,0.000125
64,0.016444128432444163,0.01823393681219646,0.01593716988073928,36,0.000125
65,0.01601315433425563,0.018034579631473337,0.01593716988073928,36,0.000125
66,0.018747022122676885,0.01820219281528677,0.01593716988073928,36,0.000125
67,0.015037708303758076,0.018297429595674788,0.01593716988073928,36,0.000125
68,0.02148563978927476,0.017822797809328352,0.01593716988073928,36,0.000125
69,0.01772438958287239,0.01759802071111543,0.01593716988073928,36,6.25e-05
70,0.016980382640446934,0.017421990100826536,0.01593716988073928,36,6.25e-05
71,0.015353568430457796,0.017579601811511174,0.01593716988073928,36,6.25e-05
72,0.017638283568833554,0.01753491602305855,0.01593716988073928,36,6.25e-05
73,0.01778513395360538,0.017869737797549794,0.01593716988073928,36,6.25e-05
74,0.01765159278043679,0.017819555210215703,0.01593716988073928,36,6.25e-05
75,0.016766682213970593,0.017635957204869816,0.01593716988073928,36,6.25e-05
76,0.02037312337862594,0.017873262986540794,0.01593716988073928,36,6.25e-05
