universe_id,target,logm_mean,logm_std,logm_min,logm_max,logm_median,x_std,y_std,z_std,position_spread,vx_mean,vy_mean,vz_mean,vx_std,vy_std,vz_std,velocity_spread,velocity_norm_mean,velocity_norm_std
LH_104,0.3490000069141388,-1.1992455e-06,0.99999994,-1.0629969,3.3792741,-0.3812438,1.0,1.0,1.0,1.0,-2.4437904e-08,-1.7881393e-09,-2.9802323e-09,1.0,1.0,1.0,1.0,1.5289774,0.81377435
LH_105,0.2754000127315521,-1.000166e-06,0.9999999,-1.2551485,2.8693783,-0.2447003,1.0,1.0,1.0,1.0,1.5497207e-08,1.7285346e-08,1.1920929e-09,1.0,0.9999999,1.0,0.9999998,1.5827,0.70360494
LH_106,0.3077999949455261,-1.8405914e-06,0.99999994,-1.039453,3.393945,-0.28117853,0.99999994,1.0,0.99999994,1.0,-9.23872e-09,4.7683715e-09,-1.1920929e-08,1.0,0.99999994,1.0,1.0,1.5761632,0.7181294
LH_107,0.4185999929904938,-6.759167e-07,1.0,-1.046083,4.0575027,-0.28549343,1.0,1.0000001,1.0,1.0,9.294599e-09,-9.834767e-09,6.556511e-09,1.0000001,1.0,1.0,1.0,1.5030279,0.8607598
LH_108,0.49939998984336853,-1.9025803e-06,1.0,-1.0647182,3.6897757,-0.26634195,0.99999994,1.0,1.0,1.0,-9.536743e-09,1.4305114e-08,5.066395e-09,1.0,1.0,1.0,1.0,1.4744601,0.9088276
LH_109,0.4253999888896942,-1.4066696e-07,0.99999994,-1.1076111,4.118466,-0.3438034,0.99999994,1.0,1.0,1.0,1.5348196e-08,5.3644182e-09,-1.1026859e-08,1.0,1.0,0.99999994,1.0,1.4655834,0.92307335
LH_110,0.3361999988555908,9.584427e-07,0.99999994,-0.99795413,3.3737545,-0.266394,1.0,1.0000001,0.99999994,1.0,-8.34465e-09,-6.556511e-09,1.1920929e-09,0.99999994,0.9999999,0.99999994,0.99999994,1.4220952,0.98875946
LH_111,0.3986000120639801,-1.9073487e-07,1.0,-1.0339273,3.636491,-0.35567442,1.0,1.0,0.99999994,1.0,0.0,1.4305114e-08,2.324581e-08,1.0,1.0,0.99999994,0.9999998,1.5218339,0.8270558
LH_112,0.33739998936653137,9.667873e-07,0.99999994,-1.0777581,3.3328643,-0.3078928,1.0,1.0,1.0,1.0,-3.8146972e-08,-7.152557e-09,7.152557e-09,0.99999994,1.0,0.99999994,1.0,1.5802687,0.7090496
LH_113,0.31459999084472656,5.00679e-06,1.0,-1.0923948,2.9340189,-0.30012512,1.0,1.0,1.0,0.99999994,1.3113022e-08,-1.4305114e-08,1.5497207e-08,1.0,1.0,1.0,1.0,1.5341318,0.80401504
LH_114,0.18539999425411224,-2.053976e-06,1.0000001,-1.0804298,4.3153143,-0.23568362,0.9999999,1.0000001,0.99999994,1.0,5.9604646e-09,4.7683715e-09,-1.1920929e-08,1.0,1.0,1.0,1.0,1.5413862,0.7900181
LH_115,0.25060001015663147,-1.0311603e-06,1.0,-1.161322,3.4944594,-0.28586948,1.0,0.99999994,1.0,1.0,-1.1324882e-08,-2.2649765e-08,-4.7683715e-09,1.0,0.99999994,1.0,1.0,1.536613,0.7992627
LH_116,0.1265999972820282,-2.670288e-07,0.99999994,-1.2724751,3.2790143,-0.19237942,1.0,1.0,0.9999999,1.0,1.013279e-08,-7.152557e-09,1.66893e-08,0.9999999,1.0,0.99999994,1.0,1.4679798,0.91925806
LH_117,0.2930000126361847,4.7326088e-07,1.0,-1.0468851,4.3974485,-0.26187634,1.0,1.0,0.99999994,0.99999994,5.9604646e-09,2.2649765e-08,1.4305114e-08,1.0,1.0,1.0,1.0,1.4065782,1.0107118
LH_118,0.1873999983072281,2.269745e-06,0.9999999,-1.2475903,4.4375963,-0.17471492,0.9999999,1.0,1.0,1.0,-9.23872e-09,8.940697e-09,2.5331975e-08,1.0,1.0,1.0,1.0,1.40717,1.0098871
LH_119,0.3686000108718872,-1.0097027e-06,0.9999999,-1.2089474,3.48945,-0.280315,1.0,0.9999999,0.99999994,1.0,-2.6002526e-08,-5.9604643e-10,1.758337e-08,1.0,0.9999999,0.9999999,1.0,1.5472866,0.77839786
LH_120,0.4081999957561493,3.8862228e-07,1.0,-1.1484172,3.811299,-0.1689734,1.0,1.0000001,1.0,1.0,1.856126e-08,2.9802323e-09,8.493662e-09,0.9999999,0.9999999,1.0,0.9999998,1.5123842,0.8442123
LH_121,0.23180000483989716,7.4607133e-06,1.0,-0.9451996,5.2595253,-0.2070365,0.99999994,1.0,1.0,1.0,2.3841857e-09,-2.9802322e-10,2.7418137e-08,1.0,1.0,1.0,0.99999994,1.3861766,1.0385156
LH_122,0.3001999855041504,-3.0827523e-06,0.99999994,-1.0253091,4.9955435,-0.2936669,0.99999994,1.0,0.99999994,1.0,-6.556511e-09,-1.3113022e-08,-7.7486035e-09,1.0,1.0,0.99999994,1.0,1.4713651,0.9138296
LH_123,0.2946000099182129,3.23534e-06,1.0,-1.1778247,3.4199543,-0.23212653,0.9999999,0.99999994,1.0,0.99999994,-2.3394824e-08,-1.66893e-08,-1.8253923e-09,0.99999994,1.0,1.0,1.0,1.5429981,0.7868652
LH_124,0.39419999718666077,-5.2690507e-07,0.99999994,-1.170565,2.9672313,-0.32630783,1.0,1.0,0.99999994,1.0,-9.536743e-09,2.4437904e-08,-1.4901161e-09,1.0,0.99999994,1.0,1.0,1.4765407,0.9054437
LH_125,0.41019999980926514,2.0253658e-06,1.0,-1.0280926,4.3672957,-0.30617994,0.99999994,0.99999994,0.99999994,0.99999994,-2.3394824e-08,2.6822091e-09,-1.2516975e-08,1.0,1.0,1.0,1.0,1.4378293,0.96573657
LH_126,0.3513999879360199,-4.093647e-06,1.0,-1.2465954,3.3437588,-0.250631,1.0,0.9999999,1.0,0.99999994,8.34465e-09,-9.536743e-09,-7.152557e-09,0.99999994,1.0,0.99999994,0.99999994,1.5228162,0.8252456
LH_127,0.14419999718666077,-1.4209747e-06,1.0,-1.3183281,3.3168066,-0.10320257,1.0,1.0,1.0,1.0,5.9604646e-09,0.0,4.7683715e-09,1.0,1.0,1.0,1.0,1.5240026,0.82305324
LH_128,0.1581999957561493,6.1154367e-07,1.0,-1.1850353,4.927821,-0.15326622,1.0,0.99999994,1.0,1.0,-6.556511e-09,-5.9604646e-09,1.1920929e-08,0.99999994,0.9999999,1.0,0.99999994,1.6008501,0.66127074
LH_129,0.43299999833106995,2.541542e-06,0.99999994,-1.0937237,3.477615,-0.2577629,1.0,1.0,1.0,1.0,-2.3841857e-09,0.0,-1.9073486e-08,1.0,0.9999999,1.0000001,1.0,1.401237,1.0181036
LH_130,0.436599999666214,2.4080276e-07,1.0,-1.1327955,3.8047574,-0.23370993,1.0,0.99999994,1.0,1.0,1.4901161e-08,-5.3644182e-09,1.4305114e-08,1.0,0.99999994,1.0,1.0,1.4588752,0.9336398
LH_131,0.40860000252723694,2.3663044e-06,0.9999999,-1.0380992,3.5985782,-0.3069287,1.0,0.99999994,1.0,0.99999994,2.9802323e-09,1.7881393e-09,1.013279e-08,1.0,0.99999994,0.99999994,1.0,1.5109018,0.8468622
LH_132,0.1542000025510788,2.9540063e-06,1.0,-1.2226369,3.5715635,-0.33685586,0.99999994,1.0,1.0,1.0,1.1324882e-08,-2.2649765e-08,-6.7055224e-09,0.99999994,0.9999999,1.0,1.0,1.547809,0.7773591
LH_133,0.10459999740123749,4.062653e-06,1.0,-1.309799,4.9439406,-0.0679351,1.0,0.99999994,0.99999994,0.99999994,5.3644182e-09,1.5497207e-08,-7.450581e-09,0.9999999,0.99999994,0.9999999,1.0,1.4775642,0.903772
LH_134,0.32899999618530273,2.3937225e-06,0.99999994,-1.0089803,4.674894,-0.29460767,1.0,1.0,1.0,1.0,-2.6077032e-09,9.3877315e-09,7.152557e-09,0.9999999,1.0,0.9999999,0.99999994,1.4300727,0.9771858
LH_135,0.10700000077486038,1.2350082e-06,1.0,-1.1248323,4.5189734,-0.29859054,1.0,0.9999999,1.0,1.0,1.2069941e-08,7.152557e-09,-9.536743e-09,1.0,0.9999999,1.0,1.0,1.5151695,0.83920306
LH_136,0.20340000092983246,-1.9931792e-06,1.0,-1.0631269,4.389642,-0.2700026,1.0,1.0,0.9999999,0.99999994,-6.2584875e-09,-9.834767e-09,1.6093255e-08,1.0,1.0,1.0,1.0000001,1.5382752,0.79605824
LH_137,0.3709999918937683,-1.2683869e-06,0.99999994,-1.1897141,2.8648677,-0.23433676,0.99999994,1.0,1.0,1.0,-2.0544975e-08,-5.9604643e-10,-6.3329937e-09,1.0,1.0,1.0,0.99999994,1.5165024,0.83679193
LH_138,0.39739999175071716,1.7750264e-06,1.0,-1.0647353,4.8358355,-0.2321994,0.99999994,1.0,1.0,1.0,-3.576279e-08,-1.8179417e-08,5.2154063e-09,0.9999999,1.0,1.0,1.0,1.3034494,1.1406226
LH_139,0.41819998621940613,1.4019013e-06,0.99999994,-1.2862822,2.841845,-0.22290254,1.0,1.0,1.0,1.0,3.5762786e-09,-7.152557e-09,2.8014183e-08,0.9999999,1.0,1.0,1.0,1.5214893,0.8276897
LH_140,0.3725999891757965,1.3768673e-06,0.99999994,-1.086596,3.3133807,-0.33002263,0.99999994,0.9999999,1.0,0.99999994,2.324581e-08,1.8775463e-08,-1.4305114e-08,0.99999994,0.99999994,1.0,0.99999994,1.5135113,0.84218955
LH_141,0.33219999074935913,-9.381771e-07,1.0,-1.1386663,4.169649,-0.27585614,1.0,1.0,0.99999994,0.99999994,-2.6822091e-09,-2.026558e-08,8.940697e-09,1.0,1.0,0.9999999,1.0,1.475291,0.907478
LH_142,0.11779999732971191,4.9591063e-06,1.0,-1.0541229,4.7185154,-0.29347974,0.99999994,1.0,0.9999999,1.0,-1.1324882e-08,1.758337e-08,7.636845e-10,0.9999999,1.0,0.99999994,1.0,1.2758473,1.1714153
LH_143,0.367000013589859,-2.7394294e-06,1.0,-1.1019812,4.150258,-0.31667307,1.0,1.0,1.0,1.0,1.07288365e-08,1.9371509e-09,1.5497207e-08,1.0,1.0,0.99999994,0.99999994,1.4098041,1.0062071
LH_144,0.210999995470047,1.7797947e-06,1.0,-1.1569695,3.6308239,-0.31746936,0.9999999,1.0,0.99999994,1.0,1.1920929e-09,-7.450581e-09,-1.7806888e-08,0.99999994,1.0,0.99999994,1.0,1.5967362,0.6711433
LH_145,0.121799997985363,-9.393692e-07,1.0,-1.0664535,4.529848,-0.21211573,0.99999994,1.0,0.99999994,0.99999994,8.34465e-09,1.1920929e-09,-1.7881394e-08,1.0,1.0,1.0,0.99999994,1.5818222,0.7055765
LH_146,0.2897999882698059,-1.6093254e-07,1.0,-1.0359286,3.8098176,-0.26733086,0.99999994,1.0,1.0,1.0,5.3644182e-09,1.1920929e-08,9.834767e-09,1.0,1.0,0.9999999,1.0,1.5216959,0.8273097
LH_147,0.35019999742507935,-3.156662e-06,1.0000001,-0.92703307,3.9568202,-0.40495235,1.0000001,1.0,1.0,1.0,8.940697e-09,-3.7066639e-09,2.9802323e-09,0.99999994,0.9999999,1.0,1.0,1.517037,0.8358223
LH_148,0.4650000035762787,-1.153946e-06,1.0,-0.92744845,3.98592,-0.36696762,0.9999999,1.0,0.9999999,1.0,8.34465e-09,-8.34465e-09,-1.3113022e-08,1.0,1.0,1.0000001,0.99999994,1.5299579,0.81192946
LH_149,0.10899999737739563,-1.1110305e-06,1.0,-1.092507,3.60486,-0.23133853,0.99999994,1.0,1.0,1.0,8.34465e-09,3.2037497e-09,5.9604643e-10,0.99999994,1.0,0.9999999,0.99999994,1.5801117,0.70939934
LH_150,0.33660000562667847,3.157854e-06,0.99999994,-1.0242838,3.2303135,-0.4853348,1.0,1.0000001,1.0,1.0,3.218651e-08,2.682209e-08,-1.1920929e-08,0.99999994,1.0,1.0,1.0,1.4442192,0.9561544
LH_151,0.4821999967098236,2.2816657e-06,0.9999999,-1.0324758,3.228159,-0.37010586,0.99999994,1.0,1.0000001,1.0,1.3113022e-08,-1.07288365e-08,4.7683715e-09,1.0,0.99999994,1.0,1.0,1.4822702,0.8960332
LH_152,0.43140000104904175,2.3281575e-06,1.0,-1.0511327,5.2081194,-0.33962345,0.99999994,1.0,1.0,0.99999994,-8.34465e-09,-2.9802322e-10,-9.834767e-09,1.0,0.99999994,0.99999994,1.0,1.3985629,1.021774
LH_153,0.15219999849796295,2.3710727e-06,1.0,-1.2312243,3.5905952,-0.1544425,1.0,1.0,0.9999999,1.0,1.7881394e-08,1.5497207e-08,4.3213366e-09,0.99999994,0.9999999,0.99999994,0.99999994,1.5654557,0.74118024
LH_154,0.4142000079154968,2.4151802e-06,1.0,-1.1475347,3.9991362,-0.10762301,1.0,0.9999999,1.0,1.0,1.7881393e-09,1.4305114e-08,-8.940697e-09,1.0,0.9999999,1.0,0.9999998,1.5499196,0.7731425
LH_155,0.2865999937057495,1.5807152e-06,1.0,-1.1514462,3.4261289,-0.23296723,1.0,1.0,0.99999994,0.99999994,-4.4703485e-09,8.791685e-09,-1.9073486e-08,0.99999994,1.0,1.0,1.0,1.436786,0.9672881
LH_156,0.16699999570846558,3.556013e-06,0.99999994,-1.1712769,4.273014,-0.24416426,1.0,0.9999998,1.0,0.99999994,1.9669534e-08,-3.5762786e-09,-2.3841857e-09,1.0,1.0000001,0.99999994,1.0,1.4332554,0.97251177
LH_157,0.22020000219345093,-2.18153e-06,1.0,-1.0395434,4.0724573,-0.26963982,1.0,1.0,0.9999999,1.0,-1.7881394e-08,1.07288365e-08,3.5762786e-09,0.9999999,1.0,0.99999994,1.0,1.5617071,0.74904644
LH_158,0.29420000314712524,4.6014785e-07,1.0,-1.0666026,3.8603737,-0.16729686,0.99999994,0.9999999,1.0000001,0.99999994,-2.026558e-08,1.2516975e-08,-1.2814999e-08,0.9999999,1.0,1.0,0.99999994,1.5107518,0.84712976
LH_159,0.28780001401901245,-2.7388335e-06,0.99999994,-0.90952426,4.478377,-0.31931078,0.99999994,0.9999999,1.0,0.99999994,1.2218952e-08,-8.34465e-09,8.34465e-09,0.99999994,1.0,1.0,1.0,1.4323865,0.9737913
LH_160,0.3125999867916107,9.989739e-07,1.0,-0.9621612,4.105583,-0.3062774,0.99999994,1.0,1.0,1.0,1.07288365e-08,-1.3113022e-08,-3.2782554e-09,0.9999999,1.0,0.99999994,0.99999994,1.5095946,0.8491902
LH_161,0.10419999808073044,8.301735e-06,1.0,-1.2752215,4.7411733,-0.20677017,1.0,1.0,1.0,1.0,-1.9073486e-08,2.7120114e-08,1.3411045e-08,1.0,1.0,0.99999994,1.0,1.6074034,0.64517736
LH_162,0.47380000352859497,6.902218e-07,1.0,-1.1243389,4.3340383,-0.29780975,1.0,1.0,0.99999994,1.0,6.556511e-09,-1.3113022e-08,0.0,0.9999999,1.0,0.99999994,0.99999994,1.5018578,0.8627995
LH_163,0.23420000076293945,-9.1433526e-07,1.0,-0.9145661,3.333396,-0.382765,0.9999999,1.0,1.0,0.99999994,-1.66893e-08,5.9604646e-09,-4.4703485e-09,0.99999994,0.9999999,0.9999999,0.9999998,1.4790913,0.9012705
LH_164,0.2093999981880188,-2.7894973e-07,1.0,-1.1326575,3.2482352,-0.17077538,0.9999999,0.99999994,0.99999994,0.99999994,2.3692847e-08,-8.34465e-09,9.23872e-09,1.0,1.0,1.0000001,1.0,1.5573099,0.7581466
LH_165,0.4214000105857849,-1.7315149e-06,0.99999994,-0.99964255,3.8383067,-0.24270542,1.0,0.99999994,1.0,1.0,7.7486035e-09,2.9802323e-09,0.0,0.99999994,1.0,0.9999999,1.0,1.4644934,0.924802
LH_166,0.16899999976158142,-1.2505054e-06,1.0,-1.0847039,4.2961287,-0.2661873,1.0,0.99999994,1.0,1.0,-7.152557e-09,9.536743e-09,1.7285346e-08,0.99999994,0.99999994,0.99999994,0.99999994,1.5530074,0.76692134
LH_167,0.2549999952316284,7.7724457e-07,0.99999994,-1.0886796,2.9847727,-0.3451068,1.0,1.0,1.0000001,1.0000001,8.9406965e-10,2.3841857e-09,-1.3113022e-08,0.9999999,0.99999994,0.9999999,0.99999994,1.5226789,0.8254988
LH_168,0.11259999871253967,-3.2484531e-06,0.9999999,-1.2033976,3.214555,-0.22914529,0.9999999,0.99999994,1.0,1.0,8.940697e-09,2.682209e-08,-1.013279e-08,1.0,1.0000001,1.0,1.0,1.5512699,0.7704298
LH_169,0.44020000100135803,2.1123885e-06,1.0,-1.1683824,3.611456,-0.33796668,1.0,0.99999994,1.0000001,1.0,5.066395e-09,-3.8743018e-09,-4.172325e-09,1.0,0.99999994,1.0,1.0,1.4701054,0.91585475
LH_170,0.35580000281333923,-2.4831295e-06,1.0,-1.0310812,3.140913,-0.29384714,1.0,0.9999999,1.0,0.99999994,-5.1259995e-08,1.9669534e-08,-5.9604643e-10,1.0,0.99999994,1.0,1.0,1.5060356,0.85548615
LH_171,0.2329999953508377,-1.4352798e-06,0.99999994,-0.9186309,3.9307175,-0.35825312,1.0,1.0,0.9999999,1.0,2.1457673e-08,3.1888487e-08,-9.536743e-09,1.0,1.0,1.0,1.0,1.4222013,0.9886071
LH_172,0.3901999890804291,-5.0377844e-06,0.9999999,-1.1362789,3.3115857,-0.24403724,0.99999994,1.0000001,1.0,1.0,2.2649765e-08,5.3644182e-09,2.026558e-08,1.0,1.0,1.0,0.99999994,1.4994458,0.86698467
LH_173,0.43779999017715454,1.4746189e-06,0.9999999,-1.1108636,3.231946,-0.3706413,1.0,1.0,1.0,1.0,-7.7486035e-09,0.0,2.6822091e-09,1.0,0.99999994,1.0,0.99999994,1.5626639,0.7470483
LH_174,0.4302000105381012,3.1852721e-06,1.0,-1.1257303,2.8732214,-0.34080762,1.0,1.0,1.0,1.0,1.4901161e-08,-1.40070915e-08,-7.7486035e-09,1.0,1.0,0.99999994,1.0,1.5351335,0.8021003
LH_175,0.38499999046325684,-1.2755394e-06,0.99999994,-1.1819314,2.3367605,-0.26063037,1.0,1.0,1.0,1.0,8.940697e-09,7.897615e-09,-1.7881393e-09,1.0,1.0,1.0,1.0,1.5360024,0.80043525
LH_176,0.23499999940395355,1.7881393e-06,1.0,-1.0494443,3.7366228,-0.29261214,1.0,0.9999999,0.99999994,0.99999994,-8.9406965e-10,-5.5134297e-09,2.1457673e-08,1.0,1.0,1.0,1.0,1.5090762,0.8501111
LH_177,0.27140000462532043,1.1062622e-06,1.0,-1.1626687,3.7197118,-0.2683162,1.0,0.9999999,1.0,0.99999994,-1.9297003e-08,-5.3644182e-09,-1.7881393e-09,0.9999999,1.0,0.9999999,1.0,1.413549,1.0009391
LH_178,0.22139999270439148,7.557869e-07,1.0,-1.1893383,4.4877295,-0.33154458,1.0,0.99999994,1.0,1.0,-2.9802323e-09,-2.9802323e-09,-1.6093255e-08,1.0,1.0,1.0,1.0,1.365292,1.0658227
LH_179,0.12700000405311584,-3.3032893e-06,1.0,-1.3460081,3.5893202,-0.05609274,0.99999994,1.0,1.0,1.0,6.556511e-09,-1.3113022e-08,-1.7881393e-09,0.99999994,1.0,1.0,0.9999998,1.5385555,0.79551715
LH_180,0.46380001306533813,9.930134e-07,1.0,-1.1119938,3.2648742,-0.28512785,1.0,1.0,1.0,1.0000001,8.046627e-09,-6.556511e-09,-2.9802323e-09,1.0,1.0,0.9999998,0.99999994,1.4860705,0.88971585
LH_181,0.387800008058548,-1.912117e-06,1.0000001,-1.071037,3.6425362,-0.37175146,0.99999994,1.0,1.0,0.99999994,8.940697e-09,-1.3113022e-08,2.540648e-08,0.99999994,1.0,0.99999994,1.0,1.4591352,0.93323314
LH_182,0.3937999904155731,-2.8395652e-06,0.99999994,-1.0684707,3.4621964,-0.27710906,0.99999994,1.0,0.99999994,0.99999994,-1.1920929e-09,-2.026558e-08,7.152557e-09,1.0,1.0,0.9999999,0.99999994,1.5131935,0.84276044
LH_183,0.4814000129699707,-4.7802923e-06,1.0,-1.228253,3.4823744,-0.2721525,1.0,1.0000001,0.99999994,1.0000001,2.8610229e-08,2.1457673e-08,-1.8179417e-08,0.99999994,1.0,0.99999994,0.99999994,1.5327622,0.8066223
LH_184,0.10779999941587448,1.7309189e-06,1.0,-1.2735145,5.7455907,-0.123688,0.9999999,1.0,0.99999994,0.9999998,5.9604646e-09,-1.6093255e-08,-2.2649765e-08,1.0,1.0,1.0,1.0,1.5398664,0.7929759
LH_185,0.44179999828338623,-3.8564204e-07,0.99999994,-0.99324185,3.4045413,-0.34694386,0.9999999,1.0,1.0,1.0,3.218651e-08,5.3644182e-09,9.536743e-09,1.0,0.99999994,1.0,1.0,1.5290488,0.8136401
LH_186,0.24140000343322754,-5.337e-06,0.9999999,-1.0116059,3.437492,-0.31388426,1.0,1.0,1.0,1.0,-2.6673078e-08,-2.5331975e-08,-2.2649765e-08,1.0,1.0,0.9999999,1.0,1.4812348,0.8977433
LH_187,0.31619998812675476,-2.5427341e-06,1.0,-0.9616483,4.3204837,-0.2903907,1.0,0.99999994,0.99999994,0.9999998,1.5124678e-08,2.3841857e-09,1.34669245e-08,1.0,1.0,1.0,1.0,1.4687674,0.91799885
LH_188,0.28619998693466187,-4.208088e-06,0.9999999,-1.1087836,3.5888035,-0.2986057,1.0,0.99999994,1.0,0.99999994,2.6822091e-09,-1.07288365e-08,-2.2053719e-08,1.0,1.0,0.9999999,1.0000001,1.4548551,0.93989235
LH_189,0.3073999881744385,-3.5262108e-06,1.0,-1.1296365,3.2077084,-0.27348277,0.9999999,1.0,1.0,1.0,-1.1920929e-08,-1.847744e-08,5.2154063e-09,1.0,1.0,0.9999999,1.0,1.5355431,0.80131644
LH_190,0.31060001254081726,-5.531311e-07,0.99999994,-1.0040076,3.1519053,-0.36866292,1.0,1.0,0.9999999,1.0,-3.8743018e-09,2.503395e-08,5.9604646e-09,1.0,0.99999994,1.0000001,1.0,1.5288771,0.8139626
LH_191,0.13860000669956207,-2.7287006e-06,1.0,-1.1032084,5.210983,-0.23012096,0.9999999,1.0,0.9999999,1.0,-4.172325e-09,-6.2584875e-09,1.1920929e-09,1.0,0.99999994,1.0,1.0,1.4035089,1.0149693
LH_192,0.24740000069141388,-1.2755394e-06,0.99999994,-1.0389208,3.7773864,-0.3404802,1.0,1.0,1.0,1.0,1.4901161e-08,-1.5497207e-08,0.0,1.0,1.0,0.9999999,1.0,1.5591854,0.7542815
LH_193,0.38420000672340393,4.0769578e-07,0.99999994,-1.0568343,2.8162808,-0.2913356,0.9999999,1.0,1.0,1.0,1.1213124e-08,-7.0780515e-09,-4.7683715e-09,1.0,1.0,0.99999994,1.0000001,1.515879,0.8379207
LH_194,0.41499999165534973,8.893013e-07,1.0,-1.047906,4.859982,-0.22105789,1.0000001,1.0,1.0,1.0,4.4703485e-09,-3.5762786e-09,-2.3841857e-09,0.99999994,1.0,1.0,1.0,1.391244,1.0317167
LH_195,0.4697999954223633,-1.3589859e-06,1.0,-1.0707254,4.4628024,-0.3023496,0.99999994,1.0,0.9999999,0.99999994,-2.7418137e-08,1.66893e-08,4.7683715e-09,1.0,0.99999994,0.99999994,1.0,1.5364994,0.7994805
LH_196,0.4878000020980835,-1.4543534e-07,1.0,-1.0905253,3.6366668,-0.35950455,1.0,1.0,1.0,1.0,7.152557e-09,-2.324581e-08,-5.3644182e-09,1.0,1.0,0.99999994,1.0,1.5221721,0.82643366
LH_197,0.23579999804496765,-1.4066696e-06,0.99999994,-1.0561376,4.5699615,-0.30246705,0.99999994,1.0,0.99999994,0.99999994,8.940697e-09,-1.3094396e-08,-2.95043e-08,1.0,1.0,1.0,1.0,1.3818399,1.0442791
LH_198,0.21899999678134918,-5.447865e-07,0.99999994,-1.1878188,4.2601337,-0.21236148,1.0,0.99999994,1.0,1.0,2.3841857e-09,-9.834767e-09,1.1920929e-09,1.0,0.99999994,1.0,1.0,1.4138454,1.0005205
LH_199,0.4334000051021576,-1.2481213e-06,1.0000001,-1.0423877,4.339305,-0.33801287,1.0,1.0,1.0,1.0,-1.6093255e-08,1.7881393e-09,1.2442469e-08,0.9999999,1.0,1.0,1.0,1.4319289,0.9744637
LH_200,0.14499999582767487,-2.5707484e-06,1.0,-0.9773598,3.7559378,-0.2842649,1.0,1.0,0.9999999,1.0,-1.1920929e-09,2.1159648e-08,-5.9604643e-10,0.9999999,1.0,1.0,0.99999994,1.5215707,0.8275402
LH_201,0.4966000020503998,-1.6331673e-07,1.0,-1.0879459,2.9741244,-0.33696604,1.0,0.99999994,1.0,1.0,1.9669534e-08,1.8253923e-08,2.6226044e-08,1.0,1.0,1.0,1.0,1.5913701,0.6837699
LH_202,0.4726000130176544,-7.379055e-07,1.0,-1.0208621,3.7206197,-0.45232004,0.9999999,0.9999999,0.99999994,0.9999998,5.9604646e-09,1.8179417e-08,9.23872e-09,0.99999994,1.0,0.9999999,1.0,1.3823524,1.0436007
LH_203,0.4918000102043152,-8.7022784e-07,1.0,-0.9911026,3.7614145,-0.33549577,1.0,1.0,1.0,1.0,-7.823109e-09,-7.152557e-09,1.7881394e-08,1.0,1.0,1.0000001,1.0,1.5270488,0.8173869
LH_204,0.1850000023841858,4.144907e-06,1.0,-1.0814217,3.4784791,-0.33454806,1.0,0.99999994,1.0,1.0,-7.7486035e-09,-4.4703485e-09,1.07288365e-08,1.0,1.0000001,0.9999999,1.0,1.5654336,0.741227
LH_205,0.305400013923645,-1.6641617e-06,0.99999994,-1.0214252,3.2611372,-0.3260505,1.0,0.9999999,1.0,0.99999994,4.4703485e-09,-2.3841857e-09,-1.8626452e-10,1.0,1.0,1.0,1.0,1.5441568,0.7845894
LH_206,0.31540000438690186,-6.197691e-06,0.99999994,-1.0614716,4.171524,-0.3427095,1.0,0.99999994,1.0,1.0,-1.66893e-08,1.8663705e-08,4.7683715e-09,1.0,1.0,1.0,1.0,1.5081642,0.85172814
LH_207,0.3569999933242798,2.081394e-06,0.99999994,-1.1530606,3.1839774,-0.3361107,1.0,1.0000001,1.0,1.0,-6.556511e-09,-4.2915346e-08,1.2516975e-08,1.0,0.99999994,1.0,1.0,1.5867404,0.6944456
LH_208,0.2937999963760376,-2.2011995e-06,0.9999999,-0.98929405,3.213233,-0.437525,1.0000001,0.99999994,1.0,1.0,-1.6093255e-08,2.2053719e-08,6.556511e-09,0.99999994,1.0000001,1.0,1.0,1.4406877,0.9614668
LH_209,0.35260000824928284,-4.1401386e-06,0.9999999,-1.0513742,3.4237263,-0.35471016,1.0,1.0,1.0,1.0,-1.3113022e-08,-1.2516975e-08,7.152557e-09,0.9999999,1.0,1.0,1.0,1.5005312,0.8651048
LH_210,0.4318000078201294,3.6597253e-06,0.99999994,-1.1405445,3.0215852,-0.32382184,0.99999994,1.0,1.0,1.0,-1.4305114e-08,-3.4570693e-08,9.834767e-09,1.0,0.99999994,0.99999994,1.0,1.5828848,0.7031897
LH_211,0.4153999984264374,-2.6595592e-06,0.9999999,-1.1229248,4.077858,-0.2726102,0.99999994,0.99999994,1.0,0.99999994,-9.536743e-09,1.4305114e-08,9.536743e-09,0.99999994,1.0,1.0,0.99999994,1.4549617,0.9397268
LH_212,0.26660001277923584,2.3889543e-06,1.0,-0.9795583,3.8608909,-0.2455385,1.0,1.0,1.0,1.0,-2.0861625e-08,-2.1755696e-08,3.33786e-08,0.9999999,0.99999994,1.0,1.0,1.5118102,0.84523994
LH_213,0.45019999146461487,-7.987022e-07,1.0000001,-1.0000991,4.0929995,-0.27910078,1.0,1.0,1.0,1.0,1.07288365e-08,4.7683715e-09,-1.4901161e-09,1.0,1.0,1.0,1.0,1.5118532,0.84516263
LH_214,0.4474000036716461,4.119873e-06,0.9999999,-1.100907,4.1215987,-0.23508784,1.0,1.0,1.0000001,1.0,-2.9783696e-08,-3.6507846e-09,1.2516975e-08,0.9999999,1.0,1.0,1.0,1.3615321,1.0706214
