experiment_name,experiment_path,canonical_experiment_id,status,experiment_type,experiment_family,comparison_quality,scientific_role,duplicate_group,likely_duplicate,original_or_reproduction,notes,matrix_included,training_universe_count,master_dataset_path,dataset_sha256,metadata_sha256,completion_marker_sha256,target_table_sha256,split_manifest_path,split_manifest_sha256,configuration_path,experiment_directory,repository_commit,graph_storage_mode,snapshot_input_protocol,planned_timestamp,launch_timestamp,completion_timestamp,validation_timestamp,failure_reason,invalid_reason,checkpoint_path,metrics_path,predictions_path,epochs_executed,runtime_seconds,peak_gpu_memory_mib,validation_result,test_mae,test_rmse,test_mse,test_r2,prediction_mean_matrix,prediction_standard_deviation,target_standard_deviation,prediction_sd_ratio_matrix,repeated_prediction_count_matrix,repeated_prediction_fraction_matrix,residual_mean,residual_standard_deviation,low_target_bias,high_target_bias,collapse_flag,dataset_path,dataset_filename,dataset_format,universes,snapshots,top_n,normalization,k,periodic,box_size,node_features,target_name,final_snapshot_only,dataset_metadata_source,dataset_file_exists,dataset_size_bytes,model,conv_type,hidden_dim,num_layers,dropout,activation,graph_pooling,temporal_pooling,head_type,use_summary_features,summary_feature_dimension,target_normalization,add_self_loops,trainable_parameters,batch_size,epochs,patience,learning_rate,weight_decay,optimizer,grad_clip_norm,device,seed,train_ratio,val_ratio,test_ratio,train_count,val_count,test_count,train_ids_available,val_ids_available,test_ids_available,split_signature,test_mae_saved,test_rmse_saved,test_mse_saved,test_r2_saved,test_pearson_saved,best_epoch,best_val_loss,test_mae_recomputed,test_rmse_recomputed,test_mse_recomputed,test_r2_recomputed,pearson_recomputed,target_mean,target_std,target_min,target_max,prediction_mean,prediction_std,prediction_min,prediction_max,prediction_std_ratio,prediction_bias,repeated_prediction_count,repeated_prediction_fraction,unique_prediction_count,test_prediction_count,config_exists,metrics_exists,predictions_exist,train_log_exists,checkpoint_exists,diagnostics_exist,notebook_matches,output_summary_matches,evaluation_script_matches,config_parse_error,metrics_parse_error,predictions_parse_error,metrics_prediction_disagreement,metrics_difference_mae,metrics_difference_rmse,ambiguous_metadata,values_inferred_from_name,values_inferred_from_dataset_path,inference_confidence,missing_required_artifacts,git_commit_saved_in_config,git_dirty_state_saved,command_line_saved,timestamp_saved,environment_saved,reproducibility_level,seed_family,directly_comparable_group,intended_ablation_variable,controlled_variables,changed_variables,expected_seed_set,family_seed_count,family_missing_seeds,hypothesis,supported_conclusion
evolvegcn_h_u500_top100_norm-minmax_k6_h32_l2_factorial_seed42__interrupted_epoch7_20260730T061044Z,experiments/_partial_archives/evolvegcn_h_u500_top100_norm-minmax_k6_h32_l2_factorial_seed42__interrupted_epoch7_20260730T061044Z,evolvegcn-h_u500_top100_norm-minmax_h32_l2_gpool-mean_tpool-mean_head-mlp_seed42,interrupted,controlled_ablation,knn_ablation,controlled,provenance-only interrupted run; excluded from aggregates,,false,original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,data/processed/temporal_500u_logmass_minmax_top100_periodic_knn_k6/camels_500u_temporal_logmass_minmax_top100_periodic_knn_k6.pt,camels_500u_temporal_logmass_minmax_top100_periodic_knn_k6.pt,temporal_graph_sequences,500,5,100,minmax,6,true,25,7,Omega_m,false,data/processed/temporal_500u_logmass_minmax_top100_periodic_knn_k6/camels_500u_temporal_logmass_minmax_top100_periodic_knn_k6.metadata.json,true,111240662,EvolveGCNHRegressor,,32,2,0.2,relu,mean,mean,mlp,false,,false,true,3409153,4,300,40,0.001,1e-05,AdamW,1,cuda,42,0.7,0.15,0.15,350,75,75,true,true,true,c91d435dbe0e574965d3fd2cc151ddcef3936be1c59a77af07aa10c2f810928f,,,,,,,,,,,,,,,,,,,,,,,,,,,true,false,false,false,true,false,,,,,,,false,,,,,,high,metrics.json;predictions/test_predictions.csv;train_log.csv,false,false,false,false,false,settings_and_split_only,667c954fbc0cd79e,knn_ablation_e1029c4ccc2a,k,,k,"42,123,2025",3,,,
evolvegcn_h_100u_seed123,experiments/archive_mixed_architecture/evolvegcn_h_100u_seed123,evolvegcn-h_u100_top100_norm-minmax_h64_l2_gpool-mean_tpool-mean_head-mlp_seed123,complete_gnn,exploratory_experiment,archived_experiment,unknown,archived historical evidence,,false,original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,data/processed/temporal_100u_minmax/camels_100u_temporal_logmass_minmax_top100_periodic_knn.pt,camels_100u_temporal_logmass_minmax_top100_periodic_knn.pt,temporal_graph_sequences,100,5,100,minmax,8,true,25,7,Omega_m,false,data/processed/temporal_100u_minmax/camels_100u_temporal_logmass_minmax_top100_periodic_knn.metadata.json,true,22242122,EvolveGCNHRegressor,,64,2,0.2,,mean,mean,mlp,,,,true,51765761,4,300,40,0.001,1e-05,AdamW,1,cuda,123,0.7,0.15,0.15,70,15,15,true,true,true,fe4c218591eb7a787b40e36732994236ab5c6d69668fe588e426085ff23e3400,0.113278767467,0.131256494333,0.0172282673046,,,10,0.0150904738655,0.113278767467,0.131256494333,0.0172282673046,-0.186923581536,0.0368459127345,0.265773331126,0.120478463866,0.112199999392,0.476599991322,0.316265487671,0.017983699916,0.281802475452,0.345337331295,0.149269000773,0.0504921565453,1,0.0666666666667,15,15,true,true,true,true,true,false,notebooks/visualization/02_graph_models_20u_to_200u_scaling_results.ipynb;notebooks/visualization/03_graph_models_20u_to_500u_clean_results.ipynb,outputs/audit/experiment_architecture_audit.csv;outputs/experiment_summary_20_50_100_200_3seeds.csv;outputs/experiment_summary_20_50_100_200_3seeds.json;outputs/experiment_summary_20_50_100_200_3seeds.md;outputs/experiment_summary_20_50_100_200_3seeds_clean.csv;outputs/experiment_summary_20_50_100_200_3seeds_ranked.csv;outputs/experiment_summary_3seeds.csv;outputs/experiment_summary_3seeds.json;outputs/experiment_summary_3seeds.md;outputs/experiment_summary_3seeds_clean.csv;outputs/experiment_summary_3seeds_ranked.csv;outputs/experiment_summary_clean_final32_complete.csv;outputs/experiment_summary_clean_final32_complete.json;outputs/experiment_summary_clean_final32_complete.md;outputs/experiment_summary_clean_final32_complete_clean.csv;outputs/experiment_summary_clean_final32_complete_ranked.csv;outputs/experiment_summary_seed123.csv;outputs/experiment_summary_seed123.json;outputs/experiment_summary_seed123.md;outputs/experiment_summary_seed123_clean.csv;outputs/experiment_summary_seed123_ranked.csv;outputs/experiment_summary_seed42_123.csv;outputs/experiment_summary_seed42_123.json;outputs/experiment_summary_seed42_123.md;outputs/experiment_summary_seed42_123_clean.csv;outputs/experiment_summary_seed42_123_ranked.csv;outputs/experiment_summary_with_200u_final32.csv;outputs/experiment_summary_with_200u_final32.json;outputs/experiment_summary_with_200u_final32.md;outputs/experiment_summary_with_200u_final32_clean.csv;outputs/experiment_summary_with_200u_final32_ranked.csv;outputs/notebook_tables/all_test_predictions_graph_models_20u_to_500u.csv;outputs/notebook_tables/graph_models_20u_to_500u_no_baseline.csv;outputs/notebook_tables/graph_models_20u_to_500u_no_baseline.json;outputs/notebook_tables/graph_models_20u_to_500u_no_baseline.md;outputs/notebook_tables/graph_models_20u_to_500u_no_baseline_clean.csv;outputs/notebook_tables/graph_models_20u_to_500u_no_baseline_ranked.csv;outputs/notebook_tables/meeting_table_graph_models_20u_to_500u.csv,src/evaluation/summarize_experiments.py,,,,false,0,0,,,,high,,false,false,false,false,false,settings_and_split_only,67b9c87e0f54f5fa,archived_experiment_a9eed1fc702d,,,,"42,123,2025",1,"42,2025",,
evolvegcn_h_200u_seed123,experiments/archive_mixed_architecture/evolvegcn_h_200u_seed123,evolvegcn-h_u200_top100_norm-minmax_h64_l2_gpool-mean_tpool-mean_head-mlp_seed123,complete_gnn,exploratory_experiment,archived_experiment,unknown,archived historical evidence,,false,original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,data/processed/temporal_200u_minmax/camels_200u_temporal_logmass_minmax_top100_periodic_knn.pt,camels_200u_temporal_logmass_minmax_top100_periodic_knn.pt,temporal_graph_sequences,200,5,100,minmax,8,true,25,7,Omega_m,false,data/processed/temporal_200u_minmax/camels_200u_temporal_logmass_minmax_top100_periodic_knn.metadata.json,true,44485770,EvolveGCNHRegressor,,64,2,0.2,,mean,mean,mlp,,,,true,51765761,4,300,40,0.001,1e-05,AdamW,1,cuda,123,0.7,0.15,0.15,140,30,30,true,true,true,2f800c5361b728c73cc6658d4222341e83385437e96b082a0b5fa58b0a09f85d,0.0878187805414,0.105420715095,0.0111135271712,,,4,0.00885019820804,0.0878187805414,0.105420715095,0.0111135271712,0.0106759677158,0.224897635238,0.299080000321,0.105987995434,0.119000002742,0.487800002098,0.281709564726,0.0117320582285,0.254247605801,0.303063482046,0.110692330585,-0.0173704355955,1,0.0333333333333,30,30,true,true,true,true,true,false,notebooks/visualization/02_graph_models_20u_to_200u_scaling_results.ipynb;notebooks/visualization/03_graph_models_20u_to_500u_clean_results.ipynb,outputs/audit/experiment_architecture_audit.csv;outputs/audit/main_experiment_architecture_audit_after_archive.csv;outputs/clean_200u_final32_comparison.csv;outputs/experiment_summary_20_50_100_200_3seeds.csv;outputs/experiment_summary_20_50_100_200_3seeds.json;outputs/experiment_summary_20_50_100_200_3seeds.md;outputs/experiment_summary_20_50_100_200_3seeds_clean.csv;outputs/experiment_summary_20_50_100_200_3seeds_ranked.csv;outputs/experiment_summary_clean_final32_complete.csv;outputs/experiment_summary_clean_final32_complete.json;outputs/experiment_summary_clean_final32_complete.md;outputs/experiment_summary_clean_final32_complete_clean.csv;outputs/experiment_summary_clean_final32_complete_ranked.csv;outputs/experiment_summary_with_200u_final32.csv;outputs/experiment_summary_with_200u_final32.json;outputs/experiment_summary_with_200u_final32.md;outputs/experiment_summary_with_200u_final32_clean.csv;outputs/experiment_summary_with_200u_final32_ranked.csv;outputs/notebook_tables/all_test_predictions_graph_models_20u_to_500u.csv;outputs/notebook_tables/graph_models_20u_to_500u_no_baseline.csv;outputs/notebook_tables/graph_models_20u_to_500u_no_baseline.json;outputs/notebook_tables/graph_models_20u_to_500u_no_baseline.md;outputs/notebook_tables/graph_models_20u_to_500u_no_baseline_clean.csv;outputs/notebook_tables/graph_models_20u_to_500u_no_baseline_ranked.csv;outputs/notebook_tables/meeting_table_graph_models_20u_to_500u.csv,,,,,false,0,0,,,,high,,false,false,false,false,false,settings_and_split_only,30d6558af7621b47,archived_experiment_ed4ff20295a3,,,,"42,123,2025",3,,,
evolvegcn_h_200u_seed2025,experiments/archive_mixed_architecture/evolvegcn_h_200u_seed2025,evolvegcn-h_u200_top100_norm-minmax_h64_l2_gpool-mean_tpool-mean_head-mlp_seed2025,complete_gnn,exploratory_experiment,archived_experiment,unknown,archived historical evidence,,false,original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,data/processed/temporal_200u_minmax/camels_200u_temporal_logmass_minmax_top100_periodic_knn.pt,camels_200u_temporal_logmass_minmax_top100_periodic_knn.pt,temporal_graph_sequences,200,5,100,minmax,8,true,25,7,Omega_m,false,data/processed/temporal_200u_minmax/camels_200u_temporal_logmass_minmax_top100_periodic_knn.metadata.json,true,44485770,EvolveGCNHRegressor,,64,2,0.2,,mean,mean,mlp,,,,true,51765761,4,300,40,0.001,1e-05,AdamW,1,cuda,2025,0.7,0.15,0.15,140,30,30,true,true,true,9c9add7da9313aa41b5791050b6ba6080da1e3c477ca72840f3cedc63bbbcdf8,0.11403026407,0.127608339835,0.0162838883955,,,20,0.00913530007626,0.11403026407,0.127608339835,0.0162838883955,0.00796398505057,0.15661671163,0.276266666998,0.128119530662,0.107000000775,0.478199988604,0.262257217367,0.0113685178658,0.242350697517,0.282042860985,0.0887336833581,-0.014009449631,1,0.0333333333333,30,30,true,true,true,true,true,false,notebooks/visualization/02_graph_models_20u_to_200u_scaling_results.ipynb;notebooks/visualization/03_graph_models_20u_to_500u_clean_results.ipynb,outputs/audit/experiment_architecture_audit.csv;outputs/audit/main_experiment_architecture_audit_after_archive.csv;outputs/clean_200u_final32_comparison.csv;outputs/experiment_summary_20_50_100_200_3seeds.csv;outputs/experiment_summary_20_50_100_200_3seeds.json;outputs/experiment_summary_20_50_100_200_3seeds.md;outputs/experiment_summary_20_50_100_200_3seeds_clean.csv;outputs/experiment_summary_20_50_100_200_3seeds_ranked.csv;outputs/experiment_summary_clean_final32_complete.csv;outputs/experiment_summary_clean_final32_complete.json;outputs/experiment_summary_clean_final32_complete.md;outputs/experiment_summary_clean_final32_complete_clean.csv;outputs/experiment_summary_clean_final32_complete_ranked.csv;outputs/experiment_summary_with_200u_final32.csv;outputs/experiment_summary_with_200u_final32.json;outputs/experiment_summary_with_200u_final32.md;outputs/experiment_summary_with_200u_final32_clean.csv;outputs/experiment_summary_with_200u_final32_ranked.csv;outputs/notebook_tables/all_test_predictions_graph_models_20u_to_500u.csv;outputs/notebook_tables/graph_models_20u_to_500u_no_baseline.csv;outputs/notebook_tables/graph_models_20u_to_500u_no_baseline.json;outputs/notebook_tables/graph_models_20u_to_500u_no_baseline.md;outputs/notebook_tables/graph_models_20u_to_500u_no_baseline_clean.csv;outputs/notebook_tables/graph_models_20u_to_500u_no_baseline_ranked.csv;outputs/notebook_tables/meeting_table_graph_models_20u_to_500u.csv,,,,,false,0,0,,,,high,,false,false,false,false,false,settings_and_split_only,30d6558af7621b47,archived_experiment_a11a98d897c5,,,,"42,123,2025",3,,,
evolvegcn_h_200u_seed42,experiments/archive_mixed_architecture/evolvegcn_h_200u_seed42,evolvegcn-h_u200_top100_norm-minmax_h64_l2_gpool-mean_tpool-mean_head-mlp_seed42,complete_gnn,exploratory_experiment,archived_experiment,unknown,archived historical evidence,,false,original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,data/processed/temporal_200u_minmax/camels_200u_temporal_logmass_minmax_top100_periodic_knn.pt,camels_200u_temporal_logmass_minmax_top100_periodic_knn.pt,temporal_graph_sequences,200,5,100,minmax,8,true,25,7,Omega_m,false,data/processed/temporal_200u_minmax/camels_200u_temporal_logmass_minmax_top100_periodic_knn.metadata.json,true,44485770,EvolveGCNHRegressor,,64,2,0.2,,mean,mean,mlp,,,,true,51765761,4,300,40,0.001,1e-05,AdamW,1,cuda,42,0.7,0.15,0.15,140,30,30,true,true,true,5a998020d49bb8a2eeb36455c600ff4a47e77da42364f8e96c82f5f0bba27d09,0.097708897541,0.111119878838,0.012347627473,,,6,0.0132318148855,0.097708897541,0.111119878838,0.012347627473,-0.0120294364334,0.0135690142263,0.315253331512,0.110457494209,0.120200000703,0.499399989843,0.304683916767,0.00760644348737,0.286145448685,0.318911224604,0.0688630820556,-0.0105694147448,1,0.0333333333333,30,30,true,true,true,true,true,false,notebooks/visualization/02_graph_models_20u_to_200u_scaling_results.ipynb;notebooks/visualization/03_graph_models_20u_to_500u_clean_results.ipynb,outputs/audit/experiment_architecture_audit.csv;outputs/audit/main_experiment_architecture_audit_after_archive.csv;outputs/clean_200u_final32_comparison.csv;outputs/experiment_summary_20_50_100_200_3seeds.csv;outputs/experiment_summary_20_50_100_200_3seeds.json;outputs/experiment_summary_20_50_100_200_3seeds.md;outputs/experiment_summary_20_50_100_200_3seeds_clean.csv;outputs/experiment_summary_20_50_100_200_3seeds_ranked.csv;outputs/experiment_summary_clean_final32_complete.csv;outputs/experiment_summary_clean_final32_complete.json;outputs/experiment_summary_clean_final32_complete.md;outputs/experiment_summary_clean_final32_complete_clean.csv;outputs/experiment_summary_clean_final32_complete_ranked.csv;outputs/experiment_summary_with_200u_final32.csv;outputs/experiment_summary_with_200u_final32.json;outputs/experiment_summary_with_200u_final32.md;outputs/experiment_summary_with_200u_final32_clean.csv;outputs/experiment_summary_with_200u_final32_ranked.csv;outputs/notebook_tables/all_test_predictions_graph_models_20u_to_500u.csv;outputs/notebook_tables/graph_models_20u_to_500u_no_baseline.csv;outputs/notebook_tables/graph_models_20u_to_500u_no_baseline.json;outputs/notebook_tables/graph_models_20u_to_500u_no_baseline.md;outputs/notebook_tables/graph_models_20u_to_500u_no_baseline_clean.csv;outputs/notebook_tables/graph_models_20u_to_500u_no_baseline_ranked.csv;outputs/notebook_tables/meeting_table_graph_models_20u_to_500u.csv,,,,,false,0,0,,,,high,,false,false,false,false,false,settings_and_split_only,30d6558af7621b47,archived_experiment_779e1840314d,,,,"42,123,2025",3,,,
evolvegcn_h_20u_seed123,experiments/archive_mixed_architecture/evolvegcn_h_20u_seed123,evolvegcn-h_u20_top100_norm-minmax_h64_l2_gpool-mean_tpool-mean_head-mlp_seed123,complete_gnn,exploratory_experiment,archived_experiment,unknown,archived historical evidence,,false,original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,data/processed/temporal_20u_minmax/camels_20u_temporal_logmass_minmax_top100_periodic_knn.pt,camels_20u_temporal_logmass_minmax_top100_periodic_knn.pt,temporal_graph_sequences,20,5,100,minmax,8,true,25,7,Omega_m,false,data/processed/temporal_20u_minmax/camels_20u_temporal_logmass_minmax_top100_periodic_knn.metadata.json,true,4447214,EvolveGCNHRegressor,,64,2,0.2,,mean,mean,mlp,,,,true,51765761,4,300,40,0.001,1e-05,AdamW,1,cuda,123,0.7,0.15,0.15,14,3,3,true,true,true,18cc535a6096613ad5027c8a49e694d03f68bf6bdea885deae339834767d6e94,0.117254565159,0.119304469825,0.0142335565202,,,2,0.00987135432661,0.117254565159,0.119304469825,0.0142335565202,0.253678261168,0.891829858439,0.314733336369,0.138099997005,0.119800001383,0.422600001097,0.286788721879,0.0254383647369,0.253764927387,0.315659314394,0.18420250028,-0.0279446144899,1,0.333333333333,3,3,true,true,true,true,true,false,notebooks/visualization/02_graph_models_20u_to_200u_scaling_results.ipynb;notebooks/visualization/03_graph_models_20u_to_500u_clean_results.ipynb,outputs/audit/experiment_architecture_audit.csv;outputs/experiment_summary_20_50_100_200_3seeds.csv;outputs/experiment_summary_20_50_100_200_3seeds.json;outputs/experiment_summary_20_50_100_200_3seeds.md;outputs/experiment_summary_20_50_100_200_3seeds_clean.csv;outputs/experiment_summary_20_50_100_200_3seeds_ranked.csv;outputs/experiment_summary_3seeds.csv;outputs/experiment_summary_3seeds.json;outputs/experiment_summary_3seeds.md;outputs/experiment_summary_3seeds_clean.csv;outputs/experiment_summary_3seeds_ranked.csv;outputs/experiment_summary_clean_final32_complete.csv;outputs/experiment_summary_clean_final32_complete.json;outputs/experiment_summary_clean_final32_complete.md;outputs/experiment_summary_clean_final32_complete_clean.csv;outputs/experiment_summary_clean_final32_complete_ranked.csv;outputs/experiment_summary_seed123.csv;outputs/experiment_summary_seed123.json;outputs/experiment_summary_seed123.md;outputs/experiment_summary_seed123_clean.csv;outputs/experiment_summary_seed123_ranked.csv;outputs/experiment_summary_seed42_123.csv;outputs/experiment_summary_seed42_123.json;outputs/experiment_summary_seed42_123.md;outputs/experiment_summary_seed42_123_clean.csv;outputs/experiment_summary_seed42_123_ranked.csv;outputs/experiment_summary_with_200u_final32.csv;outputs/experiment_summary_with_200u_final32.json;outputs/experiment_summary_with_200u_final32.md;outputs/experiment_summary_with_200u_final32_clean.csv;outputs/experiment_summary_with_200u_final32_ranked.csv;outputs/notebook_tables/all_test_predictions_graph_models_20u_to_500u.csv;outputs/notebook_tables/graph_models_20u_to_500u_no_baseline.csv;outputs/notebook_tables/graph_models_20u_to_500u_no_baseline.json;outputs/notebook_tables/graph_models_20u_to_500u_no_baseline.md;outputs/notebook_tables/graph_models_20u_to_500u_no_baseline_clean.csv;outputs/notebook_tables/graph_models_20u_to_500u_no_baseline_ranked.csv;outputs/notebook_tables/meeting_table_graph_models_20u_to_500u.csv,src/evaluation/summarize_experiments.py,,,,false,0,0,,,,high,,false,false,false,false,false,settings_and_split_only,c8863e73e8641c5f,archived_experiment_0a860e7c42dd,,,,"42,123,2025",1,"42,2025",,
evolvegcn_h_50u_seed123,experiments/archive_mixed_architecture/evolvegcn_h_50u_seed123,evolvegcn-h_u50_top100_norm-minmax_h64_l2_gpool-mean_tpool-mean_head-mlp_seed123,complete_gnn,exploratory_experiment,archived_experiment,unknown,archived historical evidence,,false,original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,data/processed/temporal_50u_minmax/camels_50u_temporal_logmass_minmax_top100_periodic_knn.pt,camels_50u_temporal_logmass_minmax_top100_periodic_knn.pt,temporal_graph_sequences,50,5,100,minmax,8,true,25,7,Omega_m,false,data/processed/temporal_50u_minmax/camels_50u_temporal_logmass_minmax_top100_periodic_knn.metadata.json,true,11118862,EvolveGCNHRegressor,,64,2,0.2,,mean,mean,mlp,,,,true,51765761,4,300,40,0.001,1e-05,AdamW,1,cuda,123,0.7,0.15,0.15,35,7,8,true,true,true,6ac61478b05188ac895394062da6498738335cb5ccf804ffe8c845925588c86b,0.1022681389,0.122293405307,0.0149556769816,,,6,0.00539167691022,0.1022681389,0.122293405307,0.0149556769816,0.0368808660949,0.204953483671,0.254150001332,0.124612908534,0.117399998009,0.476599991322,0.259326949716,0.018274649301,0.232537120581,0.291235774755,0.146651334247,0.00517694838345,1,0.125,8,8,true,true,true,true,true,false,notebooks/visualization/02_graph_models_20u_to_200u_scaling_results.ipynb;notebooks/visualization/03_graph_models_20u_to_500u_clean_results.ipynb,outputs/audit/experiment_architecture_audit.csv;outputs/experiment_summary_20_50_100_200_3seeds.csv;outputs/experiment_summary_20_50_100_200_3seeds.json;outputs/experiment_summary_20_50_100_200_3seeds.md;outputs/experiment_summary_20_50_100_200_3seeds_clean.csv;outputs/experiment_summary_20_50_100_200_3seeds_ranked.csv;outputs/experiment_summary_3seeds.csv;outputs/experiment_summary_3seeds.json;outputs/experiment_summary_3seeds.md;outputs/experiment_summary_3seeds_clean.csv;outputs/experiment_summary_3seeds_ranked.csv;outputs/experiment_summary_clean_final32_complete.csv;outputs/experiment_summary_clean_final32_complete.json;outputs/experiment_summary_clean_final32_complete.md;outputs/experiment_summary_clean_final32_complete_clean.csv;outputs/experiment_summary_clean_final32_complete_ranked.csv;outputs/experiment_summary_seed123.csv;outputs/experiment_summary_seed123.json;outputs/experiment_summary_seed123.md;outputs/experiment_summary_seed123_clean.csv;outputs/experiment_summary_seed123_ranked.csv;outputs/experiment_summary_seed42_123.csv;outputs/experiment_summary_seed42_123.json;outputs/experiment_summary_seed42_123.md;outputs/experiment_summary_seed42_123_clean.csv;outputs/experiment_summary_seed42_123_ranked.csv;outputs/experiment_summary_with_200u_final32.csv;outputs/experiment_summary_with_200u_final32.json;outputs/experiment_summary_with_200u_final32.md;outputs/experiment_summary_with_200u_final32_clean.csv;outputs/experiment_summary_with_200u_final32_ranked.csv;outputs/notebook_tables/all_test_predictions_graph_models_20u_to_500u.csv;outputs/notebook_tables/graph_models_20u_to_500u_no_baseline.csv;outputs/notebook_tables/graph_models_20u_to_500u_no_baseline.json;outputs/notebook_tables/graph_models_20u_to_500u_no_baseline.md;outputs/notebook_tables/graph_models_20u_to_500u_no_baseline_clean.csv;outputs/notebook_tables/graph_models_20u_to_500u_no_baseline_ranked.csv;outputs/notebook_tables/meeting_table_graph_models_20u_to_500u.csv,src/evaluation/summarize_experiments.py,,,,false,0,0,,,,high,,false,false,false,false,false,settings_and_split_only,2345f8e289e1f808,archived_experiment_12a2c1eb5883,,,,"42,123,2025",1,"42,2025",,
static_gcn_100u_seed123,experiments/archive_mixed_architecture/static_gcn_100u_seed123,static-gcn_u100_top100_norm-minmax_h64_l3_gpool-mean_tpool-na_head-na_seed123,complete_static_gnn,exploratory_experiment,archived_experiment,unknown,archived historical evidence,,false,original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,data/processed/static_100u_logmass_minmax_top100_periodic_knn/camels_100u_static_logmass_minmax_top100_periodic_knn.pt,camels_100u_static_logmass_minmax_top100_periodic_knn.pt,static_final_snapshot_graphs,100,,100,minmax,8,true,25,7,Omega_m,true,data/processed/static_100u_logmass_minmax_top100_periodic_knn/camels_100u_static_logmass_minmax_top100_periodic_knn.metadata.json,true,4471850,StaticGCNRegressor,,64,3,0.2,,mean,,,,,,,19777,8,300,40,0.001,1e-05,AdamW,1,cuda,123,0.7,0.15,0.15,70,15,15,true,true,true,fe4c218591eb7a787b40e36732994236ab5c6d69668fe588e426085ff23e3400,0.112701262037,0.132041422574,0.0174349372754,,,30,0.0163081112007,0.112701262037,0.132041422574,0.0174349372754,-0.201161894514,-0.150656405129,0.265773331126,0.120478463866,0.112199999392,0.476599991322,0.307056168715,0.0211563707179,0.261670559645,0.349982947111,0.175602925527,0.0412828375896,1,0.0666666666667,15,15,true,true,true,true,true,false,notebooks/visualization/02_graph_models_20u_to_200u_scaling_results.ipynb;notebooks/visualization/03_graph_models_20u_to_500u_clean_results.ipynb,outputs/audit/experiment_architecture_audit.csv;outputs/experiment_summary_20_50_100_200_3seeds.csv;outputs/experiment_summary_20_50_100_200_3seeds.json;outputs/experiment_summary_20_50_100_200_3seeds.md;outputs/experiment_summary_20_50_100_200_3seeds_clean.csv;outputs/experiment_summary_20_50_100_200_3seeds_ranked.csv;outputs/experiment_summary_3seeds.csv;outputs/experiment_summary_3seeds.json;outputs/experiment_summary_3seeds.md;outputs/experiment_summary_3seeds_clean.csv;outputs/experiment_summary_3seeds_ranked.csv;outputs/experiment_summary_clean_final32_complete.csv;outputs/experiment_summary_clean_final32_complete.json;outputs/experiment_summary_clean_final32_complete.md;outputs/experiment_summary_clean_final32_complete_clean.csv;outputs/experiment_summary_clean_final32_complete_ranked.csv;outputs/experiment_summary_seed123.csv;outputs/experiment_summary_seed123.json;outputs/experiment_summary_seed123.md;outputs/experiment_summary_seed123_clean.csv;outputs/experiment_summary_seed123_ranked.csv;outputs/experiment_summary_seed42_123.csv;outputs/experiment_summary_seed42_123.json;outputs/experiment_summary_seed42_123.md;outputs/experiment_summary_seed42_123_clean.csv;outputs/experiment_summary_seed42_123_ranked.csv;outputs/experiment_summary_with_200u_final32.csv;outputs/experiment_summary_with_200u_final32.json;outputs/experiment_summary_with_200u_final32.md;outputs/experiment_summary_with_200u_final32_clean.csv;outputs/experiment_summary_with_200u_final32_ranked.csv;outputs/notebook_tables/all_test_predictions_graph_models_20u_to_500u.csv;outputs/notebook_tables/graph_models_20u_to_500u_no_baseline.csv;outputs/notebook_tables/graph_models_20u_to_500u_no_baseline.json;outputs/notebook_tables/graph_models_20u_to_500u_no_baseline.md;outputs/notebook_tables/graph_models_20u_to_500u_no_baseline_clean.csv;outputs/notebook_tables/graph_models_20u_to_500u_no_baseline_ranked.csv;outputs/notebook_tables/meeting_table_graph_models_20u_to_500u.csv,src/evaluation/summarize_experiments.py,,,,false,0,0,,,,high,,false,false,false,false,false,settings_and_split_only,14ece38cf24a6013,archived_experiment_99e066dc5ecf,,,,"42,123,2025",1,"42,2025",,
