universe_id,universe_index,snapshot,path,status,error,raw_halo_count,valid_real_halo_count,at_least_1500,padded_slots_top1500,padded_slot_percentage
LH_204,204,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_204_hlist_0.25000.list,PASS,,5360,5360,True,0,0.0
LH_204,204,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_204_hlist_0.51209.list,PASS,,6365,6365,True,0,0.0
LH_204,204,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_204_hlist_0.75065.list,PASS,,6002,6002,True,0,0.0
LH_204,204,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_204_hlist_1.00000.list,PASS,,6154,6154,True,0,0.0
LH_205,205,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_205_hlist_0.20000.list,PASS,,6537,6537,True,0,0.0
LH_205,205,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_205_hlist_0.25000.list,PASS,,7312,7312,True,0,0.0
LH_205,205,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_205_hlist_0.51209.list,PASS,,6909,6909,True,0,0.0
LH_205,205,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_205_hlist_0.75065.list,PASS,,5886,5886,True,0,0.0
LH_205,205,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_205_hlist_1.00000.list,PASS,,5995,5995,True,0,0.0
LH_206,206,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_206_hlist_0.20000.list,PASS,,4928,4928,True,0,0.0
LH_206,206,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_206_hlist_0.25000.list,PASS,,6357,6357,True,0,0.0
LH_206,206,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_206_hlist_0.51209.list,PASS,,7972,7972,True,0,0.0
LH_206,206,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_206_hlist_0.75065.list,PASS,,7259,7259,True,0,0.0
LH_206,206,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_206_hlist_1.00000.list,PASS,,7109,7109,True,0,0.0
LH_207,207,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_207_hlist_0.20000.list,PASS,,3725,3725,True,0,0.0
LH_207,207,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_207_hlist_0.25000.list,PASS,,5493,5493,True,0,0.0
LH_207,207,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_207_hlist_0.51209.list,PASS,,8316,8316,True,0,0.0
LH_207,207,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_207_hlist_0.75065.list,PASS,,7821,7821,True,0,0.0
LH_207,207,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_207_hlist_1.00000.list,PASS,,7869,7869,True,0,0.0
LH_208,208,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_208_hlist_0.20000.list,PASS,,5637,5637,True,0,0.0
LH_208,208,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_208_hlist_0.25000.list,PASS,,6776,6776,True,0,0.0
LH_208,208,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_208_hlist_0.51209.list,PASS,,7350,7350,True,0,0.0
LH_208,208,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_208_hlist_0.75065.list,PASS,,6630,6630,True,0,0.0
LH_208,208,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_208_hlist_1.00000.list,PASS,,6510,6510,True,0,0.0
LH_209,209,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_209_hlist_0.20000.list,PASS,,7188,7188,True,0,0.0
LH_209,209,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_209_hlist_0.25000.list,PASS,,7942,7942,True,0,0.0
LH_209,209,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_209_hlist_0.51209.list,PASS,,7402,7402,True,0,0.0
LH_209,209,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_209_hlist_0.75065.list,PASS,,6411,6411,True,0,0.0
LH_209,209,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_209_hlist_1.00000.list,PASS,,6338,6338,True,0,0.0
LH_210,210,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_210_hlist_0.20000.list,PASS,,4889,4889,True,0,0.0
LH_210,210,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_210_hlist_0.25000.list,PASS,,6529,6529,True,0,0.0
LH_210,210,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_210_hlist_0.51209.list,PASS,,8480,8480,True,0,0.0
LH_210,210,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_210_hlist_0.75065.list,PASS,,7640,7640,True,0,0.0
LH_210,210,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_210_hlist_1.00000.list,PASS,,7338,7338,True,0,0.0
LH_211,211,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_211_hlist_0.20000.list,PASS,,5781,5781,True,0,0.0
LH_211,211,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_211_hlist_0.25000.list,PASS,,7055,7055,True,0,0.0
LH_211,211,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_211_hlist_0.51209.list,PASS,,8480,8480,True,0,0.0
LH_211,211,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_211_hlist_0.75065.list,PASS,,7479,7479,True,0,0.0
LH_211,211,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_211_hlist_1.00000.list,PASS,,7095,7095,True,0,0.0
LH_212,212,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_212_hlist_0.20000.list,PASS,,5103,5103,True,0,0.0
LH_212,212,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_212_hlist_0.25000.list,PASS,,6482,6482,True,0,0.0
LH_212,212,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_212_hlist_0.51209.list,PASS,,6883,6883,True,0,0.0
LH_212,212,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_212_hlist_0.75065.list,PASS,,6266,6266,True,0,0.0
LH_212,212,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_212_hlist_1.00000.list,PASS,,6241,6241,True,0,0.0
LH_213,213,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_213_hlist_0.20000.list,PASS,,7280,7280,True,0,0.0
LH_213,213,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_213_hlist_0.25000.list,PASS,,8294,8294,True,0,0.0
LH_213,213,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_213_hlist_0.51209.list,PASS,,7882,7882,True,0,0.0
LH_213,213,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_213_hlist_0.75065.list,PASS,,6796,6796,True,0,0.0
LH_213,213,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_213_hlist_1.00000.list,PASS,,6417,6417,True,0,0.0
LH_214,214,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_214_hlist_0.20000.list,PASS,,8827,8827,True,0,0.0
LH_214,214,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_214_hlist_0.25000.list,PASS,,9171,9171,True,0,0.0
LH_214,214,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_214_hlist_0.51209.list,PASS,,7710,7710,True,0,0.0
LH_214,214,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_214_hlist_0.75065.list,PASS,,6102,6102,True,0,0.0
LH_214,214,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_214_hlist_1.00000.list,PASS,,5928,5928,True,0,0.0
LH_215,215,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_215_hlist_0.20000.list,PASS,,8239,8239,True,0,0.0
LH_215,215,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_215_hlist_0.25000.list,PASS,,8961,8961,True,0,0.0
LH_215,215,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_215_hlist_0.51209.list,PASS,,7286,7286,True,0,0.0
LH_215,215,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_215_hlist_0.75065.list,PASS,,5956,5956,True,0,0.0
LH_215,215,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_215_hlist_1.00000.list,PASS,,5715,5715,True,0,0.0
LH_216,216,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_216_hlist_0.20000.list,PASS,,9144,9144,True,0,0.0
LH_216,216,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_216_hlist_0.25000.list,PASS,,9380,9380,True,0,0.0
LH_216,216,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_216_hlist_0.51209.list,PASS,,7847,7847,True,0,0.0
LH_216,216,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_216_hlist_0.75065.list,PASS,,6276,6276,True,0,0.0
LH_216,216,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_216_hlist_1.00000.list,PASS,,5861,5861,True,0,0.0
LH_217,217,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_217_hlist_0.20000.list,PASS,,1990,1990,True,0,0.0
LH_217,217,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_217_hlist_0.25000.list,PASS,,3752,3752,True,0,0.0
LH_217,217,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_217_hlist_0.51209.list,PASS,,7159,7159,True,0,0.0
LH_217,217,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_217_hlist_0.75065.list,PASS,,7378,7378,True,0,0.0
LH_217,217,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_217_hlist_1.00000.list,PASS,,7627,7627,True,0,0.0
LH_218,218,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_218_hlist_0.20000.list,PASS,,5358,5358,True,0,0.0
LH_218,218,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_218_hlist_0.25000.list,PASS,,6797,6797,True,0,0.0
LH_218,218,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_218_hlist_0.51209.list,PASS,,8506,8506,True,0,0.0
LH_218,218,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_218_hlist_0.75065.list,PASS,,7733,7733,True,0,0.0
LH_218,218,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_218_hlist_1.00000.list,PASS,,7424,7424,True,0,0.0
LH_219,219,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_219_hlist_0.20000.list,PASS,,8825,8825,True,0,0.0
LH_219,219,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_219_hlist_0.25000.list,PASS,,9050,9050,True,0,0.0
LH_219,219,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_219_hlist_0.51209.list,PASS,,7306,7306,True,0,0.0
LH_219,219,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_219_hlist_0.75065.list,PASS,,5910,5910,True,0,0.0
LH_219,219,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_219_hlist_1.00000.list,PASS,,5606,5606,True,0,0.0
LH_220,220,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_220_hlist_0.20000.list,PASS,,6324,6324,True,0,0.0
LH_220,220,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_220_hlist_0.25000.list,PASS,,7308,7308,True,0,0.0
LH_220,220,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_220_hlist_0.51209.list,PASS,,7612,7612,True,0,0.0
LH_220,220,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_220_hlist_0.75065.list,PASS,,6851,6851,True,0,0.0
LH_220,220,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_220_hlist_1.00000.list,PASS,,6757,6757,True,0,0.0
LH_221,221,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_221_hlist_0.20000.list,PASS,,5965,5965,True,0,0.0
LH_221,221,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_221_hlist_0.25000.list,PASS,,7072,7072,True,0,0.0
LH_221,221,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_221_hlist_0.51209.list,PASS,,7475,7475,True,0,0.0
LH_221,221,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_221_hlist_0.75065.list,PASS,,6373,6373,True,0,0.0
LH_221,221,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_221_hlist_1.00000.list,PASS,,6341,6341,True,0,0.0
LH_222,222,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_222_hlist_0.20000.list,PASS,,2472,2472,True,0,0.0
LH_222,222,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_222_hlist_0.25000.list,PASS,,3581,3581,True,0,0.0
LH_222,222,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_222_hlist_0.51209.list,PASS,,4376,4376,True,0,0.0
LH_222,222,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_222_hlist_0.75065.list,PASS,,4634,4634,True,0,0.0
LH_222,222,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_222_hlist_1.00000.list,PASS,,5157,5157,True,0,0.0
LH_223,223,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_223_hlist_0.20000.list,PASS,,4783,4783,True,0,0.0
LH_223,223,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_223_hlist_0.25000.list,PASS,,6423,6423,True,0,0.0
LH_223,223,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_223_hlist_0.51209.list,PASS,,8473,8473,True,0,0.0
LH_223,223,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_223_hlist_0.75065.list,PASS,,7805,7805,True,0,0.0
LH_223,223,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_223_hlist_1.00000.list,PASS,,7532,7532,True,0,0.0
LH_224,224,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_224_hlist_0.20000.list,PASS,,8062,8062,True,0,0.0
LH_224,224,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_224_hlist_0.25000.list,PASS,,8609,8609,True,0,0.0
LH_224,224,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_224_hlist_0.51209.list,PASS,,7598,7598,True,0,0.0
LH_224,224,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_224_hlist_0.75065.list,PASS,,6228,6228,True,0,0.0
LH_224,224,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_224_hlist_1.00000.list,PASS,,5977,5977,True,0,0.0
LH_225,225,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_225_hlist_0.20000.list,PASS,,3054,3054,True,0,0.0
LH_225,225,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_225_hlist_0.25000.list,PASS,,4535,4535,True,0,0.0
LH_225,225,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_225_hlist_0.51209.list,PASS,,6669,6669,True,0,0.0
LH_225,225,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_225_hlist_0.75065.list,PASS,,6437,6437,True,0,0.0
LH_225,225,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_225_hlist_1.00000.list,PASS,,6587,6587,True,0,0.0
LH_226,226,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_226_hlist_0.20000.list,PASS,,3996,3996,True,0,0.0
LH_226,226,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_226_hlist_0.25000.list,PASS,,5322,5322,True,0,0.0
LH_226,226,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_226_hlist_0.51209.list,PASS,,5893,5893,True,0,0.0
LH_226,226,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_226_hlist_0.75065.list,PASS,,5591,5591,True,0,0.0
LH_226,226,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_226_hlist_1.00000.list,PASS,,5946,5946,True,0,0.0
LH_227,227,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_227_hlist_0.20000.list,PASS,,2641,2641,True,0,0.0
LH_227,227,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_227_hlist_0.25000.list,PASS,,4495,4495,True,0,0.0
LH_227,227,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_227_hlist_0.51209.list,PASS,,7686,7686,True,0,0.0
LH_227,227,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_227_hlist_0.75065.list,PASS,,7269,7269,True,0,0.0
LH_227,227,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_227_hlist_1.00000.list,PASS,,7350,7350,True,0,0.0
LH_228,228,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_228_hlist_0.20000.list,PASS,,8051,8051,True,0,0.0
LH_228,228,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_228_hlist_0.25000.list,PASS,,9020,9020,True,0,0.0
LH_228,228,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_228_hlist_0.51209.list,PASS,,8132,8132,True,0,0.0
LH_228,228,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_228_hlist_0.75065.list,PASS,,6883,6883,True,0,0.0
LH_228,228,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_228_hlist_1.00000.list,PASS,,6454,6454,True,0,0.0
LH_229,229,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_229_hlist_0.20000.list,PASS,,1989,1989,True,0,0.0
LH_229,229,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_229_hlist_0.25000.list,PASS,,3021,3021,True,0,0.0
LH_229,229,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_229_hlist_0.51209.list,PASS,,4262,4262,True,0,0.0
LH_229,229,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_229_hlist_0.75065.list,PASS,,4543,4543,True,0,0.0
LH_229,229,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_229_hlist_1.00000.list,PASS,,4997,4997,True,0,0.0
LH_230,230,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_230_hlist_0.20000.list,PASS,,1874,1874,True,0,0.0
LH_230,230,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_230_hlist_0.25000.list,PASS,,2803,2803,True,0,0.0
LH_230,230,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_230_hlist_0.51209.list,PASS,,3712,3712,True,0,0.0
LH_230,230,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_230_hlist_0.75065.list,PASS,,4016,4016,True,0,0.0
LH_230,230,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_230_hlist_1.00000.list,PASS,,4499,4499,True,0,0.0
LH_231,231,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_231_hlist_0.20000.list,PASS,,5561,5561,True,0,0.0
LH_231,231,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_231_hlist_0.25000.list,PASS,,7164,7164,True,0,0.0
LH_231,231,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_231_hlist_0.51209.list,PASS,,8160,8160,True,0,0.0
LH_231,231,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_231_hlist_0.75065.list,PASS,,7318,7318,True,0,0.0
LH_231,231,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_231_hlist_1.00000.list,PASS,,7200,7200,True,0,0.0
LH_232,232,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_232_hlist_0.20000.list,PASS,,4612,4612,True,0,0.0
LH_232,232,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_232_hlist_0.25000.list,PASS,,5783,5783,True,0,0.0
LH_232,232,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_232_hlist_0.51209.list,PASS,,6425,6425,True,0,0.0
LH_232,232,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_232_hlist_0.75065.list,PASS,,6115,6115,True,0,0.0
LH_232,232,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_232_hlist_1.00000.list,PASS,,6288,6288,True,0,0.0
LH_233,233,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_233_hlist_0.20000.list,PASS,,3030,3030,True,0,0.0
LH_233,233,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_233_hlist_0.25000.list,PASS,,4512,4512,True,0,0.0
LH_233,233,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_233_hlist_0.51209.list,PASS,,6638,6638,True,0,0.0
LH_233,233,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_233_hlist_0.75065.list,PASS,,6433,6433,True,0,0.0
LH_233,233,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_233_hlist_1.00000.list,PASS,,6735,6735,True,0,0.0
LH_234,234,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_234_hlist_0.20000.list,PASS,,580,580,False,920,61.333333333333336
LH_234,234,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_234_hlist_0.25000.list,PASS,,1476,1476,False,24,1.6
LH_234,234,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_234_hlist_0.51209.list,PASS,,3742,3742,True,0,0.0
LH_234,234,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_234_hlist_0.75065.list,PASS,,4283,4283,True,0,0.0
LH_234,234,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_234_hlist_1.00000.list,PASS,,4942,4942,True,0,0.0
LH_235,235,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_235_hlist_0.20000.list,PASS,,4629,4629,True,0,0.0
LH_235,235,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_235_hlist_0.25000.list,PASS,,5953,5953,True,0,0.0
LH_235,235,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_235_hlist_0.51209.list,PASS,,6721,6721,True,0,0.0
LH_235,235,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_235_hlist_0.75065.list,PASS,,6340,6340,True,0,0.0
LH_235,235,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_235_hlist_1.00000.list,PASS,,6398,6398,True,0,0.0
LH_236,236,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_236_hlist_0.20000.list,PASS,,2641,2641,True,0,0.0
LH_236,236,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_236_hlist_0.25000.list,PASS,,4293,4293,True,0,0.0
LH_236,236,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_236_hlist_0.51209.list,PASS,,7019,7019,True,0,0.0
LH_236,236,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_236_hlist_0.75065.list,PASS,,6750,6750,True,0,0.0
LH_236,236,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_236_hlist_1.00000.list,PASS,,7157,7157,True,0,0.0
LH_237,237,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_237_hlist_0.20000.list,PASS,,4448,4448,True,0,0.0
LH_237,237,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_237_hlist_0.25000.list,PASS,,5716,5716,True,0,0.0
LH_237,237,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_237_hlist_0.51209.list,PASS,,6603,6603,True,0,0.0
LH_237,237,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_237_hlist_0.75065.list,PASS,,6317,6317,True,0,0.0
LH_237,237,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_237_hlist_1.00000.list,PASS,,6577,6577,True,0,0.0
LH_238,238,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_238_hlist_0.20000.list,PASS,,6926,6926,True,0,0.0
LH_238,238,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_238_hlist_0.25000.list,PASS,,7693,7693,True,0,0.0
LH_238,238,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_238_hlist_0.51209.list,PASS,,7394,7394,True,0,0.0
