universe_id,omega_m_0.20000,omega_m_0.25000,omega_m_0.51209,omega_m_0.75065,omega_m_1.00000,minimum,maximum,spread,consistent,catalogues_checked,header_key
LH_188,0.28620000000000001,0.28620000000000001,0.28620000000000001,0.28620000000000001,0.28620000000000001,0.28620000000000001,0.28620000000000001,0,True,5,Omega_M
LH_189,0.30740000000000001,0.30740000000000001,0.30740000000000001,0.30740000000000001,0.30740000000000001,0.30740000000000001,0.30740000000000001,0,True,5,Omega_M
LH_190,0.31059999999999999,0.31059999999999999,0.31059999999999999,0.31059999999999999,0.31059999999999999,0.31059999999999999,0.31059999999999999,0,True,5,Omega_M
LH_191,0.1386,0.1386,0.1386,0.1386,0.1386,0.1386,0.1386,0,True,5,Omega_M
LH_192,0.24740000000000001,0.24740000000000001,0.24740000000000001,0.24740000000000001,0.24740000000000001,0.24740000000000001,0.24740000000000001,0,True,5,Omega_M
LH_193,0.38419999999999999,0.38419999999999999,0.38419999999999999,0.38419999999999999,0.38419999999999999,0.38419999999999999,0.38419999999999999,0,True,5,Omega_M
LH_194,0.41499999999999998,0.41499999999999998,0.41499999999999998,0.41499999999999998,0.41499999999999998,0.41499999999999998,0.41499999999999998,0,True,5,Omega_M
LH_195,0.4698,0.4698,0.4698,0.4698,0.4698,0.4698,0.4698,0,True,5,Omega_M
LH_196,0.48780000000000001,0.48780000000000001,0.48780000000000001,0.48780000000000001,0.48780000000000001,0.48780000000000001,0.48780000000000001,0,True,5,Omega_M
LH_197,0.23580000000000001,0.23580000000000001,0.23580000000000001,0.23580000000000001,0.23580000000000001,0.23580000000000001,0.23580000000000001,0,True,5,Omega_M
LH_198,0.219,0.219,0.219,0.219,0.219,0.219,0.219,0,True,5,Omega_M
LH_199,0.43340000000000001,0.43340000000000001,0.43340000000000001,0.43340000000000001,0.43340000000000001,0.43340000000000001,0.43340000000000001,0,True,5,Omega_M
LH_200,0.14499999999999999,0.14499999999999999,0.14499999999999999,0.14499999999999999,0.14499999999999999,0.14499999999999999,0.14499999999999999,0,True,5,Omega_M
LH_201,0.49659999999999999,0.49659999999999999,0.49659999999999999,0.49659999999999999,0.49659999999999999,0.49659999999999999,0.49659999999999999,0,True,5,Omega_M
LH_202,0.47260000000000002,0.47260000000000002,0.47260000000000002,0.47260000000000002,0.47260000000000002,0.47260000000000002,0.47260000000000002,0,True,5,Omega_M
LH_203,0.49180000000000001,0.49180000000000001,0.49180000000000001,0.49180000000000001,0.49180000000000001,0.49180000000000001,0.49180000000000001,0,True,5,Omega_M
LH_204,0.185,0.185,0.185,0.185,0.185,0.185,0.185,0,True,5,Omega_M
LH_205,0.3054,0.3054,0.3054,0.3054,0.3054,0.3054,0.3054,0,True,5,Omega_M
LH_206,0.31540000000000001,0.31540000000000001,0.31540000000000001,0.31540000000000001,0.31540000000000001,0.31540000000000001,0.31540000000000001,0,True,5,Omega_M
LH_207,0.35699999999999998,0.35699999999999998,0.35699999999999998,0.35699999999999998,0.35699999999999998,0.35699999999999998,0.35699999999999998,0,True,5,Omega_M
LH_208,0.29380000000000001,0.29380000000000001,0.29380000000000001,0.29380000000000001,0.29380000000000001,0.29380000000000001,0.29380000000000001,0,True,5,Omega_M
LH_209,0.35260000000000002,0.35260000000000002,0.35260000000000002,0.35260000000000002,0.35260000000000002,0.35260000000000002,0.35260000000000002,0,True,5,Omega_M
LH_210,0.43180000000000002,0.43180000000000002,0.43180000000000002,0.43180000000000002,0.43180000000000002,0.43180000000000002,0.43180000000000002,0,True,5,Omega_M
LH_211,0.41539999999999999,0.41539999999999999,0.41539999999999999,0.41539999999999999,0.41539999999999999,0.41539999999999999,0.41539999999999999,0,True,5,Omega_M
LH_212,0.2666,0.2666,0.2666,0.2666,0.2666,0.2666,0.2666,0,True,5,Omega_M
LH_213,0.45019999999999999,0.45019999999999999,0.45019999999999999,0.45019999999999999,0.45019999999999999,0.45019999999999999,0.45019999999999999,0,True,5,Omega_M
LH_214,0.44740000000000002,0.44740000000000002,0.44740000000000002,0.44740000000000002,0.44740000000000002,0.44740000000000002,0.44740000000000002,0,True,5,Omega_M
LH_215,0.40699999999999997,0.40699999999999997,0.40699999999999997,0.40699999999999997,0.40699999999999997,0.40699999999999997,0.40699999999999997,0,True,5,Omega_M
LH_216,0.47939999999999999,0.47939999999999999,0.47939999999999999,0.47939999999999999,0.47939999999999999,0.47939999999999999,0.47939999999999999,0,True,5,Omega_M
LH_217,0.2626,0.2626,0.2626,0.2626,0.2626,0.2626,0.2626,0,True,5,Omega_M
LH_218,0.48299999999999998,0.48299999999999998,0.48299999999999998,0.48299999999999998,0.48299999999999998,0.48299999999999998,0.48299999999999998,0,True,5,Omega_M
LH_219,0.49020000000000002,0.49020000000000002,0.49020000000000002,0.49020000000000002,0.49020000000000002,0.49020000000000002,0.49020000000000002,0,True,5,Omega_M
LH_220,0.35339999999999999,0.35339999999999999,0.35339999999999999,0.35339999999999999,0.35339999999999999,0.35339999999999999,0.35339999999999999,0,True,5,Omega_M
LH_221,0.33900000000000002,0.33900000000000002,0.33900000000000002,0.33900000000000002,0.33900000000000002,0.33900000000000002,0.33900000000000002,0,True,5,Omega_M
LH_222,0.11020000000000001,0.11020000000000001,0.11020000000000001,0.11020000000000001,0.11020000000000001,0.11020000000000001,0.11020000000000001,0,True,5,Omega_M
LH_223,0.44059999999999999,0.44059999999999999,0.44059999999999999,0.44059999999999999,0.44059999999999999,0.44059999999999999,0.44059999999999999,0,True,5,Omega_M
LH_224,0.43740000000000001,0.43740000000000001,0.43740000000000001,0.43740000000000001,0.43740000000000001,0.43740000000000001,0.43740000000000001,0,True,5,Omega_M
LH_225,0.249,0.249,0.249,0.249,0.249,0.249,0.249,0,True,5,Omega_M
LH_226,0.16300000000000001,0.16300000000000001,0.16300000000000001,0.16300000000000001,0.16300000000000001,0.16300000000000001,0.16300000000000001,0,True,5,Omega_M
LH_227,0.33300000000000002,0.33300000000000002,0.33300000000000002,0.33300000000000002,0.33300000000000002,0.33300000000000002,0.33300000000000002,0,True,5,Omega_M
LH_228,0.42620000000000002,0.42620000000000002,0.42620000000000002,0.42620000000000002,0.42620000000000002,0.42620000000000002,0.42620000000000002,0,True,5,Omega_M
LH_229,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0,True,5,Omega_M
LH_230,0.10299999999999999,0.10299999999999999,0.10299999999999999,0.10299999999999999,0.10299999999999999,0.10299999999999999,0.10299999999999999,0,True,5,Omega_M
LH_231,0.3866,0.3866,0.3866,0.3866,0.3866,0.3866,0.3866,0,True,5,Omega_M
LH_232,0.21659999999999999,0.21659999999999999,0.21659999999999999,0.21659999999999999,0.21659999999999999,0.21659999999999999,0.21659999999999999,0,True,5,Omega_M
LH_233,0.22539999999999999,0.22539999999999999,0.22539999999999999,0.22539999999999999,0.22539999999999999,0.22539999999999999,0.22539999999999999,0,True,5,Omega_M
LH_234,0.1074,0.1074,0.1074,0.1074,0.1074,0.1074,0.1074,0,True,5,Omega_M
LH_235,0.26500000000000001,0.26500000000000001,0.26500000000000001,0.26500000000000001,0.26500000000000001,0.26500000000000001,0.26500000000000001,0,True,5,Omega_M
LH_236,0.22620000000000001,0.22620000000000001,0.22620000000000001,0.22620000000000001,0.22620000000000001,0.22620000000000001,0.22620000000000001,0,True,5,Omega_M
LH_237,0.221,0.221,0.221,0.221,0.221,0.221,0.221,0,True,5,Omega_M
LH_238,0.33179999999999998,0.33179999999999998,0.33179999999999998,0.33179999999999998,0.33179999999999998,0.33179999999999998,0.33179999999999998,0,True,5,Omega_M
LH_239,0.40100000000000002,0.40100000000000002,0.40100000000000002,0.40100000000000002,0.40100000000000002,0.40100000000000002,0.40100000000000002,0,True,5,Omega_M
LH_240,0.24379999999999999,0.24379999999999999,0.24379999999999999,0.24379999999999999,0.24379999999999999,0.24379999999999999,0.24379999999999999,0,True,5,Omega_M
LH_241,0.1234,0.1234,0.1234,0.1234,0.1234,0.1234,0.1234,0,True,5,Omega_M
LH_242,0.34739999999999999,0.34739999999999999,0.34739999999999999,0.34739999999999999,0.34739999999999999,0.34739999999999999,0.34739999999999999,0,True,5,Omega_M
LH_243,0.41220000000000001,0.41220000000000001,0.41220000000000001,0.41220000000000001,0.41220000000000001,0.41220000000000001,0.41220000000000001,0,True,5,Omega_M
LH_244,0.1898,0.1898,0.1898,0.1898,0.1898,0.1898,0.1898,0,True,5,Omega_M
LH_245,0.43219999999999997,0.43219999999999997,0.43219999999999997,0.43219999999999997,0.43219999999999997,0.43219999999999997,0.43219999999999997,0,True,5,Omega_M
LH_246,0.23139999999999999,0.23139999999999999,0.23139999999999999,0.23139999999999999,0.23139999999999999,0.23139999999999999,0.23139999999999999,0,True,5,Omega_M
LH_247,0.19420000000000001,0.19420000000000001,0.19420000000000001,0.19420000000000001,0.19420000000000001,0.19420000000000001,0.19420000000000001,0,True,5,Omega_M
LH_248,0.15459999999999999,0.15459999999999999,0.15459999999999999,0.15459999999999999,0.15459999999999999,0.15459999999999999,0.15459999999999999,0,True,5,Omega_M
LH_249,0.46660000000000001,0.46660000000000001,0.46660000000000001,0.46660000000000001,0.46660000000000001,0.46660000000000001,0.46660000000000001,0,True,5,Omega_M
LH_250,0.12620000000000001,0.12620000000000001,0.12620000000000001,0.12620000000000001,0.12620000000000001,0.12620000000000001,0.12620000000000001,0,True,5,Omega_M
LH_251,0.4118,0.4118,0.4118,0.4118,0.4118,0.4118,0.4118,0,True,5,Omega_M
LH_252,0.3634,0.3634,0.3634,0.3634,0.3634,0.3634,0.3634,0,True,5,Omega_M
LH_253,0.27900000000000003,0.27900000000000003,0.27900000000000003,0.27900000000000003,0.27900000000000003,0.27900000000000003,0.27900000000000003,0,True,5,Omega_M
LH_254,0.4002,0.4002,0.4002,0.4002,0.4002,0.4002,0.4002,0,True,5,Omega_M
LH_255,0.31580000000000003,0.31580000000000003,0.31580000000000003,0.31580000000000003,0.31580000000000003,0.31580000000000003,0.31580000000000003,0,True,5,Omega_M
LH_256,0.43819999999999998,0.43819999999999998,0.43819999999999998,0.43819999999999998,0.43819999999999998,0.43819999999999998,0.43819999999999998,0,True,5,Omega_M
LH_257,0.1358,0.1358,0.1358,0.1358,0.1358,0.1358,0.1358,0,True,5,Omega_M
LH_258,0.23100000000000001,0.23100000000000001,0.23100000000000001,0.23100000000000001,0.23100000000000001,0.23100000000000001,0.23100000000000001,0,True,5,Omega_M
LH_259,0.1862,0.1862,0.1862,0.1862,0.1862,0.1862,0.1862,0,True,5,Omega_M
LH_260,0.40260000000000001,0.40260000000000001,0.40260000000000001,0.40260000000000001,0.40260000000000001,0.40260000000000001,0.40260000000000001,0,True,5,Omega_M
LH_261,0.30580000000000002,0.30580000000000002,0.30580000000000002,0.30580000000000002,0.30580000000000002,0.30580000000000002,0.30580000000000002,0,True,5,Omega_M
LH_262,0.27660000000000001,0.27660000000000001,0.27660000000000001,0.27660000000000001,0.27660000000000001,0.27660000000000001,0.27660000000000001,0,True,5,Omega_M
LH_263,0.36780000000000002,0.36780000000000002,0.36780000000000002,0.36780000000000002,0.36780000000000002,0.36780000000000002,0.36780000000000002,0,True,5,Omega_M
LH_264,0.36259999999999998,0.36259999999999998,0.36259999999999998,0.36259999999999998,0.36259999999999998,0.36259999999999998,0.36259999999999998,0,True,5,Omega_M
LH_265,0.25659999999999999,0.25659999999999999,0.25659999999999999,0.25659999999999999,0.25659999999999999,0.25659999999999999,0.25659999999999999,0,True,5,Omega_M
LH_266,0.24779999999999999,0.24779999999999999,0.24779999999999999,0.24779999999999999,0.24779999999999999,0.24779999999999999,0.24779999999999999,0,True,5,Omega_M
LH_267,0.11940000000000001,0.11940000000000001,0.11940000000000001,0.11940000000000001,0.11940000000000001,0.11940000000000001,0.11940000000000001,0,True,5,Omega_M
LH_268,0.29260000000000003,0.29260000000000003,0.29260000000000003,0.29260000000000003,0.29260000000000003,0.29260000000000003,0.29260000000000003,0,True,5,Omega_M
LH_269,0.35299999999999998,0.35299999999999998,0.35299999999999998,0.35299999999999998,0.35299999999999998,0.35299999999999998,0.35299999999999998,0,True,5,Omega_M
LH_270,0.1166,0.1166,0.1166,0.1166,0.1166,0.1166,0.1166,0,True,5,Omega_M
LH_271,0.38619999999999999,0.38619999999999999,0.38619999999999999,0.38619999999999999,0.38619999999999999,0.38619999999999999,0.38619999999999999,0,True,5,Omega_M
LH_272,0.28100000000000003,0.28100000000000003,0.28100000000000003,0.28100000000000003,0.28100000000000003,0.28100000000000003,0.28100000000000003,0,True,5,Omega_M
LH_273,0.183,0.183,0.183,0.183,0.183,0.183,0.183,0,True,5,Omega_M
LH_274,0.27500000000000002,0.27500000000000002,0.27500000000000002,0.27500000000000002,0.27500000000000002,0.27500000000000002,0.27500000000000002,0,True,5,Omega_M
LH_275,0.34699999999999998,0.34699999999999998,0.34699999999999998,0.34699999999999998,0.34699999999999998,0.34699999999999998,0.34699999999999998,0,True,5,Omega_M
LH_276,0.44579999999999997,0.44579999999999997,0.44579999999999997,0.44579999999999997,0.44579999999999997,0.44579999999999997,0.44579999999999997,0,True,5,Omega_M
LH_277,0.36059999999999998,0.36059999999999998,0.36059999999999998,0.36059999999999998,0.36059999999999998,0.36059999999999998,0.36059999999999998,0,True,5,Omega_M
LH_278,0.1578,0.1578,0.1578,0.1578,0.1578,0.1578,0.1578,0,True,5,Omega_M
LH_279,0.40939999999999999,0.40939999999999999,0.40939999999999999,0.40939999999999999,0.40939999999999999,0.40939999999999999,0.40939999999999999,0,True,5,Omega_M
LH_280,0.34139999999999998,0.34139999999999998,0.34139999999999998,0.34139999999999998,0.34139999999999998,0.34139999999999998,0.34139999999999998,0,True,5,Omega_M
LH_281,0.2838,0.2838,0.2838,0.2838,0.2838,0.2838,0.2838,0,True,5,Omega_M
LH_282,0.41739999999999999,0.41739999999999999,0.41739999999999999,0.41739999999999999,0.41739999999999999,0.41739999999999999,0.41739999999999999,0,True,5,Omega_M
LH_283,0.4582,0.4582,0.4582,0.4582,0.4582,0.4582,0.4582,0,True,5,Omega_M
LH_284,0.28299999999999997,0.28299999999999997,0.28299999999999997,0.28299999999999997,0.28299999999999997,0.28299999999999997,0.28299999999999997,0,True,5,Omega_M
LH_285,0.32100000000000001,0.32100000000000001,0.32100000000000001,0.32100000000000001,0.32100000000000001,0.32100000000000001,0.32100000000000001,0,True,5,Omega_M
LH_286,0.27579999999999999,0.27579999999999999,0.27579999999999999,0.27579999999999999,0.27579999999999999,0.27579999999999999,0.27579999999999999,0,True,5,Omega_M
LH_287,0.43059999999999998,0.43059999999999998,0.43059999999999998,0.43059999999999998,0.43059999999999998,0.43059999999999998,0.43059999999999998,0,True,5,Omega_M
LH_288,0.14099999999999999,0.14099999999999999,0.14099999999999999,0.14099999999999999,0.14099999999999999,0.14099999999999999,0.14099999999999999,0,True,5,Omega_M
LH_289,0.2074,0.2074,0.2074,0.2074,0.2074,0.2074,0.2074,0,True,5,Omega_M
LH_290,0.37140000000000001,0.37140000000000001,0.37140000000000001,0.37140000000000001,0.37140000000000001,0.37140000000000001,0.37140000000000001,0,True,5,Omega_M
LH_291,0.31180000000000002,0.31180000000000002,0.31180000000000002,0.31180000000000002,0.31180000000000002,0.31180000000000002,0.31180000000000002,0,True,5,Omega_M
LH_292,0.49259999999999998,0.49259999999999998,0.49259999999999998,0.49259999999999998,0.49259999999999998,0.49259999999999998,0.49259999999999998,0,True,5,Omega_M
LH_293,0.29780000000000001,0.29780000000000001,0.29780000000000001,0.29780000000000001,0.29780000000000001,0.29780000000000001,0.29780000000000001,0,True,5,Omega_M
LH_294,0.25580000000000003,0.25580000000000003,0.25580000000000003,0.25580000000000003,0.25580000000000003,0.25580000000000003,0.25580000000000003,0,True,5,Omega_M
LH_295,0.14899999999999999,0.14899999999999999,0.14899999999999999,0.14899999999999999,0.14899999999999999,0.14899999999999999,0.14899999999999999,0,True,5,Omega_M
LH_296,0.2442,0.2442,0.2442,0.2442,0.2442,0.2442,0.2442,0,True,5,Omega_M
LH_297,0.161,0.161,0.161,0.161,0.161,0.161,0.161,0,True,5,Omega_M
LH_298,0.27100000000000002,0.27100000000000002,0.27100000000000002,0.27100000000000002,0.27100000000000002,0.27100000000000002,0.27100000000000002,0,True,5,Omega_M
LH_299,0.27979999999999999,0.27979999999999999,0.27979999999999999,0.27979999999999999,0.27979999999999999,0.27979999999999999,0.27979999999999999,0,True,5,Omega_M
LH_300,0.26140000000000002,0.26140000000000002,0.26140000000000002,0.26140000000000002,0.26140000000000002,0.26140000000000002,0.26140000000000002,0,True,5,Omega_M
LH_301,0.32619999999999999,0.32619999999999999,0.32619999999999999,0.32619999999999999,0.32619999999999999,0.32619999999999999,0.32619999999999999,0,True,5,Omega_M
LH_302,0.2462,0.2462,0.2462,0.2462,0.2462,0.2462,0.2462,0,True,5,Omega_M
LH_303,0.15939999999999999,0.15939999999999999,0.15939999999999999,0.15939999999999999,0.15939999999999999,0.15939999999999999,0.15939999999999999,0,True,5,Omega_M
LH_304,0.19259999999999999,0.19259999999999999,0.19259999999999999,0.19259999999999999,0.19259999999999999,0.19259999999999999,0.19259999999999999,0,True,5,Omega_M
LH_305,0.45700000000000002,0.45700000000000002,0.45700000000000002,0.45700000000000002,0.45700000000000002,0.45700000000000002,0.45700000000000002,0,True,5,Omega_M
LH_306,0.251,0.251,0.251,0.251,0.251,0.251,0.251,0,True,5,Omega_M
LH_307,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0,True,5,Omega_M
LH_308,0.36099999999999999,0.36099999999999999,0.36099999999999999,0.36099999999999999,0.36099999999999999,0.36099999999999999,0.36099999999999999,0,True,5,Omega_M
LH_309,0.22259999999999999,0.22259999999999999,0.22259999999999999,0.22259999999999999,0.22259999999999999,0.22259999999999999,0.22259999999999999,0,True,5,Omega_M
LH_310,0.19220000000000001,0.19220000000000001,0.19220000000000001,0.19220000000000001,0.19220000000000001,0.19220000000000001,0.19220000000000001,0,True,5,Omega_M
LH_311,0.1086,0.1086,0.1086,0.1086,0.1086,0.1086,0.1086,0,True,5,Omega_M
LH_312,0.1754,0.1754,0.1754,0.1754,0.1754,0.1754,0.1754,0,True,5,Omega_M
LH_313,0.1242,0.1242,0.1242,0.1242,0.1242,0.1242,0.1242,0,True,5,Omega_M
LH_314,0.16139999999999999,0.16139999999999999,0.16139999999999999,0.16139999999999999,0.16139999999999999,0.16139999999999999,0.16139999999999999,0,True,5,Omega_M
LH_315,0.3422,0.3422,0.3422,0.3422,0.3422,0.3422,0.3422,0,True,5,Omega_M
LH_316,0.16339999999999999,0.16339999999999999,0.16339999999999999,0.16339999999999999,0.16339999999999999,0.16339999999999999,0.16339999999999999,0,True,5,Omega_M
LH_317,0.45939999999999998,0.45939999999999998,0.45939999999999998,0.45939999999999998,0.45939999999999998,0.45939999999999998,0.45939999999999998,0,True,5,Omega_M
LH_318,0.49980000000000002,0.49980000000000002,0.49980000000000002,0.49980000000000002,0.49980000000000002,0.49980000000000002,0.49980000000000002,0,True,5,Omega_M
LH_319,0.49859999999999999,0.49859999999999999,0.49859999999999999,0.49859999999999999,0.49859999999999999,0.49859999999999999,0.49859999999999999,0,True,5,Omega_M
LH_320,0.48820000000000002,0.48820000000000002,0.48820000000000002,0.48820000000000002,0.48820000000000002,0.48820000000000002,0.48820000000000002,0,True,5,Omega_M
LH_321,0.36499999999999999,0.36499999999999999,0.36499999999999999,0.36499999999999999,0.36499999999999999,0.36499999999999999,0.36499999999999999,0,True,5,Omega_M
LH_322,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0,True,5,Omega_M
LH_323,0.45660000000000001,0.45660000000000001,0.45660000000000001,0.45660000000000001,0.45660000000000001,0.45660000000000001,0.45660000000000001,0,True,5,Omega_M
LH_324,0.1186,0.1186,0.1186,0.1186,0.1186,0.1186,0.1186,0,True,5,Omega_M
LH_325,0.1114,0.1114,0.1114,0.1114,0.1114,0.1114,0.1114,0,True,5,Omega_M
LH_326,0.18820000000000001,0.18820000000000001,0.18820000000000001,0.18820000000000001,0.18820000000000001,0.18820000000000001,0.18820000000000001,0,True,5,Omega_M
LH_327,0.15060000000000001,0.15060000000000001,0.15060000000000001,0.15060000000000001,0.15060000000000001,0.15060000000000001,0.15060000000000001,0,True,5,Omega_M
LH_328,0.253,0.253,0.253,0.253,0.253,0.253,0.253,0,True,5,Omega_M
LH_329,0.20499999999999999,0.20499999999999999,0.20499999999999999,0.20499999999999999,0.20499999999999999,0.20499999999999999,0.20499999999999999,0,True,5,Omega_M
LH_330,0.4758,0.4758,0.4758,0.4758,0.4758,0.4758,0.4758,0,True,5,Omega_M
LH_331,0.45900000000000002,0.45900000000000002,0.45900000000000002,0.45900000000000002,0.45900000000000002,0.45900000000000002,0.45900000000000002,0,True,5,Omega_M
LH_332,0.33539999999999998,0.33539999999999998,0.33539999999999998,0.33539999999999998,0.33539999999999998,0.33539999999999998,0.33539999999999998,0,True,5,Omega_M
LH_333,0.4642,0.4642,0.4642,0.4642,0.4642,0.4642,0.4642,0,True,5,Omega_M
LH_334,0.1598,0.1598,0.1598,0.1598,0.1598,0.1598,0.1598,0,True,5,Omega_M
LH_335,0.2258,0.2258,0.2258,0.2258,0.2258,0.2258,0.2258,0,True,5,Omega_M
LH_336,0.31140000000000001,0.31140000000000001,0.31140000000000001,0.31140000000000001,0.31140000000000001,0.31140000000000001,0.31140000000000001,0,True,5,Omega_M
LH_337,0.34860000000000002,0.34860000000000002,0.34860000000000002,0.34860000000000002,0.34860000000000002,0.34860000000000002,0.34860000000000002,0,True,5,Omega_M
LH_338,0.2402,0.2402,0.2402,0.2402,0.2402,0.2402,0.2402,0,True,5,Omega_M
LH_339,0.13619999999999999,0.13619999999999999,0.13619999999999999,0.13619999999999999,0.13619999999999999,0.13619999999999999,0.13619999999999999,0,True,5,Omega_M
LH_340,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,True,5,Omega_M
LH_341,0.26340000000000002,0.26340000000000002,0.26340000000000002,0.26340000000000002,0.26340000000000002,0.26340000000000002,0.26340000000000002,0,True,5,Omega_M
LH_342,0.1094,0.1094,0.1094,0.1094,0.1094,0.1094,0.1094,0,True,5,Omega_M
LH_343,0.247,0.247,0.247,0.247,0.247,0.247,0.247,0,True,5,Omega_M
LH_344,0.38100000000000001,0.38100000000000001,0.38100000000000001,0.38100000000000001,0.38100000000000001,0.38100000000000001,0.38100000000000001,0,True,5,Omega_M
LH_345,0.33939999999999998,0.33939999999999998,0.33939999999999998,0.33939999999999998,0.33939999999999998,0.33939999999999998,0.33939999999999998,0,True,5,Omega_M
LH_346,0.33379999999999999,0.33379999999999999,0.33379999999999999,0.33379999999999999,0.33379999999999999,0.33379999999999999,0.33379999999999999,0,True,5,Omega_M
LH_347,0.189,0.189,0.189,0.189,0.189,0.189,0.189,0,True,5,Omega_M
LH_348,0.32219999999999999,0.32219999999999999,0.32219999999999999,0.32219999999999999,0.32219999999999999,0.32219999999999999,0.32219999999999999,0,True,5,Omega_M
LH_349,0.42099999999999999,0.42099999999999999,0.42099999999999999,0.42099999999999999,0.42099999999999999,0.42099999999999999,0.42099999999999999,0,True,5,Omega_M
LH_350,0.49380000000000002,0.49380000000000002,0.49380000000000002,0.49380000000000002,0.49380000000000002,0.49380000000000002,0.49380000000000002,0,True,5,Omega_M
LH_351,0.4506,0.4506,0.4506,0.4506,0.4506,0.4506,0.4506,0,True,5,Omega_M
LH_352,0.35099999999999998,0.35099999999999998,0.35099999999999998,0.35099999999999998,0.35099999999999998,0.35099999999999998,0.35099999999999998,0,True,5,Omega_M
LH_353,0.3458,0.3458,0.3458,0.3458,0.3458,0.3458,0.3458,0,True,5,Omega_M
LH_354,0.40060000000000001,0.40060000000000001,0.40060000000000001,0.40060000000000001,0.40060000000000001,0.40060000000000001,0.40060000000000001,0,True,5,Omega_M
LH_355,0.15620000000000001,0.15620000000000001,0.15620000000000001,0.15620000000000001,0.15620000000000001,0.15620000000000001,0.15620000000000001,0,True,5,Omega_M
LH_356,0.153,0.153,0.153,0.153,0.153,0.153,0.153,0,True,5,Omega_M
LH_357,0.39700000000000002,0.39700000000000002,0.39700000000000002,0.39700000000000002,0.39700000000000002,0.39700000000000002,0.39700000000000002,0,True,5,Omega_M
LH_358,0.20979999999999999,0.20979999999999999,0.20979999999999999,0.20979999999999999,0.20979999999999999,0.20979999999999999,0.20979999999999999,0,True,5,Omega_M
LH_359,0.245,0.245,0.245,0.245,0.245,0.245,0.245,0,True,5,Omega_M
LH_360,0.12859999999999999,0.12859999999999999,0.12859999999999999,0.12859999999999999,0.12859999999999999,0.12859999999999999,0.12859999999999999,0,True,5,Omega_M
LH_361,0.46539999999999998,0.46539999999999998,0.46539999999999998,0.46539999999999998,0.46539999999999998,0.46539999999999998,0.46539999999999998,0,True,5,Omega_M
LH_362,0.45579999999999998,0.45579999999999998,0.45579999999999998,0.45579999999999998,0.45579999999999998,0.45579999999999998,0.45579999999999998,0,True,5,Omega_M
LH_363,0.47860000000000003,0.47860000000000003,0.47860000000000003,0.47860000000000003,0.47860000000000003,0.47860000000000003,0.47860000000000003,0,True,5,Omega_M
LH_364,0.3886,0.3886,0.3886,0.3886,0.3886,0.3886,0.3886,0,True,5,Omega_M
LH_365,0.36180000000000001,0.36180000000000001,0.36180000000000001,0.36180000000000001,0.36180000000000001,0.36180000000000001,0.36180000000000001,0,True,5,Omega_M
LH_366,0.3518,0.3518,0.3518,0.3518,0.3518,0.3518,0.3518,0,True,5,Omega_M
LH_367,0.3614,0.3614,0.3614,0.3614,0.3614,0.3614,0.3614,0,True,5,Omega_M
LH_368,0.41139999999999999,0.41139999999999999,0.41139999999999999,0.41139999999999999,0.41139999999999999,0.41139999999999999,0.41139999999999999,0,True,5,Omega_M
LH_369,0.311,0.311,0.311,0.311,0.311,0.311,0.311,0,True,5,Omega_M
LH_370,0.14580000000000001,0.14580000000000001,0.14580000000000001,0.14580000000000001,0.14580000000000001,0.14580000000000001,0.14580000000000001,0,True,5,Omega_M
LH_371,0.39539999999999997,0.39539999999999997,0.39539999999999997,0.39539999999999997,0.39539999999999997,0.39539999999999997,0.39539999999999997,0,True,5,Omega_M
LH_372,0.22819999999999999,0.22819999999999999,0.22819999999999999,0.22819999999999999,0.22819999999999999,0.22819999999999999,0.22819999999999999,0,True,5,Omega_M
LH_373,0.15340000000000001,0.15340000000000001,0.15340000000000001,0.15340000000000001,0.15340000000000001,0.15340000000000001,0.15340000000000001,0,True,5,Omega_M
LH_374,0.36940000000000001,0.36940000000000001,0.36940000000000001,0.36940000000000001,0.36940000000000001,0.36940000000000001,0.36940000000000001,0,True,5,Omega_M
LH_375,0.4022,0.4022,0.4022,0.4022,0.4022,0.4022,0.4022,0,True,5,Omega_M
LH_376,0.2006,0.2006,0.2006,0.2006,0.2006,0.2006,0.2006,0,True,5,Omega_M
LH_377,0.18779999999999999,0.18779999999999999,0.18779999999999999,0.18779999999999999,0.18779999999999999,0.18779999999999999,0.18779999999999999,0,True,5,Omega_M
LH_378,0.1182,0.1182,0.1182,0.1182,0.1182,0.1182,0.1182,0,True,5,Omega_M
LH_379,0.27779999999999999,0.27779999999999999,0.27779999999999999,0.27779999999999999,0.27779999999999999,0.27779999999999999,0.27779999999999999,0,True,5,Omega_M
LH_380,0.42780000000000001,0.42780000000000001,0.42780000000000001,0.42780000000000001,0.42780000000000001,0.42780000000000001,0.42780000000000001,0,True,5,Omega_M
LH_381,0.439,0.439,0.439,0.439,0.439,0.439,0.439,0,True,5,Omega_M
LH_382,0.39179999999999998,0.39179999999999998,0.39179999999999998,0.39179999999999998,0.39179999999999998,0.39179999999999998,0.39179999999999998,0,True,5,Omega_M
LH_383,0.38900000000000001,0.38900000000000001,0.38900000000000001,0.38900000000000001,0.38900000000000001,0.38900000000000001,0.38900000000000001,0,True,5,Omega_M
