model,k,seed_count,seed_list,mean_test_mae,std_test_mae,min_test_mae,max_test_mae,mean_test_rmse,std_test_rmse,min_test_rmse,max_test_rmse,mean_test_r2,std_test_r2,min_test_r2,max_test_r2,mean_test_pearson,std_test_pearson,min_test_pearson,max_test_pearson,mean_prediction_std_ratio,std_prediction_std_ratio,mean_repeated_prediction_fraction,std_repeated_prediction_fraction
EvolveGCN-H,4,3,42;123;2025,0.09777269108427895,0.011783112047831881,0.08597987035910289,0.10954607039690017,0.11421810006609329,0.011748476789457667,0.10165627491698663,0.12493490246850293,-0.04877470892491953,0.04724639993705782,-0.09960359759576187,-0.006198086278521808,-0.021086057099376904,0.11619875568905513,-0.10361351101662139,0.11179680179214208,0.11369908493849411,0.017265400698410628,0.0,0.0
EvolveGCN-H,6,3,42;123;2025,0.09689524077706867,0.009885806393812296,0.08668350040912629,0.10641919165849685,0.11356548925608817,0.010102770460194234,0.10242123730777128,0.1221242868485702,-0.038060448217080024,0.01505512262051269,-0.05068533146769294,-0.021398322572443895,-0.022978828847105597,0.08865154548988655,-0.11065228731816482,0.06661945660691394,0.08901014482546066,0.026983175749263646,0.0,0.0
EvolveGCN-H,8,3,42;123;2025,0.0965620176990827,0.009953557220221036,0.08632708887259165,0.10620805531740189,0.11307315876752948,0.010166645275030493,0.1019857631142654,0.12195795212845643,-0.029003043420905057,0.017685434530958433,-0.047825188923717565,-0.012731232840953455,0.0021160365795509692,0.06245543560047213,-0.061257574640552176,0.06361090295740716,0.0914870919880478,0.021482995692557207,0.0,0.0
EvolveGCN-H,12,3,42;123;2025,0.09745267666048474,0.011608940869149108,0.08587054749329885,0.1090882447361946,0.11368625182807494,0.011897105808781103,0.1008635351675927,0.12436663577420036,-0.038836911635171965,0.04957644643423454,-0.0896232481157575,0.009433867083645131,-0.006664642812729529,0.10013907770379439,-0.0987009674611756,0.0999738221523658,0.11408536200384325,0.00048492048352876066,0.0,0.0
Static GCN,4,3,42;123;2025,0.09731819758812586,0.010579745476428072,0.08643142441908519,0.10756154686212539,0.11363952878621576,0.011607904360193915,0.10168732076272338,0.12486939203852315,-0.03850187290632682,0.05194554202940475,-0.09845073131228355,-0.00681276630057881,-0.11771594336022345,0.08423863288650411,-0.21277351840585995,-0.052321257023754626,0.06958425702648763,0.06865712516805367,0.5644444444444444,0.5017893906736097
Static GCN,6,3,42;123;2025,0.09676474488443798,0.009289287541394981,0.08689590434233348,0.10533858170111975,0.11233723929276009,0.009614091739003827,0.10198262867093437,0.12098114078995743,-0.016159979405515612,0.013543752578385884,-0.031107482840461165,-0.004703472397888486,-0.029336942893356168,0.04507335914198608,-0.06255869616838029,0.02197038941822335,0.04647418897987651,0.019065825223638942,0.28,0.3555277766926236
Static GCN,8,3,42;123;2025,0.09629471232493719,0.009143633177109978,0.08651282290617625,0.10462687879800797,0.11239258566379876,0.009735152031176985,0.10176990792465859,0.12088861028048917,-0.017001314694311986,0.011089423308794533,-0.029530833553015112,-0.008448832117661453,-0.06695168827497515,0.050831766423729205,-0.1226299445683225,-0.023024760096730715,0.055347978336789394,0.0453482101799857,0.5866666666666667,0.5165698834082805
Static GCN,12,3,42;123;2025,0.0974326691031456,0.0103854966901317,0.08674236992994944,0.10748384346564611,0.11309377600999125,0.010605197605669473,0.10203017097183326,0.1231717526265979,-0.02921910950943592,0.034519833625637215,-0.06878618136568049,-0.005257771278217138,-0.11054128089486717,0.1174302778651349,-0.24324843736454177,-0.020073845113325158,0.05758471665003131,0.0060215374936085945,0.07111111111111111,0.12316805742712017
