model,head_type,seed,target,prediction,residual,plotted_y,test_mae,test_rmse,test_r2,test_pearson
EvolveGCN-H,linear,123,0.40459999442100525,0.4552728831768036,0.05067288875579834,0.4552728831768036,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,linear,123,0.44780001044273376,0.44276437163352966,-0.0050356388092041016,0.44276437163352966,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,linear,123,0.1785999983549118,0.18888673186302185,0.010286733508110046,0.18888673186302185,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,linear,123,0.4153999984264374,0.4770748019218445,0.061674803495407104,0.4770748019218445,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,linear,123,0.428600013256073,0.43767279386520386,0.00907278060913086,0.43767279386520386,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,linear,123,0.16660000383853912,0.17036131024360657,0.003761306405067444,0.17036131024360657,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,linear,123,0.4505999982357025,0.49812838435173035,0.04752838611602783,0.49812838435173035,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,linear,123,0.1754000037908554,0.20857232809066772,0.03317232429981232,0.20857232809066772,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,linear,123,0.11100000143051147,0.15955418348312378,0.048554182052612305,0.15955418348312378,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,linear,123,0.21459999680519104,0.11812010407447815,-0.09647989273071289,0.11812010407447815,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,linear,123,0.3862000107765198,0.41780152916908264,0.031601518392562866,0.41780152916908264,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,linear,123,0.21979999542236328,0.29132938385009766,0.07152938842773438,0.29132938385009766,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,linear,123,0.3758000135421753,0.2084064483642578,-0.16739356517791748,0.2084064483642578,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,linear,123,0.13899999856948853,0.21713633835315704,0.07813633978366852,0.21713633835315704,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,linear,123,0.2709999978542328,0.24304506182670593,-0.027954936027526855,0.24304506182670593,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,linear,123,0.13420000672340393,0.19034764170646667,0.056147634983062744,0.19034764170646667,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,linear,123,0.43299999833106995,0.3212784230709076,-0.11172157526016235,0.3212784230709076,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,linear,123,0.121799997985363,0.19961600005626678,0.07781600207090378,0.19961600005626678,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,linear,123,0.32499998807907104,0.3789263069629669,0.053926318883895874,0.3789263069629669,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,linear,123,0.28220000863075256,0.27006182074546814,-0.012138187885284424,0.27006182074546814,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,linear,123,0.2962000072002411,0.32869085669517517,0.03249084949493408,0.32869085669517517,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,linear,123,0.3490000069141388,0.3437596261501312,-0.005240380764007568,0.3437596261501312,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,linear,123,0.3301999866962433,0.2851395010948181,-0.04506048560142517,0.2851395010948181,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,linear,123,0.45660001039505005,0.46845266222953796,0.011852651834487915,0.46845266222953796,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,linear,123,0.12020000070333481,0.16101279854774475,0.04081279784440994,0.16101279854774475,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,linear,123,0.2533999979496002,0.23868641257286072,-0.014713585376739502,0.23868641257286072,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,linear,123,0.25540000200271606,0.28650593757629395,0.03110593557357788,0.28650593757629395,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,linear,123,0.26579999923706055,0.23505377769470215,-0.0307462215423584,0.23505377769470215,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,linear,123,0.321399986743927,0.38259267807006836,0.06119269132614136,0.38259267807006836,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,linear,123,0.17180000245571136,0.19744957983493805,0.025649577379226685,0.19744957983493805,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,linear,123,0.11980000138282776,0.18576283752918243,0.06596283614635468,0.18576283752918243,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,linear,123,0.2549999952316284,0.22603090107440948,-0.028969094157218933,0.22603090107440948,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,linear,123,0.41179999709129333,0.46310803294181824,0.0513080358505249,0.46310803294181824,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,linear,123,0.4690000116825104,0.3182864189147949,-0.15071359276771545,0.3182864189147949,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,linear,123,0.26339998841285706,0.28882652521133423,0.025426536798477173,0.28882652521133423,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,linear,123,0.35659998655319214,0.3259282112121582,-0.030671775341033936,0.3259282112121582,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,linear,123,0.3393999934196472,0.34125077724456787,0.0018507838249206543,0.34125077724456787,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,linear,123,0.39739999175071716,0.3175085186958313,-0.07989147305488586,0.3175085186958313,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,linear,123,0.23420000076293945,0.25250163674354553,0.01830163598060608,0.25250163674354553,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,linear,123,0.26460000872612,0.315477192401886,0.05087718367576599,0.315477192401886,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,linear,123,0.3222000002861023,0.3390590250492096,0.0168590247631073,0.3390590250492096,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,linear,123,0.125,0.16069689393043518,0.03569689393043518,0.16069689393043518,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,linear,123,0.31380000710487366,0.37538573145866394,0.06158572435379028,0.37538573145866394,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,linear,123,0.39820000529289246,0.33798155188560486,-0.0602184534072876,0.33798155188560486,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,linear,123,0.16259999573230743,0.21727348864078522,0.05467349290847778,0.21727348864078522,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,linear,123,0.31779998540878296,0.3375323414802551,0.019732356071472168,0.3375323414802551,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,linear,123,0.3361999988555908,0.3630939722061157,0.026893973350524902,0.3630939722061157,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,linear,123,0.2809999883174896,0.33891594409942627,0.057915955781936646,0.33891594409942627,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,linear,123,0.29899999499320984,0.23917444050312042,-0.059825554490089417,0.23917444050312042,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,linear,123,0.334199994802475,0.2877403199672699,-0.04645967483520508,0.2877403199672699,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,linear,123,0.2750000059604645,0.30402716994285583,0.029027163982391357,0.30402716994285583,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,linear,123,0.16859999299049377,0.24836093187332153,0.07976093888282776,0.24836093187332153,0.052323977819722686,0.06692279737356953,0.6560747554103737,0.8439793687140361
EvolveGCN-H,mlp,42,0.13420000672340393,0.22715623676776886,0.09295623004436493,0.22715623676776886,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.33379998803138733,0.28731492161750793,-0.046485066413879395,0.28731492161750793,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.1777999997138977,0.23668567836284637,0.05888567864894867,0.23668567836284637,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.10300000011920929,0.22715623676776886,0.12415623664855957,0.22715623676776886,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.27900001406669617,0.3632190227508545,0.08421900868415833,0.3632190227508545,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.2946000099182129,0.30975282192230225,0.015152812004089355,0.30975282192230225,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.29499998688697815,0.2870098650455475,-0.007990121841430664,0.2870098650455475,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.48539999127388,0.43478095531463623,-0.050619035959243774,0.43478095531463623,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.2773999869823456,0.22715623676776886,-0.05024375021457672,0.22715623676776886,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.3310000002384186,0.3397834897041321,0.008783489465713501,0.3397834897041321,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.2021999955177307,0.22715623676776886,0.024956241250038147,0.22715623676776886,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.4986000061035156,0.4667689800262451,-0.03183102607727051,0.4667689800262451,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.305400013923645,0.27690011262893677,-0.028499901294708252,0.27690011262893677,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.3553999960422516,0.3483521342277527,-0.007047861814498901,0.3483521342277527,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.21819999814033508,0.3144376277923584,0.09623762965202332,0.3144376277923584,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.12219999730587006,0.22715623676776886,0.1049562394618988,0.22715623676776886,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.4885999858379364,0.41726255416870117,-0.07133743166923523,0.41726255416870117,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.38940000534057617,0.4088386297225952,0.019438624382019043,0.4088386297225952,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.44020000100135803,0.35631561279296875,-0.08388438820838928,0.35631561279296875,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.1565999984741211,0.22715623676776886,0.07055623829364777,0.22715623676776886,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.46459999680519104,0.3132898509502411,-0.15131014585494995,0.3132898509502411,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.40860000252723694,0.3562687039375305,-0.05233129858970642,0.3562687039375305,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.1581999957561493,0.22715623676776886,0.06895624101161957,0.22715623676776886,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.1817999929189682,0.33040088415145874,0.14860089123249054,0.33040088415145874,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.3370000123977661,0.2946223020553589,-0.04237771034240723,0.2946223020553589,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.2770000100135803,0.33785784244537354,0.06085783243179321,0.33785784244537354,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.30059999227523804,0.25928935408592224,-0.041310638189315796,0.25928935408592224,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.22499999403953552,0.27909666299819946,0.05409666895866394,0.27909666299819946,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.2313999980688095,0.27629122138023376,0.044891223311424255,0.27629122138023376,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.4781999886035919,0.33863312005996704,-0.13956686854362488,0.33863312005996704,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.43220001459121704,0.428678959608078,-0.003521054983139038,0.428678959608078,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.16140000522136688,0.22715623676776886,0.06575623154640198,0.22715623676776886,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.3953999876976013,0.3398776650428772,-0.05552232265472412,0.3398776650428772,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.10819999873638153,0.22715623676776886,0.11895623803138733,0.22715623676776886,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.3061999976634979,0.2791909873485565,-0.027009010314941406,0.2791909873485565,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.13660000264644623,0.22715623676776886,0.09055623412132263,0.22715623676776886,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.45899999141693115,0.4595974087715149,0.0005974173545837402,0.4595974087715149,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.1462000012397766,0.22715623676776886,0.08095623552799225,0.22715623676776886,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.4970000088214874,0.4163511395454407,-0.08064886927604675,0.4163511395454407,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.14219999313354492,0.22715623676776886,0.08495624363422394,0.22715623676776886,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.4214000105857849,0.339665949344635,-0.0817340612411499,0.339665949344635,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.3917999863624573,0.3513895273208618,-0.04041045904159546,0.3513895273208618,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.12099999934434891,0.22715623676776886,0.10615623742341995,0.22715623676776886,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.30979999899864197,0.39403557777404785,0.08423557877540588,0.39403557777404785,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.3402000069618225,0.3723289370536804,0.03212893009185791,0.3723289370536804,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.4569999873638153,0.44544166326522827,-0.011558324098587036,0.44544166326522827,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.49939998984336853,0.4224948287010193,-0.07690516114234924,0.4224948287010193,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.41100001335144043,0.4842972159385681,0.07329720258712769,0.4842972159385681,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.3937999904155731,0.2665115296840668,-0.12728846073150635,0.2665115296840668,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.4205999970436096,0.3889720141887665,-0.03162798285484314,0.3889720141887665,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.10660000145435333,0.22715623676776886,0.12055623531341553,0.22715623676776886,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.23980000615119934,0.3070029616355896,0.06720295548439026,0.3070029616355896,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.10100000351667404,0.22715623676776886,0.12615623325109482,0.22715623676776886,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.10419999808073044,0.22715623676776886,0.12295623868703842,0.22715623676776886,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.3149999976158142,0.28884729743003845,-0.026152700185775757,0.28884729743003845,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.44699999690055847,0.42391544580459595,-0.023084551095962524,0.42391544580459595,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.423799991607666,0.4090860188007355,-0.014713972806930542,0.4090860188007355,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.131400004029274,0.22715623676776886,0.09575623273849487,0.22715623676776886,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.4325999915599823,0.39241230487823486,-0.040187686681747437,0.39241230487823486,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.39500001072883606,0.31645485758781433,-0.07854515314102173,0.31645485758781433,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.2930000126361847,0.32793790102005005,0.034937888383865356,0.32793790102005005,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.47540000081062317,0.32867345213890076,-0.1467265486717224,0.32867345213890076,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.22939999401569366,0.26735126972198486,0.0379512757062912,0.26735126972198486,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.13580000400543213,0.22715623676776886,0.09135623276233673,0.22715623676776886,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.4657999873161316,0.4491424560546875,-0.016657531261444092,0.4491424560546875,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.49540001153945923,0.5585076212882996,0.06310760974884033,0.5585076212882996,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.2849999964237213,0.28836533427238464,0.00336533784866333,0.28836533427238464,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.3441999852657318,0.22715623676776886,-0.11704374849796295,0.22715623676776886,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.2078000009059906,0.2623232901096344,0.0545232892036438,0.2623232901096344,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.2921999990940094,0.25006458163261414,-0.042135417461395264,0.25006458163261414,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.3425999879837036,0.3433244228363037,0.0007244348526000977,0.3433244228363037,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.18940000236034393,0.22715623676776886,0.03775623440742493,0.22715623676776886,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.49059998989105225,0.3742358088493347,-0.11636418104171753,0.3742358088493347,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.16699999570846558,0.22815847396850586,0.06115847826004028,0.22815847396850586,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.33739998936653137,0.2917797267436981,-0.04562026262283325,0.2917797267436981,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.4765999913215637,0.41090822219848633,-0.06569176912307739,0.41090822219848633,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.4169999957084656,0.3161841630935669,-0.10081583261489868,0.3161841630935669,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.31220000982284546,0.3186025023460388,0.006402492523193359,0.3186025023460388,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.2718000113964081,0.34555891156196594,0.07375890016555786,0.34555891156196594,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.33219999074935913,0.27901750802993774,-0.05318248271942139,0.27901750802993774,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.48339998722076416,0.32102328538894653,-0.16237670183181763,0.32102328538894653,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.40139999985694885,0.31690409779548645,-0.0844959020614624,0.31690409779548645,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.358599990606308,0.27912822365760803,-0.07947176694869995,0.27912822365760803,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.43860000371932983,0.3503708243370056,-0.08822917938232422,0.3503708243370056,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.41339999437332153,0.2986871600151062,-0.11471283435821533,0.2986871600151062,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.25699999928474426,0.3306525945663452,0.07365259528160095,0.3306525945663452,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.3529999852180481,0.3567817211151123,0.003781735897064209,0.3567817211151123,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.3921999931335449,0.4030628204345703,0.01086282730102539,0.4030628204345703,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.420199990272522,0.42173904180526733,0.0015390515327453613,0.42173904180526733,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.36340001225471497,0.2767278254032135,-0.08667218685150146,0.2767278254032135,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.39259999990463257,0.4114502966403961,0.01885029673576355,0.4114502966403961,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.3862000107765198,0.3761190176010132,-0.010080993175506592,0.3761190176010132,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.2897999882698059,0.329342782497406,0.0395427942276001,0.329342782497406,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.4706000089645386,0.38618263602256775,-0.08441737294197083,0.38618263602256775,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.3409999907016754,0.3477361798286438,0.006736189126968384,0.3477361798286438,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.18060000240802765,0.22715623676776886,0.04655623435974121,0.22715623676776886,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.26260000467300415,0.22715623676776886,-0.03544376790523529,0.22715623676776886,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.10499999672174454,0.22715623676776886,0.12215624004602432,0.22715623676776886,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.32179999351501465,0.23665562272071838,-0.08514437079429626,0.23665562272071838,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.47940000891685486,0.4243946075439453,-0.055005401372909546,0.4243946075439453,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.14740000665187836,0.28009870648384094,0.13269869983196259,0.28009870648384094,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.2750000059604645,0.3227032423019409,0.04770323634147644,0.3227032423019409,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.40779998898506165,0.31026652455329895,-0.0975334644317627,0.31026652455329895,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.45660001039505005,0.39099305868148804,-0.06560695171356201,0.39099305868148804,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.2117999941110611,0.24875836074352264,0.03695836663246155,0.24875836074352264,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
EvolveGCN-H,mlp,42,0.10740000009536743,0.22715623676776886,0.11975623667240143,0.22715623676776886,0.061760590221751385,0.07365219992010104,0.6299393277684502,0.8213882825592573
