epoch,train_mse,val_mse,best_val_mse,best_epoch,learning_rate
1,0.029575496962560073,0.01535739444817106,0.01535739444817106,1,0.001
2,0.01727311215563012,0.015618473955740531,0.01535739444817106,1,0.001
3,0.01721475209109485,0.015278750626991192,0.015278750626991192,3,0.001
4,0.0158593011388023,0.015396666849652926,0.015278750626991192,3,0.001
5,0.016881387872355325,0.014903729862223068,0.014903729862223068,5,0.001
6,0.016070277406168836,0.015191376249616344,0.014903729862223068,5,0.001
7,0.017114954384575998,0.015000216787060101,0.014903729862223068,5,0.001
8,0.01575552054680884,0.014405015163744489,0.014405015163744489,8,0.001
9,0.015656304312869906,0.014400221779942513,0.014400221779942513,9,0.001
10,0.014794179514449621,0.01484577290713787,0.014400221779942513,9,0.001
11,0.014116916661815984,0.016564559526741504,0.014400221779942513,9,0.001
12,0.014091831863458668,0.014718636280546586,0.014400221779942513,9,0.001
13,0.013803429880312511,0.014347473771000901,0.014347473771000901,13,0.001
14,0.01446428267684366,0.014367818279812733,0.014347473771000901,13,0.001
15,0.013964358202980033,0.014322865599145492,0.014322865599145492,15,0.001
16,0.014622367881238461,0.014632419596115748,0.014322865599145492,15,0.001
17,0.014924076800899846,0.014377178118253748,0.014322865599145492,15,0.001
18,0.01452349773475102,0.014378499817103147,0.014322865599145492,15,0.001
19,0.01285023173051221,0.014351405603811145,0.014322865599145492,15,0.001
20,0.013087337873876094,0.014628260564059019,0.014322865599145492,15,0.001
21,0.013595634242519736,0.015340373702347278,0.014322865599145492,15,0.001
22,0.013872844414519412,0.014483111860851447,0.014322865599145492,15,0.001
23,0.012926385346800089,0.014671376558641593,0.014322865599145492,15,0.001
24,0.01277991142157199,0.014329618299379945,0.014322865599145492,15,0.001
25,0.013657088726758956,0.014291936717927455,0.014291936717927455,25,0.001
26,0.012860406577321036,0.014822840442260106,0.014291936717927455,25,0.001
27,0.012962363274501903,0.014337456931049625,0.014291936717927455,25,0.001
28,0.01354018442864929,0.015318882626791794,0.014291936717927455,25,0.001
29,0.01372285765329642,0.01571689105282227,0.014291936717927455,25,0.001
30,0.013489051374739835,0.01449035143479705,0.014291936717927455,25,0.001
31,0.013424569361710123,0.014389815007646878,0.014291936717927455,25,0.001
32,0.01290964354760945,0.01457892579336961,0.014291936717927455,25,0.001
33,0.013585223375287439,0.014332005064934492,0.014291936717927455,25,0.001
34,0.012699367123256837,0.014692883646736543,0.014291936717927455,25,0.001
35,0.012929997747497899,0.01446588071063161,0.014291936717927455,25,0.001
36,0.013289304462128452,0.014441110162685315,0.014291936717927455,25,0.0005
37,0.013409568713977933,0.014495736981431643,0.014291936717927455,25,0.0005
38,0.012767707302368113,0.014312410683681567,0.014291936717927455,25,0.0005
39,0.012535271748368229,0.014338900179912647,0.014291936717927455,25,0.0005
40,0.012218848395028285,0.0143593396153301,0.014291936717927455,25,0.0005
41,0.012348442950419017,0.01420185706888636,0.01420185706888636,41,0.0005
42,0.012417197706443922,0.014464480516811212,0.01420185706888636,41,0.0005
43,0.012236526364992771,0.014430215234557788,0.01420185706888636,41,0.0005
44,0.012219357531118606,0.014393506820003192,0.01420185706888636,41,0.0005
45,0.012485445673311396,0.014168627051015695,0.014168627051015695,45,0.0005
46,0.011857713874695556,0.014444580071916183,0.014168627051015695,45,0.0005
47,0.011816988896046366,0.014195180044819912,0.014168627051015695,45,0.0005
48,0.011882925999483892,0.014778750191132228,0.014168627051015695,45,0.0005
49,0.012178033592977694,0.014847866604104637,0.014168627051015695,45,0.0005
50,0.012001421651470341,0.014070952485005062,0.014070952485005062,50,0.0005
51,0.012269444500229189,0.014151524479190509,0.014070952485005062,50,0.0005
52,0.01155889745402549,0.014027169117083153,0.014027169117083153,52,0.0005
53,0.011348701493282404,0.014019706286489964,0.014019706286489964,53,0.0005
54,0.011051495016685554,0.014166064566622177,0.014019706286489964,53,0.0005
55,0.011428037760114031,0.014050281816162169,0.014019706286489964,53,0.0005
56,0.011197691523869123,0.013985211375790337,0.013985211375790337,56,0.0005
57,0.0114844778871962,0.014179415463780364,0.013985211375790337,56,0.0005
58,0.011264222160513912,0.015531992254157861,0.013985211375790337,56,0.0005
59,0.011294455304741859,0.014029283247267207,0.013985211375790337,56,0.0005
60,0.01066407515866948,0.014082519449293613,0.013985211375790337,56,0.0005
61,0.010467841331181782,0.014495168154438336,0.013985211375790337,56,0.0005
62,0.010588658739413535,0.014341100646803776,0.013985211375790337,56,0.0005
63,0.011052600890398025,0.014364088689908384,0.013985211375790337,56,0.0005
64,0.010617189053446054,0.014315365540484588,0.013985211375790337,56,0.0005
65,0.010534453139906483,0.014569717897102237,0.013985211375790337,56,0.0005
66,0.010374126705740179,0.015323409816871086,0.013985211375790337,56,0.0005
67,0.010305798719637096,0.01448279332059125,0.013985211375790337,56,0.00025
68,0.010012437616075788,0.014542025548095505,0.013985211375790337,56,0.00025
69,0.010010470088039125,0.014527263063937425,0.013985211375790337,56,0.00025
70,0.009701757230130689,0.014469468087578813,0.013985211375790337,56,0.00025
71,0.009932957038150302,0.01461589044580857,0.013985211375790337,56,0.00025
72,0.009750835041382484,0.01468329766144355,0.013985211375790337,56,0.00025
73,0.009952571392724556,0.014585072736566266,0.013985211375790337,56,0.00025
74,0.009557914854293423,0.014609348559752107,0.013985211375790337,56,0.00025
75,0.009662029377317855,0.014792715447644393,0.013985211375790337,56,0.00025
76,0.00911859517917037,0.01502451543075343,0.013985211375790337,56,0.00025
77,0.009560457805969886,0.014669393111641208,0.013985211375790337,56,0.00025
78,0.009588905019419534,0.015319735668599605,0.013985211375790337,56,0.000125
79,0.009417872309817799,0.01479347211929659,0.013985211375790337,56,0.000125
80,0.009184586045032899,0.01527414635444681,0.013985211375790337,56,0.000125
81,0.009115411903310035,0.015111311494062344,0.013985211375790337,56,0.000125
82,0.009135943325236439,0.014926008639546733,0.013985211375790337,56,0.000125
83,0.009175896303994315,0.014926789971068501,0.013985211375790337,56,0.000125
84,0.009185984408083771,0.01495914658686767,0.013985211375790337,56,0.000125
85,0.00892722205325429,0.01521431357289354,0.013985211375790337,56,0.000125
86,0.009197893368878534,0.015031494794723889,0.013985211375790337,56,0.000125
87,0.008882185883287872,0.014955000821501016,0.013985211375790337,56,0.000125
88,0.009047572940055813,0.015273052935178081,0.013985211375790337,56,0.000125
89,0.008727060638235083,0.015111915050074459,0.013985211375790337,56,6.25e-05
90,0.00874353266853307,0.015314407280335824,0.013985211375790337,56,6.25e-05
91,0.008846523026669663,0.015223866117497285,0.013985211375790337,56,6.25e-05
92,0.008748121324793568,0.015277784119049708,0.013985211375790337,56,6.25e-05
93,0.008831152617931366,0.01549117180829247,0.013985211375790337,56,6.25e-05
94,0.008732960001299424,0.015219226724778613,0.013985211375790337,56,6.25e-05
95,0.008788316678255796,0.01514771177743872,0.013985211375790337,56,6.25e-05
96,0.008558245352469384,0.015190030153219899,0.013985211375790337,56,6.25e-05
