epoch,train_mse,val_mse,best_val_mse,best_epoch,learning_rate
1,0.01758192576867129,0.0159705014154315,0.0159705014154315,1,0.001
2,0.01457354572069432,0.012833423974613348,0.012833423974613348,2,0.001
3,0.014908430139933313,0.014947948592404524,0.012833423974613348,2,0.001
4,0.014775269312251892,0.012846211406091849,0.012833423974613348,2,0.001
5,0.014369627939138029,0.012562512581547102,0.012562512581547102,5,0.001
6,0.014228851771248238,0.013126303305228551,0.012562512581547102,5,0.001
7,0.01428762889866318,0.012559866793453693,0.012559866793453693,7,0.001
8,0.014160212799906731,0.012570335393150648,0.012559866793453693,7,0.001
9,0.014138348994976176,0.01258940560122331,0.012559866793453693,7,0.001
10,0.014434705350015845,0.01285221749295791,0.012559866793453693,7,0.001
11,0.013988458193073582,0.012726307933529218,0.012559866793453693,7,0.001
12,0.014221505007839629,0.012590492789944013,0.012559866793453693,7,0.001
13,0.013953707734388964,0.01262007827560107,0.012559866793453693,7,0.001
14,0.014391699175882552,0.012658664286136627,0.012559866793453693,7,0.001
15,0.014138491566159896,0.012715625887115797,0.012559866793453693,7,0.001
16,0.014170831569603512,0.012679889636735121,0.012559866793453693,7,0.001
17,0.013911497646144457,0.012589878030121326,0.012559866793453693,7,0.001
18,0.013717878141573497,0.012592568496863047,0.012559866793453693,7,0.0005
19,0.013785836015428815,0.012593368738889695,0.012559866793453693,7,0.0005
20,0.014118567979229347,0.0127459849913915,0.012559866793453693,7,0.0005
21,0.013731667026877403,0.012591291815042496,0.012559866793453693,7,0.0005
22,0.013904344115705628,0.01291975475847721,0.012559866793453693,7,0.0005
23,0.013856977699324488,0.012681102827191353,0.012559866793453693,7,0.0005
24,0.013652927013380186,0.012606044585506121,0.012559866793453693,7,0.0005
25,0.01359200024378619,0.012606859157482784,0.012559866793453693,7,0.0005
26,0.013648978843287165,0.012774115900198618,0.012559866793453693,7,0.0005
27,0.0138704778360469,0.012696863474945226,0.012559866793453693,7,0.0005
28,0.013739253846662386,0.012748262137174607,0.012559866793453693,7,0.0005
29,0.01378923534016524,0.012610436615844567,0.012559866793453693,7,0.00025
30,0.01346338651808245,0.012600905646880468,0.012559866793453693,7,0.00025
31,0.013665103831195406,0.012657552113135656,0.012559866793453693,7,0.00025
32,0.013937913359009794,0.012622610318164031,0.012559866793453693,7,0.00025
33,0.013562707211822272,0.012648958812157314,0.012559866793453693,7,0.00025
34,0.013824087958782911,0.01263051559527715,0.012559866793453693,7,0.00025
35,0.013605674970895052,0.012738249339163303,0.012559866793453693,7,0.00025
36,0.013699870548610176,0.012618140242993832,0.012559866793453693,7,0.00025
37,0.013841730856469699,0.012767719961702824,0.012559866793453693,7,0.00025
38,0.013695135296189358,0.012714151628315448,0.012559866793453693,7,0.00025
39,0.013745069793824638,0.012639197930693626,0.012559866793453693,7,0.00025
40,0.013722386482570853,0.012617999836802483,0.012559866793453693,7,0.000125
41,0.013963404876579131,0.01266490959872802,0.012559866793453693,7,0.000125
42,0.013897260105503456,0.012661543699602287,0.012559866793453693,7,0.000125
43,0.013619664297439158,0.01266407061368227,0.012559866793453693,7,0.000125
44,0.013595681935548783,0.012690460967520873,0.012559866793453693,7,0.000125
45,0.013525729331054857,0.012718108333647251,0.012559866793453693,7,0.000125
46,0.013711088612409574,0.012654223963618278,0.012559866793453693,7,0.000125
47,0.013465182671622772,0.012655117263396581,0.012559866793453693,7,0.000125
